LineNo,TimeUS,ThI,ABst,ThO,ThH,DAIt,Alt,BAlt,DSAlt,SAlt,TAlt,DCRt,CRt,labels
224990,281863876,0.30488,0.04687282,0.3063358,0.3450014,21.30078,20.95509,21.14,0,0,23.78346,-43,-89,2
225080,281963836,0.4326367,0.06925902,0.3973334,0.3450014,21.22073,20.61001,21.13,0,0,23.43667,-19,-355,2
225171,282063796,0.5608498,0.08641922,0.5356708,0.3450014,21.14056,20.10958,21.13,0,0,22.9349,23,-563,2
225262,282163756,0.6508867,0.1037592,0.6617618,0.3450014,21.06068,19.55849,21.14,0,0,22.38143,61,-650,2
225351,282263716,0.6862935,0.1055674,0.746876,0.3450014,20.9808,18.94994,21.17,0,0,21.77117,95,-680,2
225444,282363676,0.690531,0.1084382,0.7830495,0.3450014,20.90092,18.39104,21.21,0,0,21.20995,120,-630,2
225533,282463636,0.6785694,0.1078742,0.7904379,0.3450014,20.82103,17.83436,21.26,0,0,20.65113,143,-593,2
225624,282563596,0.6968427,0.1093159,0.7903014,0.3450014,20.74115,17.18493,21.32,0,0,20.00097,167,-638,2
225713,282663556,0.7337174,0.124817,0.8254502,0.3450014,20.10163,16.47663,21.39,0,0,19.29279,170,-717,2
225803,282763516,0.7715017,0.1164488,0.8601245,0.3450014,19.31362,15.68862,21.46,0,0,18.50545,170,-805,2
225889,282863476,0.8101228,0.1405398,0.9066195,0.3450014,18.44994,14.82494,21.53,0,0,17.64324,170,-891,2
225975,282963436,0.8474274,0.1196501,0.9447186,0.3450014,17.50142,13.87642,21.62,0,0,16.69588,170,-973,2
226066,283063396,0.8792357,0.1552628,0.988176,0.3450014,16.4936,12.8686,21.71,0,0,15.69025,170,-1037,2
226155,283163356,0.8944734,0.1210173,1,0.3450014,15.4521,11.84689,21.81,0,0,14.67013,169,-1072,2
226244,283263316,0.928163,0.1667824,1,0.3450014,14.31658,10.71398,21.91,0,0,13.53972,169,-1159,2
226336,283363276,0.5332858,0.06882495,0.9163577,0.3450014,25.40777,21.88287,22.02,0,0,24.80828,165,140,2
226425,283464069,0.3609291,0.05219233,0.5858198,0.3450014,25.39393,21.98793,22.14,0,0,24.9203,161,174,2
226518,283564029,0.3387968,0.0197399,0.4350333,0.3450014,25.38139,22.09585,22.28,0,0,25.0545,155,192,2
226607,283663989,0.3214709,0.00373,0.363464,0.3450014,25.38261,22.22263,22.41,0,0,25.17607,146,215,2
226697,283763949,0.3047994,0.01034459,0.3172707,0.3450014,25.38476,22.32145,22.56,0,0,25.32671,132,159,2
226787,283863909,0.2931157,0.02314493,0.3121001,0.3450014,25.41336,22.45865,22.68,0,0,25.43428,117,187,2
226877,283963869,0.2752834,0.04180366,0.3058363,0.3450014,25.44565,22.60929,22.8,0,0,25.55205,102,192,2
226968,284063829,0.2643815,0.0375517,0.2981731,0.3450014,25.43783,22.72854,22.88,0,0,25.62146,86,185,2
227057,284163789,0.2544599,0.04465795,0.28958,0.3450014,25.41878,22.8435,22.94,0,0,25.67898,70,190,2
227146,284263749,0.2605046,0.03939122,0.2854093,0.3450014,25.35701,22.92248,22.99,0,0,25.71254,56,181,2
227238,284363709,0.2577429,0.04482156,0.2856776,0.3450014,25.26876,22.98005,23,0,0,25.7235,45,183,2
227327,284463669,0.2640426,0.03939629,0.2906609,0.3450014,25.16257,23.0429,22.99,0,0,25.70485,33,178,2
227418,284563629,0.253455,0.04018778,0.278403,0.3450014,25.00258,23.02896,22.97,0,0,25.68568,23,94,2
227507,284663589,0.2618795,0.03895888,0.2818867,0.3450014,24.84334,23.01266,22.92,0,0,25.63667,14,52,2
227597,284763549,0.2652426,0.04203695,0.2900852,0.3450014,24.68047,22.9934,22.85,0,0,25.56272,4,53,2
227687,284863509,0.2707071,0.04016447,0.2930069,0.3450014,24.49117,22.94584,22.78,0,0,25.48809,-4,33,2
227777,284963469,0.2724351,0.04251182,0.2977854,0.3450014,24.27485,22.87007,22.68,0,0,25.39497,-15,50,2
227868,285063429,0.2762662,0.04036251,0.3038252,0.3450014,24.06214,22.8038,22.57,0,0,25.28121,-26,52,2
227957,285163389,0.2716149,0.04047558,0.3020407,0.3450014,23.82241,22.71049,22.45,0,0,25.16344,-39,50,2
228043,285263349,0.2743742,0.04045364,0.301422,0.3450014,23.56279,22.59045,22.31,0,0,25.01853,-52,18,2
228135,285363309,0.2890009,0.0525918,0.3087266,0.3450014,23.30209,22.46045,22.17,0,0,24.8761,-65,-78,2
228226,285463269,0.2974986,0.04619282,0.3295472,0.3450014,23.02155,22.3117,22,0,0,24.71087,-78,-107,2
228317,285564062,0.2996307,0.04440567,0.3367334,0.3450014,22.74607,22.16789,21.83,0,0,24.54106,-92,-108,2
228406,285664022,0.3003943,0.04306737,0.3370415,0.3450014,22.44629,21.99741,21.65,0,0,24.36079,-105,-134,2
228496,285763982,0.30151,0.0405246,0.3381997,0.3450014,22.14696,21.82737,21.45,0,0,24.16633,-118,-135,2
228586,285863942,0.3026626,0.04360968,0.338771,0.3450014,21.83471,21.64238,21.24,0,0,23.96038,-130,-157,2
228677,285963902,0.3085363,0.04323396,0.3434042,0.3450014,21.51398,21.44768,21.02,0,0,23.74127,-139,-159,2
228768,286063862,0.3164633,0.04625797,0.3509891,0.3450014,21.18173,21.23349,20.79,0,0,23.52072,-143,-185,2
228857,286163822,0.323302,0.04731312,0.3601161,0.3450014,20.85345,21.01411,20.56,0,0,23.28243,-144,-186,2
228946,286263782,0.3300084,0.04789516,0.3684724,0.3450014,20.52617,20.78393,20.31,0,0,23.04965,-144,-208,2
229038,286363742,0.3377377,0.04959887,0.3770778,0.3450014,20.20027,20.54538,20.08,0,0,22.81685,-143,-210,2
229127,286463702,0.3439464,0.03972146,0.381894,0.3450014,19.881,20.30276,19.84,0,0,22.58833,-141,-222,2
229218,286563662,0.3506101,0.03940177,0.3838967,0.3450014,19.58087,20.06968,19.62,0,0,22.36101,-137,-223,2
229307,286663622,0.3556131,0.0256491,0.3844678,0.3450014,19.28656,19.83315,19.39,0,0,22.14199,-134,-224,2
229397,286763582,0.3815554,0.02159426,0.3848652,0.3450014,19.21179,19.48939,19.17,0,0,22.25025,-97,-302,2
229487,286863542,0.5201724,0.0140689,0.447384,0.3450014,19.14696,18.86068,18.97,0,0,21.62874,-31,-608,2
229577,286963502,0.7031045,0.0087812,0.5842237,0.3450014,19.08901,18.04165,18.82,0,0,20.81728,46,-892,2
229668,287063462,0.8320874,0.00245559,0.7310775,0.3450014,19.0313,17.11215,18.69,0,0,19.89536,110,-1037,2
229757,287163422,0.8711877,0.03144521,0.8347148,0.3450014,18.97358,16.21057,18.61,0,0,19.00134,154,-1021,2
229846,287263382,0.8656579,0.05226511,0.8908175,0.3450014,18.91587,15.29833,18.57,0,0,18.09666,191,-969,2
229938,287363342,0.8597014,0.1227756,0.9346788,0.3450014,17.99336,14.36836,18.55,0,0,17.17415,192,-955,2
230027,287463302,0.8615631,0.1062155,0.9645082,0.3450014,17.03839,13.41339,18.59,0,0,16.2265,192,-967,2
230118,287563262,0.8728837,0.1569996,0.9906598,0.3450014,16.04889,12.42389,18.64,0,0,15.24408,192,-998,2
230207,287664055,0.8906938,0.1211082,1,0.3450014,15.0198,11.3948,18.73,0,0,14.22201,192,-1042,2
230297,287764015,0.9103765,0.1679357,1,0.3450014,13.94881,10.32381,18.85,0,0,13.15792,192,-1087,2
230386,287863975,0.9306098,0.1138848,1,0.3450014,12.83588,9.210884,18.98,0,0,12.05183,192,-1133,2
230477,287963935,0.951244,0.139204,1,0.3450014,11.66809,8.043091,19.15,0,0,10.89063,192,-1180,2
230568,288063895,0.9691054,0.08303118,1,0.3450014,10.47455,6.849553,19.34,0,0,9.7038,192,-1220,2
230657,288163855,0.6586668,0.06681412,0.9671912,0.3450014,22.76676,19.19299,19.56,0,0,22.39461,190,171,2
230742,288263815,0.3406683,0.0209198,0.5909915,0.3450014,22.89385,19.39383,19.81,0,0,22.65032,187,227,2
230829,288363775,0.3032065,0.0299179,0.4045411,0.3450014,23.03915,19.61292,20.09,0,0,22.93242,184,232,2
230919,288463735,0.2795193,0.02654216,0.3377155,0.3450014,23.21465,19.86854,20.37,0,0,23.21429,177,287,2
231010,288563695,0.2516798,0.03416666,0.2966099,0.3450014,23.41102,20.15067,20.64,0,0,23.48818,165,291,2
231099,288663655,0.2308398,0.02974163,0.2711622,0.3450014,23.59353,20.43171,20.88,0,0,23.73067,151,329,2
231189,288763615,0.2074654,0.03181937,0.2438147,0.3450014,23.75687,20.70341,21.1,0,0,23.95252,136,333,2
231278,288863575,0.1984417,0.0298944,0.2234339,0.3450014,23.87654,20.93805,21.3,0,0,24.14748,121,304,2
231369,288963535,0.190916,0.03115529,0.2153008,0.3450014,23.97371,21.15992,21.45,0,0,24.30359,105,306,2
231460,289063495,0.1872121,0.02798228,0.2025501,0.3450014,24.0301,21.34544,21.58,0,0,24.4344,89,254,2
231549,289163455,0.1880682,0.02893038,0.2042386,0.3450014,24.04874,21.50287,21.68,0,0,24.53573,72,265,2
231638,289263415,0.1910165,0.02494065,0.1956129,0.3450014,24.02796,21.62395,21.74,0,0,24.59404,57,204,2
231729,289363375,0.1954027,0.02588236,0.2032664,0.3450014,23.98111,21.72523,21.77,0,0,24.62691,44,204,2
231819,289463335,0.2011987,0.02835952,0.2025775,0.3450014,23.88506,21.77487,21.76,0,0,24.61571,34,140,2
231910,289563295,0.2074143,0.02826259,0.215731,0.3450014,23.76986,21.80763,21.73,0,0,24.58284,23,140,2
231999,289664088,0.2148731,0.03268014,0.2180334,0.3450014,23.60783,21.78851,21.65,0,0,24.49928,14,73,2
232089,289764048,0.2231587,0.02831289,0.2323796,0.3450014,23.43108,21.75559,21.54,0,0,24.3952,4,70,2
232178,289864008,0.2328753,0.03460881,0.2363962,0.3450014,23.20328,21.66542,21.4,0,0,24.24796,-5,1,2
232269,289963968,0.2428118,0.02920596,0.2529503,0.3450014,22.96106,21.56113,21.23,0,0,24.08089,-15,2,2
232360,290063928,0.2530434,0.03736681,0.2591071,0.3450014,22.67542,21.40701,21.03,0,0,23.88095,-25,-65,2
232449,290163888,0.2634481,0.03432742,0.2770387,0.3450014,22.37646,21.23967,20.81,0,0,23.65636,-37,-67,2
232538,290263848,0.2727841,0.04344156,0.2862374,0.3450014,22.04584,21.03501,20.56,0,0,23.40212,-48,-127,2
232630,290363808,0.2819269,0.0420886,0.3033461,0.3450014,21.69498,20.81012,20.3,0,0,23.14193,-61,-129,2
232720,290463768,0.2904671,0.04665592,0.3120027,0.3450014,21.31547,20.55202,20.01,0,0,22.85575,-73,-178,2
232811,290563728,0.3035947,0.04850894,0.3282988,0.3450014,20.93488,20.2915,19.71,0,0,22.55173,-82,-181,2
232900,290663688,0.316784,0.04737902,0.3412775,0.3450014,20.53445,20.00179,19.41,0,0,22.25082,-84,-220,2
232990,290763648,0.3281738,0.05395252,0.3574955,0.3450014,20.12864,19.69742,19.09,0,0,21.93859,-85,-222,2
233079,290863608,0.3380715,0.04730159,0.3686284,0.3450014,19.73223,19.39027,18.78,0,0,21.63105,-83,-247,2
233171,290963568,0.3484004,0.0582872,0.3823013,0.3450014,19.34007,19.07767,18.47,0,0,21.31882,-82,-249,2
233258,291063528,0.3557209,0.0486919,0.3934598,0.3450014,18.95983,18.76719,18.18,0,0,21.03515,-79,-257,2
233343,291163488,0.3628552,0.06090954,0.402126,0.3450014,18.58677,18.4546,17.9,0,0,20.75304,-76,-259,2
233432,291263448,0.3665541,0.04916552,0.4115033,0.3450014,18.25011,18.17115,17.66,0,0,20.51179,-72,-242,2
233523,291363408,0.3698916,0.06418464,0.4144383,0.3450014,17.9238,17.88872,17.41,0,0,20.27077,-67,-244,2
233613,291463368,0.3696262,0.04905128,0.4206342,0.3450014,17.64314,17.64597,17.2,0,0,20.05813,-61,-214,2
233704,291563328,0.3697016,0.06578895,0.4186232,0.3450014,17.37321,17.40464,17.01,0,0,19.87463,-54,-215,2
233793,291663288,0.3669007,0.04875323,0.4219228,0.3450014,17.13534,17.19053,16.85,0,0,19.71756,-47,-175,2
233883,291764081,0.3646356,0.06715116,0.4166092,0.3450014,16.93531,17.00496,16.7,0,0,19.56966,-39,-176,2
233972,291864041,0.3605428,0.04922107,0.4183149,0.3450014,16.76682,16.84649,16.59,0,0,19.46475,-31,-131,2
234063,291964001,0.3566342,0.06594986,0.4102681,0.3450014,16.6168,16.69835,16.48,0,0,19.3552,-23,-131,2
234154,292063961,0.3524053,0.04826963,0.409922,0.3450014,16.51237,16.59172,16.41,0,0,19.29685,-14,-87,2
234243,292163921,0.3488485,0.0640924,0.4015999,0.3450014,16.41437,16.48304,16.35,0,0,19.23112,-5,-87,2
234332,292263881,0.3453169,0.04702589,0.4004645,0.3450014,16.36768,16.42208,16.29,0,0,19.18634,5,-48,2
234424,292363841,0.3425651,0.06234252,0.3934291,0.3450014,16.32393,16.35617,16.27,0,0,19.15895,16,-47,2
234514,292463801,0.3410138,0.04636011,0.3929767,0.3450014,16.30255,16.30808,16.26,0,0,19.15727,28,-15,2
234605,292563761,0.340028,0.06071439,0.3886361,0.3450014,16.3115,16.28054,16.24,0,0,19.14083,41,-14,2
234694,292663721,0.3406604,0.04750833,0.3896457,0.3450014,16.34785,16.27544,16.26,0,0,19.16319,54,11,2
234784,292763681,0.3414169,0.0588913,0.3885593,0.3450014,16.3811,16.25889,16.27,0,0,19.1714,68,11,2
234873,292863641,0.3437896,0.04806784,0.38987,0.3450014,16.45768,16.27787,16.28,0,0,19.19278,84,33,2
234964,292963601,0.3466905,0.0577378,0.3912793,0.3450014,16.53214,16.28602,16.32,0,0,19.23386,100,34,2
235055,293063561,0.350664,0.04717657,0.3946066,0.3450014,16.62815,16.30461,16.37,0,0,19.28202,117,53,2
235144,293163521,0.3553254,0.05994898,0.3990013,0.3450014,16.75393,16.3456,16.42,0,0,19.33406,136,54,2
235233,293263481,0.36062,0.04850379,0.4046251,0.3450014,16.89464,16.39152,16.5,0,0,19.4138,155,73,2
235324,293363441,0.3668147,0.06078127,0.4109793,0.3450014,17.05142,16.44367,16.56,0,0,19.47953,176,76,2
235414,293463401,0.3724084,0.05000925,0.4166918,0.3450014,17.23981,16.52288,16.66,0,0,19.58045,196,97,2
235505,293563361,0.3788852,0.06148556,0.4258832,0.3450014,17.42737,16.60708,16.76,0,0,19.68179,217,116,2
235594,293663321,0.3821069,0.0515244,0.4297761,0.3450014,17.63958,16.71145,16.87,0,0,19.79506,237,139,2
235684,293763281,0.3884227,0.06171528,0.4367916,0.3450014,17.85449,16.81271,17.01,0,0,19.932,258,140,2
235773,293864074,0.3855858,0.05309874,0.4378454,0.3450014,18.07714,16.93152,17.16,0,0,20.07692,272,165,2
235863,293964034,0.3850879,0.06029445,0.4376952,0.3450014,18.32841,17.06841,17.3,0,0,20.22482,283,166,2
235955,294063994,0.3769906,0.05265346,0.43369,0.3450014,18.56723,17.22008,17.47,0,0,20.38756,285,192,2
236044,294163954,0.3718856,0.06151658,0.4279785,0.3450014,18.80442,17.36884,17.64,0,0,20.56285,283,194,2
236133,294263914,0.3657654,0.05176026,0.4214776,0.3450014,19.06264,17.53748,17.82,0,0,20.73533,279,215,2
236224,294363874,0.3616743,0.06046888,0.4165032,0.3450014,19.30795,17.71278,17.99,0,0,20.91062,274,216,2
236314,294463834,0.3565852,0.04954246,0.4094027,0.3450014,19.554,17.89098,18.18,0,0,21.08711,269,228,2
236405,294563794,0.3525819,0.0520964,0.4031572,0.3450014,19.78216,18.06631,18.35,0,0,21.2624,262,229,2
236494,294663754,0.3489716,0.02482089,0.3860383,0.3450014,20.00689,18.2478,18.52,0,0,21.42124,255,232,2
236584,294763714,0.3451676,0.0140163,0.3672513,0.3450014,20.21397,18.42309,18.69,0,0,21.59653,247,233,2
236673,294863674,0.3427003,0.00118855,0.3496762,0.3450014,20.4015,18.5866,18.87,0,0,21.76528,238,230,2
236763,294963634,0.3392772,0.00894177,0.3419912,0.3450014,20.59915,18.76188,19.02,0,0,21.9214,230,230,2
236855,295063594,0.3362577,0.0268223,0.3482964,0.3450014,20.78558,18.93627,19.18,0,0,22.07019,220,227,2
236944,295163554,0.3321101,0.03950387,0.3581068,0.3450014,20.94404,19.09237,19.32,0,0,22.21535,211,227,2
237033,295263514,0.331777,0.05269223,0.3682937,0.3450014,21.09252,19.24492,19.45,0,0,22.3345,200,212,2
237124,295363474,0.3284698,0.04580972,0.3711807,0.3450014,21.22389,19.39007,19.54,0,0,22.42762,189,212,2
237215,295463434,0.3334512,0.05763212,0.3741687,0.3450014,21.32634,19.50788,19.62,0,0,22.50436,179,179,2
237306,295563394,0.3325779,0.04611602,0.3770868,0.3450014,21.39448,19.60096,19.7,0,0,22.5783,167,178,2
237395,295663354,0.339171,0.05804065,0.3793029,0.3450014,21.44125,19.67366,19.75,0,0,22.62419,155,140,2
237485,295763314,0.3391401,0.0440422,0.3827766,0.3450014,21.47958,19.74751,19.79,0,0,22.66801,143,139,2
237571,295863274,0.344285,0.05651146,0.3844129,0.3450014,21.48278,19.7887,19.81,0,0,22.68584,131,106,2
237657,295964067,0.3435065,0.04248869,0.3870469,0.3450014,21.47923,19.83247,19.83,0,0,22.70501,118,105,2
237749,296064027,0.346089,0.05558684,0.3871215,0.3450014,21.44048,19.84545,19.85,0,0,22.73039,104,79,2
237838,296163987,0.3439939,0.04102328,0.38822,0.3450014,21.39808,19.86444,19.85,0,0,22.73039,90,78,2
237927,296263947,0.3433727,0.05595565,0.3871129,0.3450014,21.35092,19.88517,19.86,0,0,22.74117,75,61,2
238018,296363907,0.3392931,0.04126936,0.3858012,0.3450014,21.27319,19.88497,19.87,0,0,22.75213,59,60,2
238108,296463867,0.3350452,0.05563381,0.3823991,0.3450014,21.19386,19.89126,19.87,0,0,22.75616,43,51,2
238199,296563827,0.3285997,0.04147911,0.3775529,0.3450014,21.10934,19.90201,19.88,0,0,22.76437,25,50,2
238288,296663787,0.3241543,0.05415779,0.3724344,0.3450014,21.00447,19.9017,19.89,0,0,22.7807,7,48,2
238378,296763747,0.3213213,0.04328778,0.3684224,0.3450014,20.9017,19.90972,19.9,0,0,22.78892,-6,46,2
238467,296863707,0.3192204,0.05381179,0.3671776,0.3450014,20.80032,19.92118,19.91,0,0,22.80622,-17,48,2
238557,296963667,0.3168627,0.0432221,0.363457,0.3450014,20.69874,19.92921,19.94,0,0,22.83087,-23,47,2
238649,297063627,0.3142748,0.0529671,0.3620209,0.3450014,20.6057,19.94071,19.94,0,0,22.84586,-27,49,2
238738,297163587,0.3121567,0.0420053,0.3583428,0.3450014,20.53257,19.9651,19.97,0,0,22.86777,-29,48,2
238827,297263547,0.3102552,0.05396202,0.3574204,0.3450014,20.4504,19.97369,19.99,0,0,22.89402,-30,49,2
238918,297363507,0.3079659,0.04130369,0.3545751,0.3450014,20.39004,19.99542,19.99,0,0,22.90224,-30,48,2
239008,297463467,0.3057124,0.05402374,0.3531845,0.3450014,20.33513,20.01478,20.02,0,0,22.93379,-29,50,2
239099,297563427,0.3033397,0.04207888,0.3504157,0.3450014,20.27626,20.02275,20.03,0,0,22.94474,-29,50,2
239188,297663387,0.3013805,0.05312249,0.3493652,0.3450014,20.24039,20.04723,20.05,0,0,22.97069,-29,49,2
239278,297763347,0.2999943,0.04264307,0.3465803,0.3450014,20.19628,20.05805,20.06,0,0,22.97891,-29,48,2
239367,297863307,0.2988282,0.05072182,0.3459743,0.3450014,20.16558,20.07674,20.07,0,0,22.9959,-29,46,2
239457,297963267,0.2975566,0.04346314,0.3427938,0.3450014,20.12897,20.08483,20.08,0,0,23.0096,-29,46,2
239549,298064060,0.2972228,0.04597107,0.3422635,0.3450014,20.09964,20.09482,20.09,0,0,23.02641,-28,41,2
239638,298164020,0.3066089,0.04562265,0.3403358,0.3450014,20.07286,20.02869,20.09,0,0,22.96796,-20,-20,2
239727,298263980,0.4075143,0.05953887,0.3936663,0.3450014,20.05009,19.71877,20.1,0,0,22.66115,12,-271,2
239818,298363940,0.5502446,0.08689398,0.5142284,0.3450014,20.03062,19.23371,20.12,0,0,22.17914,61,-522,2
239908,298463900,0.671874,0.0962342,0.6621708,0.3450014,20.01202,18.62222,20.18,0,0,21.57047,114,-688,2
240003,298563860,0.4282922,0.0186168,0.6122224,0.3450014,21.74582,20.14165,20.27,0,0,23.21195,129,58,2
240092,298663820,0.3581894,0.02226505,0.4607405,0.3450014,21.793,20.23083,20.38,0,0,23.32828,127,134,2
240182,298763780,0.3417226,0.04389587,0.3984856,0.3450014,21.83476,20.31581,20.51,0,0,23.46248,120,135,2
240271,298863740,0.3146399,0.04120699,0.3766567,0.3450014,21.89968,20.44226,20.64,0,0,23.59432,108,191,2
240360,298963700,0.2993946,0.04808989,0.3509817,0.3450014,21.96318,20.5765,20.76,0,0,23.71483,93,192,2
240453,299063660,0.2834956,0.04352149,0.3364886,0.3450014,22.01186,20.70751,20.87,0,0,23.81806,76,213,2
240542,299163620,0.2675745,0.04202011,0.3188304,0.3450014,22.03978,20.82938,20.95,0,0,23.90023,59,230,2
240631,299263580,0.2638518,0.04193559,0.3074767,0.3450014,22.03692,20.9249,21.02,0,0,23.9746,40,206,2
240722,299363540,0.2572436,0.03705919,0.2941802,0.3450014,22.01105,21.00704,21.07,0,0,24.01843,20,180,2
240811,299463500,0.2582251,0.04088378,0.2883565,0.3450014,21.96629,21.07103,21.08,0,0,24.02828,0,140,2
240903,299563460,0.250436,0.03139406,0.2841741,0.3450014,21.89163,21.11502,21.08,0,0,24.02828,-22,140,2
240992,299663420,0.2514444,0.02679464,0.2731627,0.3450014,21.77311,21.1148,21.06,0,0,24.00698,-44,95,2
241082,299763380,0.2428098,0.01342779,0.2648507,0.3450014,21.64472,21.11456,21.01,0,0,23.96315,-66,106,2
241171,299863340,0.2449713,0.00579323,0.2514312,0.3450014,21.48646,21.08409,20.96,0,0,23.91043,-89,68,2
241260,299963300,0.2419873,0.00214738,0.2454962,0.3450014,21.30755,21.04022,20.89,0,0,23.83649,-107,66,2
241353,300063260,0.249,0.00794691,0.2402277,0.3450014,21.11974,20.97719,20.79,0,0,23.73623,-120,-15,2
241442,300164053,0.2558528,0.02617872,0.2587512,0.3450014,20.92295,20.90283,20.7,0,0,23.64311,-127,-3,2
241531,300264013,0.2620035,0.03168774,0.2749048,0.3450014,20.71105,20.80352,20.59,0,0,23.52599,-129,-32,2
241622,300363973,0.2625065,0.0427517,0.2908081,0.3450014,20.51497,20.71124,20.46,0,0,23.40001,-129,-14,2
241711,300463933,0.2691365,0.03792098,0.2941423,0.3450014,20.30769,20.59448,20.31,0,0,23.24777,-128,-83,2
241804,300563893,0.2762632,0.04743883,0.306703,0.3450014,20.10081,20.46835,20.16,0,0,23.09714,-126,-84,2
241893,300663853,0.2827728,0.04030356,0.3139556,0.3450014,19.88109,20.317,20.01,0,0,22.94059,-123,-112,2
241983,300763813,0.2908689,0.0508804,0.3249414,0.3450014,19.67166,20.16618,19.83,0,0,22.75982,-119,-113,0
242073,300863773,0.2999419,0.04140142,0.332925,0.3450014,19.46833,20.00935,19.64,0,0,22.57181,-114,-128,0
242162,300963733,0.3080598,0.05323458,0.3439604,0.3450014,19.25057,19.82833,19.46,0,0,22.3883,-107,-128,0
242257,301063693,0.3141176,0.04130983,0.3534291,0.3450014,19.03654,19.62665,19.26,0,0,22.18794,-99,-112,0
242346,301163653,0.309023,0.05212983,0.3514678,0.3450014,18.84998,19.44579,19.07,0,0,21.99348,-90,-95,0
242435,301263613,0.3160557,0.04015568,0.3505044,0.3450014,18.65307,19.24247,18.85,0,0,21.78356,-80,-110,0
242526,301363573,0.3237796,0.05271205,0.3580591,0.3450014,18.47428,19.0478,18.66,0,0,21.5891,-69,-112,0
242615,301463533,0.3323385,0.03270864,0.3612823,0.3450014,18.28858,18.83505,18.45,0,0,21.38327,-56,-119,0
242707,301563493,0.3388951,0.03609288,0.3654513,0.3450014,18.13027,18.64491,18.26,0,0,21.18881,-43,-107,0
242792,301663453,0.346909,0.01756009,0.3652924,0.3450014,17.96252,18.42903,18.06,0,0,20.99241,-29,-108,0
242878,301763413,0.3586375,0.01996985,0.3646082,0.3450014,17.82411,18.23617,17.87,0,0,20.80617,-14,-131,0
242967,301863373,0.3667963,0.00908735,0.3693446,0.3450014,17.68788,18.03769,17.7,0,0,20.6382,1,-124,0
243056,301963333,0.3764494,0.01229864,0.3745,0.3450014,17.57479,17.85119,17.53,0,0,20.47112,18,-125,0
243149,302063293,0.3821883,0.00466105,0.3804156,0.3450014,17.48283,17.6825,17.38,0,0,20.3202,35,-109,0
243238,302164086,0.3906141,0.00839853,0.3856339,0.3450014,17.40101,17.51945,17.24,0,0,20.18325,53,-103,0
