LineNo,TimeUS,I,MagX,MagY,MagZ,OfsX,OfsY,OfsZ,MOX,MOY,MOZ,Health,S,labels
265297,326663449,0,-320,-178,-448,5,13,-18,0,0,0,1,326663449,0
265387,326763409,0,-318,-179,-449,5,13,-18,0,0,0,1,326763409,0
265475,326863369,0,-321,-189,-443,5,13,-18,0,0,0,1,326863369,0
265562,326963329,0,-322,-183,-445,5,13,-18,0,0,0,1,326963329,0
265654,327063289,0,-327,-190,-438,5,13,-18,0,0,0,1,327063289,0
265743,327164082,0,-329,-183,-440,5,13,-18,0,0,0,1,327164082,0
265833,327264042,0,-324,-187,-442,5,13,-18,0,0,0,1,327264042,0
265924,327364002,0,-306,-176,-459,5,13,-18,0,0,0,1,327364002,0
266013,327463962,0,-286,-178,-470,5,13,-18,0,0,0,1,327463962,0
266104,327563922,0,-262,-169,-488,5,13,-18,0,0,0,1,327563922,0
266193,327663882,0,-237,-174,-499,5,13,-18,0,0,0,1,327663882,0
266283,327763842,0,-212,-168,-512,5,13,-18,0,0,0,1,327763842,0
266373,327863802,0,-187,-175,-519,5,13,-18,0,0,0,1,327863802,0
266462,327963762,0,-174,-171,-525,5,13,-18,0,0,0,1,327963762,0
266554,328063722,0,-163,-178,-526,5,13,-18,0,0,0,1,328063722,0
266643,328163682,0,-161,-171,-529,5,13,-18,0,0,0,1,328163682,0
266733,328263642,0,-152,-176,-530,5,13,-18,0,0,0,1,328263642,0
266824,328363602,0,-151,-171,-532,5,13,-18,0,0,0,1,328363602,0
266913,328463562,0,-142,-177,-532,5,13,-18,0,0,0,1,328463562,0
267004,328563522,0,-143,-173,-534,5,13,-18,0,0,0,1,328563522,0
267093,328663482,0,-134,-178,-534,5,13,-18,0,0,0,1,328663482,0
267183,328763442,0,-137,-173,-535,5,13,-18,0,0,0,1,328763442,0
267273,328863402,0,-129,-178,-536,5,13,-18,0,0,0,1,328863402,0
267362,328963362,0,-131,-175,-536,5,13,-18,0,0,0,1,328963362,0
267454,329063322,0,-123,-179,-536,5,13,-18,0,0,0,1,329063322,0
267543,329163282,0,-130,-177,-536,5,13,-18,0,0,0,1,329163282,0
267633,329264075,0,-122,-179,-537,5,13,-18,0,0,0,1,329264075,0
267724,329364035,0,-127,-175,-537,5,13,-18,0,0,0,1,329364035,0
267813,329463995,0,-120,-178,-538,5,13,-18,0,0,0,1,329463995,0
267904,329563955,0,-127,-177,-536,5,13,-18,0,0,0,1,329563955,0
267993,329663915,0,-121,-180,-537,5,13,-18,0,0,0,1,329663915,0
268083,329763875,0,-128,-177,-536,5,13,-18,0,0,0,1,329763875,0
268173,329863835,0,-122,-177,-537,5,13,-18,0,0,0,1,329863835,0
268262,329963795,0,-130,-177,-536,5,13,-18,0,0,0,1,329963795,0
268354,330063755,0,-124,-178,-537,5,13,-18,0,0,0,1,330063755,0
268443,330163715,0,-132,-176,-535,5,13,-18,0,0,0,1,330163715,0
268533,330263675,0,-127,-177,-536,5,13,-18,0,0,0,1,330263675,0
268624,330363635,0,-135,-178,-534,5,13,-18,0,0,0,1,330363635,0
268713,330463595,0,-128,-177,-536,5,13,-18,0,0,0,1,330463595,0
268804,330563555,0,-136,-178,-534,5,13,-18,0,0,0,1,330563555,0
268894,330663515,0,-131,-175,-536,5,13,-18,0,0,0,1,330663515,0
268984,330763475,0,-142,-180,-531,5,13,-18,0,0,0,1,330763475,0
269074,330863435,0,-157,-181,-527,5,13,-18,0,0,0,1,330863435,0
269163,330963395,0,-192,-187,-513,5,13,-18,0,0,0,1,330963395,0
269256,331063355,0,-220,-182,-504,5,13,-18,0,0,0,1,331063355,0
269345,331163315,0,-257,-184,-485,5,13,-18,0,0,0,1,331163315,0
269435,331263275,0,-283,-178,-472,5,13,-18,0,0,0,1,331263275,0
269526,331364068,0,-310,-178,-455,5,13,-18,0,0,0,1,331364068,0
269615,331464028,0,-318,-168,-453,5,13,-18,0,0,0,1,331464028,0
269706,331563988,0,-330,-168,-445,5,13,-18,0,0,0,1,331563988,0
269795,331663948,0,-332,-160,-446,5,13,-18,0,0,0,1,331663948,0
269885,331763908,0,-341,-162,-439,5,13,-18,0,0,0,1,331763908,0
269975,331863868,0,-343,-154,-440,5,13,-18,0,0,0,1,331863868,0
270064,331963828,0,-351,-158,-432,5,13,-18,0,0,0,1,331963828,0
270156,332063788,0,-348,-150,-437,5,13,-18,0,0,0,1,332063788,0
270245,332163748,0,-340,-155,-442,5,13,-18,0,0,0,1,332163748,0
270334,332263708,0,-320,-149,-459,5,13,-18,0,0,0,1,332263708,0
270427,332363668,0,-299,-155,-470,5,13,-18,0,0,0,1,332363668,0
270516,332463628,0,-274,-152,-487,5,13,-18,0,0,0,1,332463628,0
270607,332563588,0,-248,-160,-498,5,13,-18,0,0,0,1,332563588,0
270696,332663548,0,-219,-154,-513,5,13,-18,0,0,0,1,332663548,0
270785,332763508,0,-196,-161,-520,5,13,-18,0,0,0,1,332763508,0
270876,332863468,0,-183,-157,-526,5,13,-18,0,0,0,1,332863468,0
270965,332963428,0,-174,-164,-527,5,13,-18,0,0,0,1,332963428,0
271057,333063388,0,-169,-158,-531,5,13,-18,0,0,0,1,333063388,0
271146,333163348,0,-164,-163,-531,5,13,-18,0,0,0,1,333163348,0
271235,333263308,0,-161,-156,-533,5,13,-18,0,0,0,1,333263308,0
271327,333363268,0,-155,-162,-533,5,13,-18,0,0,0,1,333363268,0
271416,333464061,0,-155,-157,-535,5,13,-18,0,0,0,1,333464061,0
271507,333564021,0,-149,-161,-536,5,13,-18,0,0,0,1,333564021,0
271596,333663981,0,-151,-156,-536,5,13,-18,0,0,0,1,333663981,0
271685,333763941,0,-144,-162,-537,5,13,-18,0,0,0,1,333763941,0
271776,333863901,0,-148,-157,-537,5,13,-18,0,0,0,1,333863901,0
271865,333963861,0,-142,-162,-537,5,13,-18,0,0,0,1,333963861,0
271957,334063821,0,-148,-157,-537,5,13,-18,0,0,0,1,334063821,0
272046,334163781,0,-142,-162,-537,5,13,-18,0,0,0,1,334163781,0
272135,334263741,0,-147,-157,-537,5,13,-18,0,0,0,1,334263741,0
272227,334363701,0,-140,-161,-538,5,13,-18,0,0,0,1,334363701,0
272316,334463661,0,-147,-158,-537,5,13,-18,0,0,0,1,334463661,0
272407,334563621,0,-141,-162,-537,5,13,-18,0,0,0,1,334563621,0
272496,334663581,0,-147,-159,-537,5,13,-18,0,0,0,1,334663581,0
272585,334763541,0,-140,-161,-538,5,13,-18,0,0,0,1,334763541,0
272676,334863501,0,-147,-159,-537,5,13,-18,0,0,0,1,334863501,0
272765,334963461,0,-141,-161,-538,5,13,-18,0,0,0,1,334963461,0
272856,335063421,0,-148,-160,-536,5,13,-18,0,0,0,1,335063421,0
272946,335163381,0,-142,-161,-538,5,13,-18,0,0,0,1,335163381,0
273035,335263341,0,-150,-159,-536,5,13,-18,0,0,0,1,335263341,0
273127,335363301,0,-146,-160,-537,5,13,-18,0,0,0,1,335363301,0
273216,335463261,0,-154,-160,-534,5,13,-18,0,0,0,1,335463261,0
273307,335564054,0,-149,-162,-535,5,13,-18,0,0,0,1,335564054,0
273397,335664014,0,-157,-165,-532,5,13,-18,0,0,0,1,335664014,0
273486,335763974,0,-163,-162,-531,5,13,-18,0,0,0,1,335763974,0
273577,335863934,0,-193,-162,-521,5,13,-18,0,0,0,1,335863934,0
273666,335963894,0,-217,-154,-514,5,13,-18,0,0,0,1,335963894,0
273757,336063854,0,-252,-157,-497,5,13,-18,0,0,0,1,336063854,0
273848,336163814,0,-274,-154,-486,5,13,-18,0,0,0,1,336163814,0
273937,336263774,0,-302,-161,-467,5,13,-18,0,0,0,1,336263774,0
274029,336363734,0,-309,-161,-462,5,13,-18,0,0,0,1,336363734,0
274118,336463694,0,-315,-172,-454,5,13,-18,0,0,0,1,336463694,0
274209,336563654,0,-310,-177,-456,5,13,-18,0,0,0,1,336563654,0
274298,336663614,0,-314,-189,-448,5,13,-18,0,0,0,1,336663614,0
274387,336763574,0,-311,-189,-450,5,13,-18,0,0,0,1,336763574,0
274478,336863534,0,-317,-196,-443,5,13,-18,0,0,0,1,336863534,0
274567,336963494,0,-317,-192,-445,5,13,-18,0,0,0,1,336963494,0
274658,337063454,0,-316,-195,-444,5,13,-18,0,0,0,1,337063454,0
274748,337163414,0,-301,-185,-458,5,13,-18,0,0,0,1,337163414,0
274837,337263374,0,-286,-187,-467,5,13,-18,0,0,0,1,337263374,0
274929,337363334,0,-264,-177,-484,5,13,-18,0,0,0,1,337363334,0
275018,337463294,0,-243,-181,-493,5,13,-18,0,0,0,1,337463294,0
275109,337564087,0,-216,-173,-508,5,13,-18,0,0,0,1,337564087,0
275198,337664047,0,-191,-179,-516,5,13,-18,0,0,0,1,337664047,0
275287,337764007,0,-173,-175,-524,5,13,-18,0,0,0,1,337764007,0
275378,337863967,0,-163,-183,-525,5,13,-18,0,0,0,1,337863967,0
275467,337963927,0,-158,-176,-528,5,13,-18,0,0,0,1,337963927,0
275558,338063887,0,-151,-179,-529,5,13,-18,0,0,0,1,338063887,0
275648,338163847,0,-148,-172,-533,5,13,-18,0,0,0,1,338163847,0
275737,338263807,0,-140,-180,-532,5,13,-18,0,0,0,1,338263807,0
275829,338363767,0,-139,-177,-534,5,13,-18,0,0,0,1,338363767,0
275918,338463727,0,-131,-183,-533,5,13,-18,0,0,0,1,338463727,0
276009,338563687,0,-131,-180,-535,5,13,-18,0,0,0,1,338563687,0
276098,338663647,0,-123,-186,-534,5,13,-18,0,0,0,1,338663647,0
276187,338763607,0,-125,-181,-535,5,13,-18,0,0,0,1,338763607,0
276278,338863567,0,-118,-186,-536,5,13,-18,0,0,0,1,338863567,0
276367,338963527,0,-122,-182,-536,5,13,-18,0,0,0,1,338963527,0
276458,339063487,0,-116,-188,-535,5,13,-18,0,0,0,1,339063487,0
276548,339163447,0,-121,-184,-536,5,13,-18,0,0,0,1,339163447,0
276637,339263407,0,-114,-188,-536,5,13,-18,0,0,0,1,339263407,0
276731,339363367,0,-120,-183,-536,5,13,-18,0,0,0,1,339363367,0
276820,339463327,0,-115,-186,-536,5,13,-18,0,0,0,1,339463327,0
276911,339563287,0,-123,-183,-535,5,13,-18,0,0,0,1,339563287,0
277000,339664080,0,-116,-186,-536,5,13,-18,0,0,0,1,339664080,0
277089,339764040,0,-124,-181,-536,5,13,-18,0,0,0,1,339764040,0
277180,339864000,0,-118,-184,-536,5,13,-18,0,0,0,1,339864000,0
277269,339963960,0,-125,-183,-535,5,13,-18,0,0,0,1,339963960,0
277360,340063920,0,-119,-185,-535,5,13,-18,0,0,0,1,340063920,0
277450,340163880,0,-127,-183,-534,5,13,-18,0,0,0,1,340163880,0
277539,340263840,0,-122,-184,-535,5,13,-18,0,0,0,1,340263840,0
277631,340363800,0,-129,-184,-534,5,13,-18,0,0,0,1,340363800,0
277720,340463760,0,-123,-184,-535,5,13,-18,0,0,0,1,340463760,0
277812,340563720,0,-131,-184,-533,5,13,-18,0,0,0,1,340563720,0
277901,340663680,0,-130,-184,-533,5,13,-18,0,0,0,1,340663680,0
277990,340763640,0,-153,-188,-526,5,13,-18,0,0,0,1,340763640,0
278081,340863600,0,-174,-188,-519,5,13,-18,0,0,0,1,340863600,0
278170,340963560,0,-212,-190,-504,5,13,-18,0,0,0,1,340963560,0
278261,341063520,0,-239,-186,-493,5,13,-18,0,0,0,1,341063520,0
278351,341163480,0,-273,-188,-474,5,13,-18,0,0,0,1,341163480,0
278441,341263440,0,-291,-182,-466,5,13,-18,0,0,0,1,341263440,0
278533,341363400,0,-309,-181,-454,5,13,-18,0,0,0,1,341363400,0
278622,341463360,0,-311,-177,-455,5,13,-18,0,0,0,1,341463360,0
278713,341563320,0,-319,-180,-448,5,13,-18,0,0,0,1,341563320,0
278802,341663280,0,-319,-175,-450,5,13,-18,0,0,0,1,341663280,0
278891,341764073,0,-328,-180,-442,5,13,-18,0,0,0,1,341764073,0
278982,341864033,0,-327,-175,-445,5,13,-18,0,0,0,1,341864033,0
279071,341963993,0,-337,-178,-435,5,13,-18,0,0,0,1,341963993,0
279162,342063953,0,-334,-171,-440,5,13,-18,0,0,0,1,342063953,0
279252,342163913,0,-328,-172,-445,5,13,-18,0,0,0,1,342163913,0
279341,342263873,0,-306,-166,-462,5,13,-18,0,0,0,1,342263873,0
279434,342363833,0,-287,-172,-472,5,13,-18,0,0,0,1,342363833,0
279523,342463793,0,-261,-167,-489,5,13,-18,0,0,0,1,342463793,0
279614,342563753,0,-236,-173,-499,5,13,-18,0,0,0,1,342563753,0
279703,342663713,0,-207,-168,-514,5,13,-18,0,0,0,1,342663713,0
279792,342763673,0,-184,-176,-520,5,13,-18,0,0,0,1,342763673,0
279883,342863633,0,-169,-172,-526,5,13,-18,0,0,0,1,342863633,0
279972,342963593,0,-160,-180,-526,5,13,-18,0,0,0,1,342963593,0
280063,343063553,0,-155,-172,-530,5,13,-18,0,0,0,1,343063553,0
280153,343163513,0,-150,-178,-530,5,13,-18,0,0,0,1,343163513,0
280242,343263473,0,-145,-172,-533,5,13,-18,0,0,0,1,343263473,0
280334,343363433,0,-139,-179,-533,5,13,-18,0,0,0,1,343363433,0
280423,343463393,0,-137,-172,-535,5,13,-18,0,0,0,1,343463393,0
280514,343563353,0,-133,-178,-535,5,13,-18,0,0,0,1,343563353,0
280603,343663313,0,-135,-171,-536,5,13,-18,0,0,0,1,343663313,0
280692,343763273,0,-130,-178,-535,5,13,-18,0,0,0,1,343763273,0
280782,343864066,0,-132,-174,-536,5,13,-18,0,0,0,1,343864066,0
280872,343964026,0,-126,-183,-535,5,13,-18,0,0,0,1,343964026,0
280963,344063986,0,-128,-176,-536,5,13,-18,0,0,0,1,344063986,0
281053,344163946,0,-124,-181,-536,5,13,-18,0,0,0,1,344163946,0
281142,344263906,0,-128,-173,-537,5,13,-18,0,0,0,1,344263906,0
281233,344363866,0,-123,-180,-536,5,13,-18,0,0,0,1,344363866,0
281323,344463826,0,-128,-174,-537,5,13,-18,0,0,0,1,344463826,0
281414,344563786,0,-124,-180,-536,5,13,-18,0,0,0,1,344563786,0
281503,344663746,0,-130,-174,-536,5,13,-18,0,0,0,1,344663746,0
281592,344763706,0,-124,-179,-536,5,13,-18,0,0,0,1,344763706,0
281682,344863666,0,-130,-174,-536,5,13,-18,0,0,0,1,344863666,0
281772,344963626,0,-124,-178,-536,5,13,-18,0,0,0,1,344963626,0
281863,345063586,0,-132,-175,-536,5,13,-18,0,0,0,1,345063586,0
281953,345163546,0,-127,-177,-536,5,13,-18,0,0,0,1,345163546,0
282042,345263506,0,-134,-176,-535,5,13,-18,0,0,0,1,345263506,0
282133,345363466,0,-128,-177,-536,5,13,-18,0,0,0,1,345363466,0
282223,345463426,0,-136,-175,-535,5,13,-18,0,0,0,1,345463426,0
282315,345563386,0,-132,-177,-535,5,13,-18,0,0,0,1,345563386,0
282404,345663346,0,-147,-179,-530,5,13,-18,0,0,0,1,345663346,0
282493,345763306,0,-162,-181,-525,5,13,-18,0,0,0,1,345763306,0
282583,345863266,0,-198,-181,-513,5,13,-18,0,0,0,1,345863266,0
282673,345964059,0,-224,-177,-503,5,13,-18,0,0,0,1,345964059,0
282764,346064019,0,-260,-177,-486,5,13,-18,0,0,0,1,346064019,0
282854,346163979,0,-280,-175,-475,5,13,-18,0,0,0,1,346163979,0
282943,346263939,0,-307,-176,-458,5,13,-18,0,0,0,1,346263939,0
283035,346363899,0,-310,-173,-457,5,13,-18,0,0,0,1,346363899,0
283125,346463859,0,-320,-177,-448,5,13,-18,0,0,0,1,346463859,0
283216,346563819,0,-317,-176,-451,5,13,-18,0,0,0,1,346563819,0
283305,346663779,0,-326,-180,-443,5,13,-18,0,0,0,1,346663779,0
283394,346763739,0,-324,-177,-446,5,13,-18,0,0,0,1,346763739,0
283484,346863699,0,-334,-180,-437,5,13,-18,0,0,0,1,346863699,0
283574,346963659,0,-331,-175,-441,5,13,-18,0,0,0,1,346963659,0
283665,347063619,0,-333,-177,-439,5,13,-18,0,0,0,1,347063619,0
283755,347163579,0,-315,-170,-455,5,13,-18,0,0,0,1,347163579,0
283844,347263539,0,-301,-174,-463,5,13,-18,0,0,0,1,347263539,0
283935,347363499,0,-273,-169,-482,5,13,-18,0,0,0,1,347363499,0
284025,347463459,0,-253,-174,-491,5,13,-18,0,0,0,1,347463459,0
284116,347563419,0,-223,-169,-507,5,13,-18,0,0,0,1,347563419,0
284205,347663379,0,-199,-175,-515,5,13,-18,0,0,0,1,347663379,0
284294,347763339,0,-176,-171,-524,5,13,-18,0,0,0,1,347763339,0
284384,347863299,0,-167,-179,-525,5,13,-18,0,0,0,1,347863299,0
284474,347964092,0,-158,-172,-530,5,13,-18,0,0,0,1,347964092,0
284565,348064052,0,-156,-178,-528,5,13,-18,0,0,0,1,348064052,0
284655,348164012,0,-150,-170,-533,5,13,-18,0,0,0,1,348164012,0
284744,348263972,0,-144,-177,-532,5,13,-18,0,0,0,1,348263972,0
284835,348363932,0,-140,-172,-535,5,13,-18,0,0,0,1,348363932,0
284925,348463892,0,-136,-179,-533,5,13,-18,0,0,0,1,348463892,0
285016,348563852,0,-135,-173,-536,5,13,-18,0,0,0,1,348563852,0
285105,348663812,0,-131,-180,-534,5,13,-18,0,0,0,1,348663812,0
285194,348763772,0,-132,-173,-537,5,13,-18,0,0,0,1,348763772,0
285284,348863732,0,-129,-179,-535,5,13,-18,0,0,0,1,348863732,0
285374,348963692,0,-130,-173,-537,5,13,-18,0,0,0,1,348963692,0
285465,349063652,0,-126,-180,-536,5,13,-18,0,0,0,1,349063652,0
285555,349163612,0,-128,-173,-537,5,13,-18,0,0,0,1,349163612,0
285644,349263572,0,-125,-180,-536,5,13,-18,0,0,0,1,349263572,0
285735,349363532,0,-129,-175,-536,5,13,-18,0,0,0,1,349363532,0
285825,349463492,0,-124,-181,-536,5,13,-18,0,0,0,1,349463492,0
285916,349563452,0,-127,-173,-538,5,13,-18,0,0,0,1,349563452,0
286005,349663412,0,-123,-179,-537,5,13,-18,0,0,0,1,349663412,0
286094,349763372,0,-129,-173,-537,5,13,-18,0,0,0,1,349763372,0
286184,349863332,0,-125,-179,-536,5,13,-18,0,0,0,1,349863332,0
286274,349963292,0,-131,-173,-537,5,13,-18,0,0,0,1,349963292,0
286365,350064085,0,-127,-178,-536,5,13,-18,0,0,0,1,350064085,0
286455,350164045,0,-132,-174,-536,5,13,-18,0,0,0,1,350164045,0
286546,350264005,0,-128,-176,-536,5,13,-18,0,0,0,1,350264005,0
286637,350363965,0,-177,-260,-482,5,13,-18,0,0,0,1,350363965,3
286727,350463925,0,-242,-427,-296,5,13,-18,0,0,0,1,350463925,3
286819,350563885,0,-136,-552,-48,5,13,-18,0,0,0,1,350563885,3
286908,350663845,0,193,-520,105,5,13,-18,0,0,0,1,350663845,3
286997,350763805,0,479,-242,-140,5,13,-18,0,0,0,1,350763805,3
287087,350863765,0,275,-1,-493,5,13,-18,0,0,0,1,350863765,3
287177,350963725,0,-41,-170,-541,5,13,-18,0,0,0,1,350963725,3
287268,351063685,0,89,-420,-372,5,13,-18,0,0,0,1,351063685,3
287358,351163645,0,350,-248,-370,5,13,-18,0,0,0,1,351163645,3
287447,351263605,0,86,-98,-548,5,13,-18,0,0,0,1,351263605,3
287538,351363565,0,27,-368,-426,5,13,-18,0,0,0,1,351363565,3
287629,351463525,0,347,-153,-407,5,13,-18,0,0,0,1,351463525,3
287720,351563485,0,-30,-6,-548,5,13,-18,0,0,0,1,351563485,3
287809,351663445,0,95,-367,-393,5,13,-18,0,0,0,1,351663445,3
287898,351763405,0,245,54,-478,5,13,-18,0,0,0,1,351763405,3
287988,351863365,0,-119,-210,-481,5,13,-18,0,0,0,1,351863365,3
288078,351963325,0,300,-107,-428,5,13,-18,0,0,0,1,351963325,3
288169,352063285,0,-117,-68,-516,5,13,-18,0,0,0,1,352063285,3
288259,352164078,0,259,-160,-434,5,13,-18,0,0,0,1,352164078,3
288348,352264038,0,-97,-43,-521,5,13,-18,0,0,0,1,352264038,3
288440,352363998,0,238,-113,-459,5,13,-18,0,0,0,1,352363998,3
288530,352463958,0,-88,-110,-511,5,13,-18,0,0,0,1,352463958,3
288621,352563918,0,196,-3,-493,5,13,-18,0,0,0,1,352563918,3
288710,352663878,0,-21,-209,-489,5,13,-18,0,0,0,1,352663878,3
288799,352763838,0,99,60,-522,5,13,-18,0,0,0,1,352763838,3
288889,352863798,0,90,-225,-480,5,13,-18,0,0,0,1,352863798,3
288979,352963758,0,-7,27,-541,5,13,-18,0,0,0,1,352963758,3
289072,353063718,0,172,-155,-495,5,13,-18,0,0,0,1,353063718,3
289162,353163678,0,-49,-67,-545,5,13,-18,0,0,0,1,353163678,3
289251,353263638,0,175,-61,-522,5,13,-18,0,0,0,1,353263638,3
289342,353363598,0,-17,-154,-535,5,13,-18,0,0,0,1,353363598,3
289432,353463558,0,123,7,-543,5,13,-18,0,0,0,1,353463558,3
289524,353563518,0,-39,-207,-533,5,13,-18,0,0,0,1,353563518,3
289613,353663478,0,5,-238,-528,5,13,-18,0,0,0,1,353663478,3
289702,353763438,0,5,-238,-528,5,13,-18,0,0,0,1,353763438,3
289791,353863398,0,5,-238,-528,5,13,-18,0,0,0,1,353863398,3
289882,353963358,0,5,-238,-528,5,13,-18,0,0,0,1,353963358,3
289973,354063318,0,5,-238,-528,5,13,-18,0,0,0,1,354063318,3
290063,354163278,0,-42,-332,-462,5,13,-18,0,0,0,1,354163278,3
290152,354264071,0,-120,-527,-175,5,13,-18,0,0,0,1,354264071,3
290243,354364031,0,57,-541,156,5,13,-18,0,0,0,1,354364031,3
290333,354463991,0,437,-295,158,5,13,-18,0,0,0,1,354463991,3
290424,354563951,0,206,119,-528,5,13,-18,0,0,0,1,354563951,3
290513,354663911,0,206,119,-528,5,13,-18,0,0,0,1,354663911,3
290602,354763871,0,206,119,-528,5,13,-18,0,0,0,1,354763871,3
290691,354863831,0,184,67,-542,5,13,-18,0,0,0,1,354863831,3
290781,354963791,0,19,-124,-559,5,13,-18,0,0,0,1,354963791,3
290873,355063751,0,-119,-347,-439,5,13,-18,0,0,0,1,355063751,3
290963,355163711,0,-58,-531,-201,5,13,-18,0,0,0,1,355163711,3
291052,355263671,0,245,-504,-86,5,13,-18,0,0,0,1,355263671,3
291144,355363631,0,309,-231,-367,5,13,-18,0,0,0,1,355363631,3
291234,355463591,0,169,-167,-528,5,13,-18,0,0,0,1,355463591,3
291326,355563551,0,169,-167,-528,5,13,-18,0,0,0,1,355563551,3
291415,355663511,0,169,-167,-528,5,13,-18,0,0,0,1,355663511,3
291504,355763471,0,170,-181,-522,5,13,-18,0,0,0,1,355763471,3
291593,355863431,0,107,-358,-436,5,13,-18,0,0,0,1,355863431,3
291683,355963391,0,96,-510,-248,5,13,-18,0,0,0,1,355963391,3
291771,356063351,0,235,-519,-71,5,13,-18,0,0,0,1,356063351,3
291857,356163311,0,338,-252,-199,5,13,-18,0,0,0,1,356163311,3
291946,356263271,0,20,237,-528,5,13,-18,0,0,0,1,356263271,3
292037,356364064,0,19,237,-528,5,13,-18,0,0,0,1,356364064,3
292127,356464024,0,19,237,-528,5,13,-18,0,0,0,1,356464024,3
292219,356563984,0,-10,180,-547,5,13,-18,0,0,0,1,356563984,3
292304,356663944,0,-180,-21,-543,5,13,-18,0,0,0,1,356663944,3
292389,356763904,0,-298,-283,-394,5,13,-18,0,0,0,1,356763904,3
292478,356863864,0,-180,-522,-120,5,13,-18,0,0,0,1,356863864,3
292568,356963824,0,237,-504,32,5,13,-18,0,0,0,1,356963824,3
292661,357063784,0,467,-122,-210,5,13,-18,0,0,0,1,357063784,3
292751,357163744,0,236,28,-528,5,13,-18,0,0,0,1,357163744,3
292840,357263704,0,236,29,-528,5,13,-18,0,0,0,1,357263704,3
292931,357363664,0,236,29,-528,5,13,-18,0,0,0,1,357363664,3
293020,357463624,0,236,29,-528,5,13,-18,0,0,0,1,357463624,3
293112,357563584,0,236,29,-528,5,13,-18,0,0,0,1,357563584,3
293197,357663544,0,236,29,-528,5,13,-18,0,0,0,1,357663544,3
293282,357763504,0,236,30,-528,5,13,-18,0,0,0,1,357763504,3
293371,357863464,0,236,30,-528,5,13,-18,0,0,0,1,357863464,3
293461,357963424,0,236,30,-528,5,13,-18,0,0,0,1,357963424,3
293553,358063384,0,236,30,-528,5,13,-18,0,0,0,1,358063384,3
293643,358163344,0,236,30,-528,5,13,-18,0,0,0,1,358163344,3
293732,358263304,0,237,-35,-524,5,13,-18,0,0,0,1,358263304,3
293823,358363264,0,188,-234,-492,5,13,-18,0,0,0,1,358363264,3
293908,358464057,0,165,-385,-397,5,13,-18,0,0,0,1,358464057,3
293996,358564017,0,204,-453,-296,5,13,-18,0,0,0,1,358564017,3
294086,358663977,0,83,-199,-378,5,13,-18,0,0,0,1,358663977,3
294175,358763937,0,-181,155,-528,5,13,-18,0,0,0,1,358763937,3
294264,358863897,0,-181,155,-528,5,13,-18,0,0,0,1,358863897,3
294354,358963857,0,-181,154,-528,5,13,-18,0,0,0,1,358963857,3
294446,359063817,0,-181,143,-531,5,13,-18,0,0,0,1,359063817,3
294536,359163777,0,-259,-18,-512,5,13,-18,0,0,0,1,359163777,3
294621,359263737,0,-343,-267,-370,5,13,-18,0,0,0,1,359263737,3
294708,359363697,0,-236,-502,-117,5,13,-18,0,0,0,1,359363697,3
294797,359463657,0,142,-535,86,5,13,-18,0,0,0,1,359463657,3
294889,359563617,0,517,-196,-23,5,13,-18,0,0,0,1,359563617,3
294978,359663577,0,271,162,-429,5,13,-18,0,0,0,1,359663577,3
295067,359763537,0,162,174,-528,5,13,-18,0,0,0,1,359763537,3
295156,359863497,0,162,174,-528,5,13,-18,0,0,0,1,359863497,3
295246,359963457,0,162,174,-528,5,13,-18,0,0,0,1,359963457,3
295338,360063417,0,162,175,-528,5,13,-18,0,0,0,1,360063417,3
295428,360163377,0,161,175,-528,5,13,-18,0,0,0,1,360163377,3
295513,360263337,0,161,175,-528,5,13,-18,0,0,0,1,360263337,3
295600,360363297,0,161,175,-528,5,13,-18,0,0,0,1,360363297,3
295690,360464090,0,161,175,-528,5,13,-18,0,0,0,1,360464090,3
295782,360564050,0,161,175,-528,5,13,-18,0,0,0,1,360564050,3
295871,360664010,0,161,175,-528,5,13,-18,0,0,0,1,360664010,3
295960,360763970,0,161,175,-528,5,13,-18,0,0,0,1,360763970,3
296049,360863930,0,161,175,-528,5,13,-18,0,0,0,1,360863930,3
296139,360963890,0,161,176,-528,5,13,-18,0,0,0,1,360963890,3
296227,361063850,0,160,176,-528,5,13,-18,0,0,0,1,361063850,3
296313,361163810,0,160,176,-528,5,13,-18,0,0,0,1,361163810,3
296402,361263770,0,160,176,-528,5,13,-18,0,0,0,1,361263770,3
296493,361363730,0,160,176,-528,5,13,-18,0,0,0,1,361363730,3
296582,361463690,0,160,176,-528,5,13,-18,0,0,0,1,361463690,3
296675,361563650,0,160,176,-528,5,13,-18,0,0,0,1,361563650,3
296764,361663610,0,160,176,-528,5,13,-18,0,0,0,1,361663610,3
296853,361763570,0,160,176,-528,5,13,-18,0,0,0,1,361763570,3
296940,361863530,0,160,176,-528,5,13,-18,0,0,0,1,361863530,3
297026,361963490,0,159,177,-528,5,13,-18,0,0,0,1,361963490,3
297118,362063450,0,159,177,-528,5,13,-18,0,0,0,1,362063450,3
297208,362163410,0,159,177,-528,5,13,-18,0,0,0,1,362163410,3
297297,362263370,0,159,177,-528,5,13,-18,0,0,0,1,362263370,3
297389,362363330,0,159,177,-528,5,13,-18,0,0,0,1,362363330,3
297478,362463290,0,159,177,-528,5,13,-18,0,0,0,1,362463290,3
297570,362564083,0,159,177,-528,5,13,-18,0,0,0,1,362564083,3
297659,362664043,0,159,177,-528,5,13,-18,0,0,0,1,362664043,3
