LineNo,TimeUS,TPD,PD,DVD,TVD,VD,DAD,TAD,AD,labels
210275,265463772,-24.48536,-21.89388,1.462754,-0.5824794,-1.814343,0.1862305,7.718737,10.09346,2
210364,265563732,-24.44553,-22.00887,1.47748,-0.4905936,-1.835007,0.1125977,8.04201,10.09536,2
210454,265663692,-24.38186,-22.09803,1.486384,-0.4024411,-1.536779,0.06807937,7.708664,9.960842,2
210544,265763652,-24.31045,-22.18013,1.491767,-0.3139584,-1.546708,0.0411644,7.496454,10.01004,2
210633,265863612,-24.20432,-22.22441,1.495022,-0.2253921,-1.197132,0.0248909,6.960563,9.942148,2
210725,265963572,-24.0974,-22.26814,1.49699,-0.1335083,-1.197623,0.01504898,6.594025,10.04359,2
210815,266063532,-23.96507,-22.28301,1.49818,-0.03938781,-0.8359513,0.00909805,6.033148,10.03448,2
210904,266163492,-23.81765,-22.28289,1.498899,0.06031296,-0.829479,0.00550232,5.65439,10.17203,2
210996,266263452,-23.66391,-22.27288,1.499335,0.1644022,-0.5263312,0.00332489,4.976516,10.14804,2
211085,266363412,-23.4844,-22.23715,1.499598,0.2770995,-0.5141006,0.00201111,4.750855,10.2646,2
211176,266463372,-23.29032,-22.19239,1.499757,0.4062054,-0.4800413,0.00121612,3.988083,10.25061,2
211265,266563332,-23.06963,-22.12084,1.499853,0.5510663,-0.4539912,0.00073547,4.275306,10.37322,2
211355,266663292,-22.83459,-22.02713,1.499911,0.692445,-0.09310855,0.00044556,3.678927,10.36973,2
211445,266764085,-22.59723,-21.9309,1.499946,0.8336133,-0.06112064,0.00026855,3.779696,10.47886,2
211534,266864045,-22.33376,-21.80206,1.496409,0.9647096,0.2846021,-0.1947189,2.997929,10.47743,2
211626,266964005,-22.07495,-21.67565,1.452562,1.053256,0.3164199,-0.6947189,2.414143,10.59824,2
211715,267063965,-21.78912,-21.50853,1.362268,1.081679,0.6481796,-1,1.09037,10.61156,2
211804,267163925,-21.52479,-21.35194,1.262268,1.089416,0.6923183,-1,0.5167552,10.73933,2
211896,267263885,-21.25056,-21.16889,1.162268,1.080598,1.013911,-1,-0.6908882,10.77458,2
211985,267363845,-20.97441,-20.97383,1.062268,1.061682,1.051295,-1,-1.354032,10.91624,2
212076,267463805,-20.7023,-20.76738,0.9622678,1.027351,1.324982,-1,-2.526106,10.99383,2
212165,267563765,-20.44069,-20.56139,0.8622677,0.9829696,1.36421,-1,-3.252169,11.16446,2
212255,267663725,-20.17482,-20.33702,0.7647678,0.9269711,1.588429,-1,-4.363785,11.25,2
212345,267763685,-19.91537,-20.10911,0.6647677,0.8585092,1.626027,-1,-5.131333,11.36341,2
212434,267863645,-19.66294,-19.87561,0.5647678,0.777435,1.774434,-1,-6.102478,11.33532,2
212526,267963605,-19.41702,-19.6367,0.4647678,0.6844455,1.801148,-1,-6.849185,11.33784,2
212615,268063565,-19.19214,-19.4089,0.3647678,0.5815305,1.829652,-1,-7.502201,11.212,2
212704,268163525,-18.9909,-19.19464,0.2647678,0.4685153,1.857952,-1,-8.166841,11.21478,2
212796,268263485,-18.79428,-18.97812,0.1672678,0.3511069,1.764504,-1,-8.462914,11.08768,2
212885,268363445,-18.6108,-18.76659,0.06976776,0.2255661,1.769984,-1,-8.954013,11.11267,2
212976,268463405,-18.46502,-18.58816,-0.02773224,0.09539887,1.578057,-1,-8.938483,10.99008,2
213061,268563365,-18.33154,-18.4127,-0.1252322,-0.04407867,1.593095,-1,-9.394656,11.0239,2
213147,268663325,-18.21147,-18.25243,-0.2002322,-0.159274,1.321483,-1,-9.030893,10.87827,2
213237,268763285,-18.11596,-18.10689,-0.2902322,-0.2993069,1.332437,-1,-9.335129,10.896,2
213326,268864078,-18.05042,-17.98812,-0.3852322,-0.4475308,0.9977733,-1,-8.864183,10.68448,2
213418,268964038,-18.00947,-17.88772,-0.4727322,-0.5944827,0.9984038,-1,-9.130173,10.65788,2
213507,269063998,-17.96799,-17.81285,-0.5177322,-0.6728811,0.5938739,-1,-8.146946,10.37359,2
213596,269163958,-17.94017,-17.74959,-0.5627322,-0.7533121,0.586039,-1,-7.953763,10.33393,2
213688,269263918,-17.94889,-17.7335,-0.6052322,-0.8206229,0.1310986,-1,-6.670919,10.05853,2
213777,269363878,-17.96595,-17.72238,-0.6502322,-0.8938052,0.1203875,-1,-6.346264,10.09827,2
213868,269463838,-18.01146,-17.74441,-0.7002322,-0.9672781,-0.3289089,-1,-5.074858,9.924074,2
213957,269563798,-18.08912,-17.76346,-0.7927322,-1.118396,-0.3406367,-1,-5.04853,10.06503,2
214047,269663758,-18.21337,-17.82492,-0.8902322,-1.278675,-0.7255374,-1,-4.439161,9.995205,2
214137,269763718,-18.34221,-17.89878,-0.9702322,-1.41366,-0.7377958,-1,-4.565894,10.15802,2
214227,269863678,-18.49114,-17.98044,-1.060232,-1.570935,-1.055601,-1,-4.15659,10.10755,2
214319,269963638,-18.65985,-18.07077,-1.155232,-1.744313,-1.068597,-1,-4.501553,10.26007,2
214408,270063598,-18.8544,-18.18934,-1.240076,-1.905131,-1.337134,-0.75,-4.135382,10.22465,2
214497,270163558,-19.05405,-18.30711,-1.28642,-2.033356,-1.351558,-0.25,-3.92918,10.37399,2
214589,270263518,-19.25599,-18.43307,-1.286763,-2.109689,-1.580256,0.25,-3.041919,10.31945,2
214678,270363478,-19.47469,-18.581,-1.237388,-2.131075,-1.595102,0.75,-2.372687,10.47249,2
214769,270463438,-19.69596,-18.73085,-1.143951,-2.109052,-1.783205,1,-1.364171,10.42349,2
214858,270563398,-19.89529,-18.88702,-1.043951,-2.052187,-1.798053,1,-0.8070248,10.56583,2
214948,270663358,-20.1046,-19.04578,-0.943951,-2.001131,-1.909438,1,-0.1231658,10.5465,2
215038,270763318,-20.30365,-19.21017,-0.8439509,-1.93342,-1.921684,1,0.3912945,10.71582,2
215127,270863278,-20.48992,-19.36612,-0.743951,-1.860916,-1.919432,1,0.7496067,10.77169,2
215219,270964071,-20.66242,-19.52224,-0.6439509,-1.775478,-1.918347,1,1.181736,11.00518,2
215309,271064031,-20.82142,-19.6649,-0.543951,-1.689832,-1.819659,1,1.249758,11.12473,2
215398,271163991,-20.95724,-19.79642,-0.443951,-1.593574,-1.822374,1,1.595405,11.3152,2
215490,271263951,-21.09031,-19.92955,-0.343951,-1.493526,-1.67398,1,1.522786,11.33107,2
215579,271363911,-21.20238,-20.05007,-0.2439509,-1.386155,-1.677048,1,1.851735,11.39871,2
215670,271463871,-21.29115,-20.15235,-0.143951,-1.27426,-1.497498,1,1.742119,11.3324,2
215759,271563831,-21.37239,-20.2564,-0.04395096,-1.153893,-1.498978,1,2.098456,11.33461,2
215848,271663791,-21.43039,-20.34223,0.05604904,-1.02854,-1.316166,1,2.043405,11.23292,2
215939,271763751,-21.48593,-20.43534,0.156049,-0.8933276,-1.315652,1,2.462332,11.22355,2
216028,271863711,-21.51216,-20.50546,0.256049,-0.750623,-1.159766,1,2.586475,11.13636,2
216120,271963671,-21.52969,-20.57664,0.356049,-0.5970051,-1.156053,1,3.123849,11.15958,2
216209,272063631,-21.54012,-20.64712,0.4471382,-0.4458647,-1.018637,0.774485,3.129448,11.07685,2
216294,272163591,-21.52786,-20.70187,0.5089818,-0.317007,-1.015994,0.5039545,3.354977,11.11714,2
216382,272263551,-21.50196,-20.74435,0.5483604,-0.2092421,-0.8474012,0.313822,3.109901,11.05331,2
216472,272363511,-21.47431,-20.78809,0.5725362,-0.113687,-0.8393683,0.1994387,3.247166,11.10716,2
216563,272463471,-21.43054,-20.81351,0.586413,-0.03062069,-0.6438763,0.09367637,2.85508,11.07237,2
216652,272563431,-21.38473,-20.83786,0.5911928,0.04432518,-0.6465763,0.01722698,2.928538,11.14015,2
216741,272663391,-21.32213,-20.84141,0.5889414,0.1082188,-0.4488941,-0.06328811,2.42739,11.11025,2
216832,272763351,-21.26735,-20.84356,0.581593,0.1578064,-0.238904,-0.09556846,1.866505,11.14762,2
216921,272863311,-21.1998,-20.83045,0.5714322,0.2020817,-0.06938119,-0.1598185,1.712804,11.00567,2
217013,272963271,-21.13837,-20.82216,0.5550765,0.2388656,-0.06794115,-0.1790253,1.44811,10.92024,2
217102,273064064,-21.07271,-20.80675,0.536936,0.2709716,0.0487933,-0.2131317,1.252629,10.60656,2
217191,273164024,-21.00237,-20.78476,0.5158487,0.2982389,0.04875927,-0.2625811,1.070718,10.43368,2
217283,273263984,-20.93684,-20.76482,0.4907429,0.3187239,0.1026822,-0.2880463,0.9897856,10.18887,2
217372,273363944,-20.87472,-20.74582,0.4633522,0.3344508,0.1060978,-0.3089302,0.9085748,10.23103,2
217463,273463904,-20.80121,-20.71197,0.4343897,0.345149,0.1816343,-0.3533564,0.6916785,10.11573,2
217552,273563864,-20.73445,-20.68173,0.3988865,0.3461668,0.187537,-0.4132086,0.4346292,10.22277,2
217641,273663824,-20.65751,-20.63693,0.3592274,0.3386512,0.2628208,-0.4498731,0.1165679,10.13225,2
217732,273763784,-20.6021,-20.60943,0.3128359,0.3201698,0.2691358,-0.5431377,-0.2768501,10.24392,2
217821,273863744,-20.5348,-20.56501,0.2641009,0.2943108,0.3135129,-0.5402737,-0.5803744,10.15589,2
217913,273963704,-20.47571,-20.52382,0.2093069,0.2574086,0.3201115,-0.5977097,-0.9423986,10.27194,2
218002,274063664,-20.41927,-20.47983,0.1543347,0.2149011,0.3289682,-0.6204242,-1.276452,10.1767,2
218091,274163624,-20.38496,-20.45272,0.1002465,0.168015,0.3329136,-0.6341183,-1.552726,10.28296,2
218183,274263584,-20.34187,-20.41188,0.04699243,0.1170083,0.3074181,-0.5542668,-1.735849,10.18383,2
218272,274363544,-20.31173,-20.37891,-0.00346876,0.06371752,0.3131901,-0.5370128,-1.924294,10.29575,2
218363,274463504,-20.30004,-20.36039,-0.04990704,0.0104494,0.2526875,-0.4377353,-2.022745,10.22272,2
218452,274563464,-20.27473,-20.32546,-0.08235911,-0.03163767,0.2510802,-0.3528628,-2.007755,10.42013,2
218541,274663424,-20.2663,-20.3061,-0.1102256,-0.07041722,0.1772954,-0.3470133,-2.031995,10.5279,2
218632,274763384,-20.27084,-20.29779,-0.1311388,-0.1041869,0.1854573,-0.2140419,-1.946171,10.83496,2
218721,274863344,-20.27562,-20.28807,-0.1444986,-0.1320438,0.08738633,-0.1174068,-1.830686,11.00679,2
218814,274963304,-20.29044,-20.20982,-0.1499276,-0.2305464,0.7600266,0.00237718,-3.130583,11.25151,2
218905,275063264,-20.30529,-19.90052,-0.1458382,-0.5506026,3.043939,0.0747406,-13.44519,11.24777,2
218994,275164057,-20.30998,-19.40499,-0.1379371,-1.042929,5.479984,0.0645863,-28.22295,11.3029,2
219086,275264017,-20.30998,-18.77158,-0.1328299,-1.573944,7.181014,0.03905034,-40.44093,11.21475,2
219181,275363977,-22.17388,-20.37138,-0.1258898,-1.73989,-1.0184,0.2288744,-11.58688,11.14731,2
219272,275463937,-22.20839,-20.43001,-0.07862733,-1.677612,-1.380651,0.7288744,-2.52724,11.13174,2
219361,275563897,-22.24739,-20.49298,0.01367949,-1.570246,-1.383847,1,-0.9256607,11.16889,2
219450,275663857,-22.29992,-20.58234,0.1136795,-1.446821,-1.672856,1,0.7394605,11.12979,2
219541,275763817,-22.34646,-20.67544,0.2136795,-1.31669,-1.681081,1,1.81251,11.11816,2
219630,275863777,-22.38084,-20.76798,0.3136795,-1.178204,-1.885247,1,3.160542,11.0588,2
219718,275963737,-22.39726,-20.85347,0.4136795,-1.031169,-2.049484,1,4.460681,11.01404,2
219804,276063697,-22.40582,-20.93781,0.5136795,-0.8777266,-1.909439,1,4.725225,10.94388,2
219893,276163657,-22.37785,-20.99537,0.6136795,-0.7148352,-1.630478,1,4.957671,10.87111,2
219985,276263617,-22.33394,-21.04055,0.7136795,-0.545994,-1.359062,1,4.679921,10.79325,2
220074,276363577,-22.26522,-21.07067,0.8136795,-0.3649241,-1.361127,1,5.171157,10.67951,2
220165,276463537,-22.18048,-21.08746,0.9136795,-0.1753729,-1.049697,1,4.996329,10.552,2
220254,276563497,-22.06882,-21.08694,1.01368,0.03180695,-1.20839,1,5.794824,10.37055,2
220343,276663457,-21.94701,-21.0796,1.113211,0.2458011,-1.004274,0.925,5.924299,10.21439,2
220433,276763417,-21.79936,-21.05536,1.181336,0.4373343,-0.9843593,0.425,6.080801,10.07512,2
220523,276863377,-21.65201,-21.02086,1.199461,0.568306,-0.2289663,-0.075,5.446712,10.06478,2
220615,276963337,-21.5014,-20.98245,1.167586,0.648638,-0.2262315,-0.575,4.639187,10.05905,2
220704,277063297,-21.35014,-20.93616,1.093882,0.6798979,-0.02682892,-0.8784237,3.953844,10.11931,2
220793,277164090,-21.19836,-20.88114,1.001959,0.684745,-0.09596495,-1,3.37165,10.14072,2
220884,277264050,-21.03895,-20.80693,0.9019594,0.6699379,0.05669574,-1,2.54619,10.19948,2
220976,277364010,-20.87858,-20.7263,0.8019593,0.6496718,-0.1619544,-1,2.189997,10.20768,2
221067,277463970,-20.72563,-20.63686,0.7019594,0.6131874,0.5593691,-1,1.365354,10.27459,2
221156,277563930,-20.57041,-20.5354,0.6019593,0.566952,0.5644722,-1,0.2737852,10.26081,2
221245,277663890,-20.41307,-20.42313,0.5019594,0.512018,0.6329283,-1,-0.7793983,10.31936,2
221335,277763850,-20.25961,-20.30208,0.4069594,0.4494276,0.6219456,-1,-1.579398,10.29512,2
221425,277863810,-20.10473,-20.16407,0.3069594,0.3662978,0.6111832,-1,-2.520399,10.35275,2
221517,277963770,-19.97152,-20.03784,0.2069594,0.2732826,0.6344161,-1,-3.212005,10.29049,2
221606,278063730,-19.82859,-19.89021,0.1094594,0.1710805,0.7512391,-1,-4.162854,10.36525,2
221695,278163690,-19.70565,-19.75295,0.01445938,0.06175308,0.7746632,-1,-4.921908,10.3008,2
221786,278263650,-19.59764,-19.62523,-0.08304062,-0.05544662,0.7651883,-1,-5.539344,10.39813,2
221876,278363610,-19.50049,-19.49422,-0.1830406,-0.189315,0.7291525,-1,-6.067877,10.40243,2
221967,278463570,-19.42097,-19.37602,-0.2730406,-0.3179979,0.6679195,-1,-6.486639,10.65882,2
222056,278563530,-19.35233,-19.25788,-0.3705406,-0.4649962,0.8212707,-1,-7.558091,10.72065,2
222145,278663490,-19.31124,-19.16088,-0.4705406,-0.6209044,0.6647375,-1,-7.816361,11.02607,2
222235,278763450,-19.28368,-19.06747,-0.5705406,-0.7867552,0.6844887,-1,-8.456533,11.13611,2
222325,278863410,-19.27745,-18.98988,-0.6705406,-0.958115,0.5115488,-1,-8.725967,11.32544,2
222417,278963370,-19.27139,-18.90705,-0.7680406,-1.132379,0.4523258,-1,-9.181079,11.29332,2
222506,279063330,-19.28386,-18.84536,-0.8530406,-1.291537,0.2804382,-1,-9.321238,11.32741,2
222595,279163290,-19.26071,-18.7933,-0.8780406,-1.345442,0.2848448,-1,-9.624516,11.21286,2
222686,279264083,-19.22969,-18.75817,-0.8780406,-1.349559,0.2625251,-1,-9.78881,11.21699,2
222776,279364043,-19.19823,-18.72118,-0.8780406,-1.355088,0.2076141,-1,-9.007126,11.11791,2
222867,279464003,-19.19621,-18.72309,-0.8780406,-1.351161,-0.1667233,-1,-7.757862,11.09726,2
222954,279563963,-19.21449,-18.71635,-0.9055406,-1.403681,0.02884481,-1,-8.072577,10.98244,2
223041,279663923,-19.26459,-18.7385,-0.9379469,-1.464043,-0.2171713,-0.9125,-7.568885,10.9353,2
223129,279763883,-19.32528,-18.76318,-0.9679572,-1.530057,-0.221318,-0.567884,-6.800421,10.83424,2
223217,279863843,-19.40844,-18.80442,-0.9868004,-1.590814,-0.4719725,-0.2189079,-6.156084,10.77744,2
223309,279963803,-19.51025,-18.85643,-0.9879612,-1.641776,-0.4787728,0.1170483,-5.326652,10.68226,2
223399,280063763,-19.65179,-18.92137,-0.9549333,-1.685354,-0.8356687,0.5263767,-4.256232,10.59636,2
223488,280163723,-19.79984,-19.00735,-0.8845725,-1.67706,-0.8511315,0.8719006,-3.318108,10.49471,2
223579,280263683,-19.9681,-19.13251,-0.7863765,-1.621965,-1.280393,1,-1.699096,10.37832,2
223669,280363643,-20.1153,-19.2449,-0.6863766,-1.556777,-1.293639,1,-0.8856671,10.30003,2
223760,280463603,-20.26177,-19.37836,-0.5863765,-1.469781,-1.59877,1,0.6372333,10.18577,2
223849,280563563,-20.41357,-19.52365,-0.4863766,-1.376297,-1.615223,1,1.579048,10.12494,2
223938,280663523,-20.56668,-19.67755,-0.3863766,-1.275514,-1.877171,1,2.984155,10.03464,2
224028,280763483,-20.72074,-19.83853,-0.2863766,-1.16858,-1.971832,1,4.17565,10.0194,2
224118,280863443,-20.86202,-20.00109,-0.1863766,-1.047304,-2.122863,1,5.366425,9.963031,2
224211,280963403,-20.99547,-20.16567,-0.08637657,-0.9161813,-1.998326,1,5.910898,9.991755,2
224300,281063363,-21.12286,-20.33283,0.01362343,-0.7764059,-2.008152,1,6.579716,9.979856,2
224389,281163323,-21.22965,-20.48909,0.1136234,-0.6269332,-2.018565,1,7.36946,10.06088,2
224480,281263283,-21.31525,-20.63023,0.2136234,-0.4713936,-1.863258,1,7.600565,10.09328,2
224570,281364076,-21.38257,-20.76004,0.3136234,-0.3089108,-1.927791,1,8.292359,10.19351,2
224661,281464036,-21.43434,-20.88044,0.4136234,-0.1402779,-1.689619,1,8.180044,10.20751,2
224750,281563996,-21.44914,-20.97356,0.5136234,0.03803505,-1.684659,1,8.718677,10.30686,2
224839,281663956,-21.4425,-21.02849,0.6136234,0.1996146,-1.030701,1,8.372277,10.32269,2
224929,281763916,-21.37614,-21.10121,0.7135296,0.4386053,-1.147941,0.9625,9.277768,10.42128,2
225019,281863876,-21.30078,-20.95509,0.7854046,0.4397162,0.8912054,0.4625,1.91705,10.43828,2
225111,281963836,-21.22073,-20.61001,0.8072796,0.1965619,3.55374,-0.0375,-12.33713,10.54461,2
225202,282063796,-21.14056,-20.10958,0.7996475,-0.2308719,5.634929,-0.406094,-25.9513,10.51758,2
225291,282163756,-21.06068,-19.55849,0.7996475,-0.6161154,6.503987,-0.717802,-34.74675,10.61921,2
225382,282263716,-20.9808,-18.94994,0.7996475,-0.9501265,6.808965,-1,-38.77251,10.56339,2
225473,282363676,-20.90092,-18.39104,0.7996475,-1.205282,6.308699,-1,-39.25431,10.65989,2
225564,282463636,-20.82103,-17.83436,0.7996475,-1.430453,5.932871,-1,-37.89428,10.5851,2
225653,282563596,-20.74115,-17.18493,0.7996475,-1.672688,6.388412,-1,-39.97195,10.68655,2
225742,282663556,-20.10163,-16.47663,0.7996475,-1.700352,7.170041,-1,-44.16459,10.57078,2
225828,282763516,-19.31362,-15.68862,0.7996475,-1.700352,8.052351,-1,-48.46066,10.65874,2
225914,282863476,-18.44994,-14.82494,0.7996475,-1.700352,8.911705,-1,-52.85188,10.51806,2
226006,282963436,-17.50142,-13.87642,0.7996475,-1.700352,9.736842,-1,-57.0934,10.60214,2
226095,283063396,-16.4936,-12.8686,0.7996475,-1.700352,10.3734,-1,-60.71,10.44684,2
226184,283163356,-15.45209,-11.84689,0.7996475,-1.692423,10.7231,-1,-62.44253,10.53239,2
226275,283263316,-14.31658,-10.71398,0.7996475,-1.691379,11.59368,-1,-66.27303,10.37896,2
226365,283363276,-25.40777,-21.88287,0.7996475,-1.659989,-1.404228,-0.8125,-21.37556,10.46262,2
226458,283464069,-25.39393,-21.98793,0.7996475,-1.611163,-1.740723,-0.3125,-1.778629,10.37206,2
226547,283564029,-25.38139,-22.09585,0.8029287,-1.557388,-1.926106,0.1875,0.7047723,10.56075,2
226636,283663989,-25.38261,-22.22263,0.8460538,-1.460452,-2.158076,0.6875,2.58638,10.64401,2
226726,283763949,-25.38476,-22.32145,0.9358975,-1.328306,-1.595099,1,4.267141,10.8236,2
226816,283863909,-25.41336,-22.45865,1.035897,-1.179824,-1.87707,1,5.373322,10.91563,2
226908,283963869,-25.44565,-22.60928,1.135898,-1.025753,-1.921574,1,7.080887,10.96716,2
226997,284063829,-25.43783,-22.72854,1.235898,-0.8661453,-1.853551,1,7.935223,11.04081,2
227086,284163789,-25.41878,-22.8435,1.333046,-0.7042453,-1.905484,0.8347687,8.641027,11.06779,2
227177,284263749,-25.35701,-22.92248,1.399056,-0.5679356,-1.815388,0.504718,7.508122,11.12223,2
227267,284363709,-25.26876,-22.98005,1.438967,-0.452439,-1.835777,0.3051651,7.399333,11.13182,2
227358,284463669,-25.16257,-23.04289,1.463098,-0.3367216,-1.784323,0.18451,6.291055,11.1767,2
227447,284563629,-25.00258,-23.02896,1.477688,-0.2390622,-0.9463226,0.1115593,7.060596,11.16046,2
227536,284663589,-24.84334,-23.01266,1.48651,-0.1448555,-0.5275663,0.06745148,5.7284,11.19763,2
227626,284763549,-24.68047,-22.9934,1.491844,-0.04897781,-0.5312145,0.0407814,5.042237,11.17012,2
227716,284863509,-24.49117,-22.94584,1.495069,0.04915573,-0.3315677,0.02465591,4.126934,11.19642,2
227808,284963469,-24.27485,-22.87007,1.497018,0.1518156,-0.5029907,0.0149086,3.680433,11.15638,2
227897,285063429,-24.06214,-22.8038,1.498197,0.2666573,-0.5251607,0.00901642,3.020209,11.18431,2
227983,285163389,-23.82241,-22.71049,1.49891,0.3926377,-0.5040118,0.00545044,3.328666,11.12967,2
228070,285263349,-23.56279,-22.59045,1.499341,0.5270021,-0.1805993,0.00329513,2.787299,11.16182,2
228166,285363309,-23.30209,-22.46045,1.499601,0.6579608,0.7874557,0.0019928,0.9507619,10.87901,2
228257,285463269,-23.02155,-22.3117,1.499759,0.7899054,1.073352,0.00120544,-0.06214213,11.0675,2
228346,285564062,-22.74606,-22.16789,1.499854,0.921683,1.088654,0.00072861,-0.3085787,11.14977,2
228435,285664022,-22.44629,-21.99741,1.499912,1.051033,1.342229,0.00044022,-0.4076642,11.24001,2
228525,285763982,-22.14696,-21.82737,1.499947,1.180357,1.353793,0.0002655,-0.5240482,11.19387,2
228615,285863942,-21.83471,-21.64238,1.499311,1.306987,1.57885,-0.08732376,-0.655785,11.22092,2
228708,285963902,-21.51398,-21.44768,1.466204,1.399902,1.590884,-0.5873237,-1.303933,11.14929,2
228797,286063862,-21.18173,-21.23349,1.385843,1.437598,1.850252,-1,-2.185619,11.1666,2
228886,286163822,-20.85345,-21.01411,1.285843,1.446509,1.863392,-1,-2.894376,11.08819,2
228977,286263782,-20.52617,-20.78393,1.185843,1.443606,2.086943,-1,-3.568179,11.1161,2
229067,286363742,-20.20027,-20.54538,1.085843,1.430954,2.100862,-1,-4.306805,11.05263,2
229158,286463702,-19.881,-20.30276,0.9883427,1.410101,2.222986,-1,-4.849605,11.08075,2
229247,286563662,-19.58087,-20.06968,0.8883427,1.377148,2.236552,-1,-5.4082,11.03573,2
229336,286663622,-19.28656,-19.83315,0.7958427,1.342433,2.246304,-1,-5.756364,11.05851,2
229426,286763582,-19.21179,-19.48939,0.6983427,0.975938,3.027089,-1,-8.443567,11.00051,2
229516,286863542,-19.14696,-18.86068,0.5983427,0.312061,6.086219,-1,-23.49331,11.00927,2
229608,286963502,-19.08901,-18.04165,0.5783427,-0.4679502,8.922788,-1,-42.65988,10.86614,2
229697,287063462,-19.0313,-17.11215,0.5783427,-1.106379,10.37186,-1,-55.35837,10.76012,2
229786,287163422,-18.97358,-16.21057,0.5783427,-1.549103,10.21009,-1,-59.80406,10.46242,2
229877,287263382,-18.91587,-15.29832,0.5783427,-1.918673,9.69635,-1,-59.17532,10.29917,2
229967,287363342,-17.99336,-14.36836,0.5783427,-1.921657,9.552588,-1,-58.49807,10.06058,2
230058,287463302,-17.03839,-13.41339,0.5783427,-1.921657,9.672736,-1,-58.70975,10.08086,2
230147,287563262,-16.04889,-12.42389,0.5783427,-1.921657,9.988811,-1,-59.9969,9.96015,2
