LineNo,TimeUS,Instance,Volt,VoltR,Curr,CurrTot,EnrgTot,Temp,Res,RemPct,labels
265923,327364002,0,12.58798,12.58951,29.3304,2345.596,29.52627,0,0.0000521,44,0
266012,327463962,0,12.58798,12.58948,28.83187,2346.397,29.53635,0,0.00005201,44,0
266103,327563922,0,12.58798,12.58944,28.16715,2347.179,29.54619,0,0.00005185,44,0
266192,327663882,0,12.58798,12.58944,28.33333,2347.966,29.5561,0,0.00005175,44,0
266282,327763842,0,12.58798,12.58944,28.25024,2348.75,29.56597,0,0.00005165,44,0
266372,327863802,0,12.58798,12.58944,28.33333,2349.537,29.57588,0,0.00005157,44,0
266461,327963762,0,12.58798,12.58943,28.25024,2350.322,29.58575,0,0.0000515,44,0
266553,328063722,0,12.58798,12.58943,28.16715,2351.104,29.5956,0,0.00005143,44,0
266642,328163682,0,12.58798,12.58943,28.33333,2351.891,29.6055,0,0.0000514,44,0
266732,328263642,0,12.58798,12.58943,28.25024,2352.675,29.61538,0,0.00005136,43,0
266823,328363602,0,12.58798,12.58944,28.41642,2353.464,29.62531,0,0.00005135,43,0
266912,328463562,0,12.58798,12.58943,28.25024,2354.249,29.63518,0,0.00005132,43,0
267003,328563522,0,12.58798,12.58943,28.33333,2355.035,29.64509,0,0.0000513,43,0
267092,328663482,0,12.58798,12.58943,28.25024,2355.82,29.65496,0,0.00005128,43,0
267182,328763442,0,12.58798,12.58942,28.16715,2356.602,29.66481,0,0.00005125,43,0
267272,328863402,0,12.58798,12.58942,28.16715,2357.384,29.67465,0,0.00005123,43,0
267361,328963362,0,12.58798,12.58942,28.16715,2358.167,29.6845,0,0.00005121,43,0
267453,329063322,0,12.58798,12.58942,28.25024,2358.951,29.69437,0,0.0000512,43,0
267542,329163282,0,12.58798,12.58941,28.08407,2359.731,29.70419,0,0.00005118,43,0
267632,329264075,0,12.58798,12.58942,28.25024,2360.522,29.71415,0,0.00005118,43,0
267723,329364035,0,12.58798,12.58942,28.16715,2361.304,29.72399,0,0.00005117,43,0
267812,329463995,0,12.58798,12.58941,28.08407,2362.084,29.73381,0,0.00005115,43,0
267903,329563955,0,12.58798,12.58941,28.08407,2362.864,29.74363,0,0.00005114,43,0
267992,329663915,0,12.58798,12.58942,28.25024,2363.648,29.7535,0,0.00005114,43,0
268082,329763875,0,12.58798,12.58942,28.16715,2364.43,29.76335,0,0.00005114,43,0
268172,329863835,0,12.58798,12.58942,28.16715,2365.212,29.77319,0,0.00005113,43,0
268261,329963795,0,12.58798,12.58941,28.00098,2365.99,29.78298,0,0.00005111,43,0
268353,330063755,0,12.58798,12.58942,28.25024,2366.774,29.79286,0,0.00005111,43,0
268442,330163715,0,12.58798,12.58939,27.58553,2367.541,29.8025,0,0.00005104,43,0
268532,330263675,0,12.58798,12.58942,28.25024,2368.325,29.81237,0,0.00005104,43,0
268623,330363635,0,12.58798,12.58941,28.08407,2369.105,29.82219,0,0.00005104,43,0
268712,330463595,0,12.58798,12.58942,28.25024,2369.889,29.83207,0,0.00005104,43,0
268803,330563555,0,12.58798,12.58942,28.16715,2370.671,29.84191,0,0.00005104,43,0
268893,330663515,0,12.58798,12.5894,27.91789,2371.447,29.85167,0,0.00005102,43,0
268983,330763475,0,12.58798,12.58937,27.41936,2372.208,29.86125,0,0.00005094,43,0
269073,330863435,0,12.58798,12.58938,27.58553,2372.974,29.8709,0,0.00005089,43,0
269162,330963395,0,12.58798,12.58939,27.8348,2373.747,29.88063,0,0.00005089,43,0
269255,331063355,0,12.58798,12.58939,27.8348,2374.52,29.89036,0,0.00005088,43,0
269344,331163315,0,12.58798,12.58944,28.83187,2375.321,29.90043,0,0.00005088,43,0
269434,331263275,0,12.58798,12.58943,28.49951,2376.112,29.9104,0,0.00005088,43,0
269525,331364068,0,12.58798,12.5895,29.91202,2376.95,29.92094,0,0.00005088,43,0
269614,331464028,0,12.58798,12.58947,29.24731,2377.762,29.93116,0,0.00005088,43,0
269705,331563988,0,12.58798,12.58952,30.32747,2378.604,29.94176,0,0.00005088,43,0
269794,331663948,0,12.58798,12.58948,29.49658,2379.423,29.95208,0,0.00005088,43,0
269884,331763908,0,12.58798,12.58953,30.57673,2380.272,29.96276,0,0.00005088,43,0
269974,331863868,0,12.58798,12.58948,29.57967,2381.094,29.9731,0,0.00005088,43,0
270063,331963828,0,12.58798,12.58953,30.57673,2381.943,29.98379,0,0.00005088,43,0
270155,332063788,0,12.58798,12.58949,29.74585,2382.769,29.99419,0,0.00005088,43,0
270244,332163748,0,12.58798,12.58948,29.49658,2383.588,30.0045,0,0.00005088,43,0
270333,332263708,0,12.58798,12.58946,29.08113,2384.395,30.01467,0,0.00005082,43,0
270426,332363668,0,12.58798,12.58943,28.5826,2385.189,30.02466,0,0.00005072,43,0
270515,332463628,0,12.58798,12.58942,28.41642,2385.978,30.03459,0,0.00005061,43,0
270606,332563588,0,12.58798,12.5894,28.16715,2386.76,30.04444,0,0.0000505,43,0
270695,332663548,0,12.58798,12.58939,28.08407,2387.54,30.05425,0,0.00005039,43,0
270784,332763508,0,12.58798,12.58939,28.00098,2388.318,30.06404,0,0.00005029,43,0
270875,332863468,0,12.58798,12.5894,28.25024,2389.102,30.07392,0,0.00005024,43,0
270964,332963428,0,12.58798,12.58938,28.00098,2389.88,30.08371,0,0.00005016,43,0
271056,333063388,0,12.58798,12.5894,28.33333,2390.667,30.09361,0,0.00005014,43,0
271145,333163348,0,12.58798,12.58939,28.16715,2391.449,30.10346,0,0.00005011,43,0
271234,333263308,0,12.58798,12.5894,28.33333,2392.236,30.11336,0,0.0000501,43,0
271326,333363268,0,12.58798,12.58939,28.16715,2393.018,30.12321,0,0.00005007,43,0
271415,333464061,0,12.58798,12.5894,28.49951,2393.816,30.13325,0,0.00005007,43,0
271506,333564021,0,12.58798,12.58939,28.25024,2394.6,30.14313,0,0.00005005,42,0
271595,333663981,0,12.58798,12.58939,28.25024,2395.385,30.153,0,0.00005004,42,0
271684,333763941,0,12.58798,12.58939,28.16715,2396.167,30.16285,0,0.00005002,42,0
271775,333863901,0,12.58798,12.58939,28.16715,2396.949,30.17269,0,0.00005,42,0
271864,333963861,0,12.58798,12.58939,28.16715,2397.731,30.18254,0,0.00004999,42,0
271956,334063821,0,12.58798,12.58939,28.33333,2398.518,30.19244,0,0.00004999,42,0
272045,334163781,0,12.58798,12.58938,28.08407,2399.298,30.20226,0,0.00004997,42,0
272134,334263741,0,12.58798,12.58938,28.08407,2400.078,30.21208,0,0.00004995,42,0
272226,334363701,0,12.58798,12.58938,28.16715,2400.86,30.22192,0,0.00004995,42,0
272315,334463661,0,12.58798,12.58938,28.08407,2401.64,30.23174,0,0.00004993,42,0
272406,334563621,0,12.58798,12.58939,28.25024,2402.424,30.24162,0,0.00004993,42,0
272495,334663581,0,12.58798,12.58938,28.16715,2403.207,30.25146,0,0.00004993,42,0
272584,334763541,0,12.58798,12.58939,28.25024,2403.991,30.26134,0,0.00004993,42,0
272675,334863501,0,12.58798,12.58937,28.00098,2404.769,30.27112,0,0.00004991,42,0
272764,334963461,0,12.58798,12.58938,28.16715,2405.551,30.28097,0,0.00004991,42,0
272855,335063421,0,12.58798,12.58938,28.16715,2406.333,30.29082,0,0.00004991,42,0
272945,335163381,0,12.58798,12.58939,28.25024,2407.117,30.30069,0,0.00004991,42,0
273034,335263341,0,12.58798,12.58937,28.00098,2407.895,30.31048,0,0.0000499,42,0
273126,335363301,0,12.58798,12.58938,28.08407,2408.675,30.3203,0,0.00004989,42,0
273215,335463261,0,12.58798,12.58938,28.08407,2409.455,30.33011,0,0.00004988,42,0
273306,335564054,0,12.58798,12.58938,28.08407,2410.241,30.34001,0,0.00004988,42,0
273396,335664014,0,12.58798,12.58935,27.58553,2411.007,30.34966,0,0.00004982,42,0
273485,335763974,0,12.58798,12.58932,27.00391,2411.757,30.35909,0,0.0000497,42,0
273576,335863934,0,12.58798,12.58933,27.25318,2412.514,30.36862,0,0.00004963,42,0
273665,335963894,0,12.58798,12.58934,27.41936,2413.275,30.37821,0,0.00004959,42,0
273756,336063854,0,12.58798,12.5894,28.66569,2414.071,30.38823,0,0.00004959,42,0
273847,336163814,0,12.58798,12.58939,28.49951,2414.863,30.39819,0,0.00004959,42,0
273936,336263774,0,12.58798,12.58945,29.74585,2415.688,30.40858,0,0.00004959,42,0
274028,336363734,0,12.58798,12.58942,28.99804,2416.494,30.41872,0,0.00004959,42,0
274117,336463694,0,12.58798,12.58948,30.32747,2417.336,30.42932,0,0.00004959,42,0
274208,336563654,0,12.58798,12.58944,29.49658,2418.155,30.43963,0,0.00004959,42,0
274297,336663614,0,12.58798,12.5895,30.65982,2419.006,30.45035,0,0.00004959,42,0
274386,336763574,0,12.58798,12.58945,29.66276,2419.83,30.46072,0,0.00004959,42,0
274477,336863534,0,12.58798,12.5895,30.74291,2420.684,30.47146,0,0.00004959,42,0
274566,336963494,0,12.58798,12.58946,29.82893,2421.512,30.48189,0,0.00004959,42,0
274657,337063454,0,12.58798,12.58948,30.32747,2422.354,30.49249,0,0.00004959,42,0
274747,337163414,0,12.58798,12.58944,29.49658,2423.173,30.5028,0,0.00004957,42,0
274836,337263374,0,12.58798,12.58941,28.99804,2423.978,30.51294,0,0.0000495,42,0
274928,337363334,0,12.58798,12.5894,28.74878,2424.777,30.52299,0,0.00004941,42,0
275017,337463294,0,12.58798,12.58937,28.33333,2425.563,30.53289,0,0.00004929,42,0
275108,337564087,0,12.58798,12.58937,28.25024,2426.354,30.54285,0,0.00004917,42,0
275197,337664047,0,12.58798,12.58936,28.08407,2427.134,30.55267,0,0.00004906,42,0
275286,337764007,0,12.58798,12.58936,28.16715,2427.917,30.56251,0,0.00004898,42,0
275377,337863967,0,12.58798,12.58935,28.08407,2428.696,30.57233,0,0.0000489,42,0
275466,337963927,0,12.58798,12.58936,28.33333,2429.483,30.58224,0,0.00004886,42,0
275557,338063887,0,12.58798,12.58935,28.08407,2430.263,30.59205,0,0.00004881,42,0
275647,338163847,0,12.58798,12.58936,28.33333,2431.05,30.60196,0,0.00004879,42,0
275736,338263807,0,12.58798,12.58935,28.16715,2431.832,30.6118,0,0.00004875,42,0
275828,338363767,0,12.58798,12.58936,28.33333,2432.619,30.62171,0,0.00004874,42,0
275917,338463727,0,12.58798,12.58935,28.16715,2433.401,30.63155,0,0.00004871,42,0
276008,338563687,0,12.58798,12.58935,28.25024,2434.186,30.64143,0,0.0000487,42,0
276097,338663647,0,12.58798,12.58935,28.25024,2434.97,30.6513,0,0.00004869,42,0
276186,338763607,0,12.58798,12.58936,28.33333,2435.757,30.66121,0,0.00004869,42,0
276277,338863567,0,12.58798,12.58935,28.16715,2436.539,30.67105,0,0.00004868,41,0
276366,338963527,0,12.58798,12.58936,28.33333,2437.326,30.68096,0,0.00004868,41,0
276457,339063487,0,12.58798,12.58935,28.25024,2438.11,30.69083,0,0.00004867,41,0
276547,339163447,0,12.58798,12.58935,28.25024,2438.895,30.70071,0,0.00004867,41,0
276636,339263407,0,12.58798,12.58935,28.16715,2439.677,30.71055,0,0.00004866,41,0
276730,339363367,0,12.58798,12.58934,28.08407,2440.457,30.72037,0,0.00004864,41,0
276819,339463327,0,12.58798,12.58934,28.08407,2441.237,30.73019,0,0.00004862,41,0
276910,339563287,0,12.58798,12.58934,28.08407,2442.016,30.74,0,0.00004861,41,0
276999,339664080,0,12.58798,12.58935,28.16715,2442.805,30.74993,0,0.00004861,41,0
277088,339764040,0,12.58798,12.58934,28.08407,2443.585,30.75975,0,0.0000486,41,0
277179,339864000,0,12.58798,12.58934,28.08407,2444.365,30.76957,0,0.00004859,41,0
277268,339963960,0,12.58798,12.58934,28.00098,2445.142,30.77935,0,0.00004857,41,0
277359,340063920,0,12.58798,12.58935,28.16715,2445.924,30.7892,0,0.00004857,41,0
277449,340163880,0,12.58798,12.58934,28.00098,2446.702,30.79899,0,0.00004856,41,0
277538,340263840,0,12.58798,12.58934,28.16715,2447.484,30.80883,0,0.00004856,41,0
277630,340363800,0,12.58798,12.58934,28.08407,2448.264,30.81865,0,0.00004856,41,0
277719,340463760,0,12.58798,12.58934,28.08407,2449.044,30.82847,0,0.00004856,41,0
277811,340563720,0,12.58798,12.58934,28.00098,2449.821,30.83826,0,0.00004855,41,0
277900,340663680,0,12.58798,12.58932,27.66862,2450.59,30.84793,0,0.0000485,41,0
277989,340763640,0,12.58798,12.58934,28.00098,2451.367,30.85772,0,0.0000485,41,0
278080,340863600,0,12.58798,12.58933,27.91789,2452.142,30.86748,0,0.00004849,41,0
278169,340963560,0,12.58798,12.58936,28.41642,2452.931,30.87741,0,0.00004849,41,0
278260,341063520,0,12.58798,12.58935,28.33333,2453.718,30.88731,0,0.00004849,41,0
278350,341163480,0,12.58798,12.58941,29.49658,2454.537,30.89762,0,0.00004849,41,0
278440,341263440,0,12.58798,12.58938,28.99804,2455.343,30.90776,0,0.00004849,41,0
278532,341363400,0,12.58798,12.58944,30.24438,2456.182,30.91833,0,0.00004849,41,0
278621,341463360,0,12.58798,12.5894,29.3304,2456.997,30.92859,0,0.00004849,41,0
278712,341563320,0,12.58798,12.58945,30.32747,2457.839,30.93919,0,0.00004849,41,0
278801,341663280,0,12.58798,12.5894,29.41349,2458.656,30.94947,0,0.00004849,41,0
278890,341764073,0,12.58798,12.58946,30.49364,2459.51,30.96022,0,0.00004849,41,0
278981,341864033,0,12.58798,12.58941,29.49658,2460.329,30.97053,0,0.00004849,41,0
279070,341963993,0,12.58798,12.58946,30.49364,2461.175,30.98119,0,0.00004849,41,0
279161,342063953,0,12.58798,12.58941,29.57967,2461.997,30.99153,0,0.00004849,41,0
279251,342163913,0,12.58798,12.58942,29.66276,2462.82,31.00189,0,0.00004849,41,0
279340,342263873,0,12.58798,12.58939,29.08113,2463.628,31.01206,0,0.00004843,41,0
279433,342363833,0,12.58798,12.58936,28.5826,2464.422,31.02205,0,0.00004833,41,0
279522,342463793,0,12.58798,12.58934,28.33333,2465.208,31.03196,0,0.00004821,41,0
279613,342563753,0,12.58798,12.58933,28.16715,2465.991,31.0418,0,0.0000481,41,0
279702,342663713,0,12.58798,12.58933,28.16715,2466.773,31.05165,0,0.000048,41,0
279791,342763673,0,12.58798,12.58931,27.91789,2467.548,31.06141,0,0.0000479,41,0
279882,342863633,0,12.58798,12.58933,28.25024,2468.333,31.07128,0,0.00004785,41,0
279971,342963593,0,12.58798,12.58932,28.08407,2469.112,31.0811,0,0.00004779,41,0
280062,343063553,0,12.58798,12.58933,28.33333,2469.899,31.091,0,0.00004777,41,0
280152,343163513,0,12.58798,12.58932,28.08407,2470.679,31.10082,0,0.00004772,41,0
280241,343263473,0,12.58798,12.58933,28.33333,2471.466,31.11072,0,0.00004771,41,0
280333,343363433,0,12.58798,12.58932,28.08407,2472.246,31.12054,0,0.00004767,41,0
280422,343463393,0,12.58798,12.58934,28.49951,2473.037,31.1305,0,0.00004767,41,0
280513,343563353,0,12.58798,12.58932,28.16715,2473.819,31.14035,0,0.00004765,41,0
280602,343663313,0,12.58798,12.58934,28.49951,2474.611,31.15031,0,0.00004765,41,0
280691,343763273,0,12.58798,12.58932,28.25024,2475.395,31.16018,0,0.00004764,41,0
280781,343864066,0,12.58798,12.58932,28.16715,2476.184,31.17011,0,0.00004762,41,0
280871,343964026,0,12.58798,12.58932,28.16715,2476.966,31.17996,0,0.0000476,41,0
280962,344063986,0,12.58798,12.58932,28.16715,2477.748,31.1898,0,0.00004759,41,0
281052,344163946,0,12.58798,12.58931,28.08407,2478.528,31.19962,0,0.00004757,40,0
281141,344263906,0,12.58798,12.58932,28.25024,2479.313,31.2095,0,0.00004757,40,0
281232,344363866,0,12.58798,12.58932,28.16715,2480.095,31.21934,0,0.00004757,40,0
281322,344463826,0,12.58798,12.58932,28.33333,2480.882,31.22925,0,0.00004757,40,0
281413,344563786,0,12.58798,12.58932,28.16715,2481.664,31.23909,0,0.00004756,40,0
281502,344663746,0,12.58798,12.58931,28.08407,2482.444,31.24891,0,0.00004754,40,0
281591,344763706,0,12.58798,12.58931,28.00098,2483.221,31.2587,0,0.00004752,40,0
281681,344863666,0,12.58798,12.58931,28.08407,2484.001,31.26851,0,0.00004752,40,0
281771,344963626,0,12.58798,12.58931,28.08407,2484.781,31.27833,0,0.00004751,40,0
281862,345063586,0,12.58798,12.58931,28.08407,2485.561,31.28815,0,0.0000475,40,0
281952,345163546,0,12.58798,12.58932,28.16715,2486.343,31.29799,0,0.0000475,40,0
282041,345263506,0,12.58798,12.58932,28.16715,2487.125,31.30784,0,0.0000475,40,0
282132,345363466,0,12.58798,12.58931,28.08407,2487.905,31.31766,0,0.0000475,40,0
282222,345463426,0,12.58798,12.58931,28.08407,2488.685,31.32747,0,0.0000475,40,0
282314,345563386,0,12.58798,12.58932,28.25024,2489.469,31.33735,0,0.0000475,40,0
282403,345663346,0,12.58798,12.58932,28.25024,2490.253,31.34722,0,0.0000475,40,0
282492,345763306,0,12.58798,12.58932,28.33333,2491.04,31.35713,0,0.0000475,40,0
282582,345863266,0,12.58798,12.58933,28.41642,2491.829,31.36706,0,0.0000475,40,0
282672,345964059,0,12.58798,12.58932,28.33333,2492.623,31.37705,0,0.0000475,40,0
282763,346064019,0,12.58798,12.58935,28.91496,2493.426,31.38716,0,0.0000475,40,0
282853,346163979,0,12.58798,12.58935,28.83187,2494.226,31.39723,0,0.0000475,40,0
282942,346263939,0,12.58798,12.58939,29.82893,2495.055,31.40766,0,0.0000475,40,0
283034,346363899,0,12.58798,12.58936,29.16422,2495.865,31.41786,0,0.0000475,40,0
283124,346463859,0,12.58798,12.58941,30.0782,2496.7,31.42837,0,0.0000475,40,0
283215,346563819,0,12.58798,12.58937,29.41349,2497.517,31.43865,0,0.0000475,40,0
283304,346663779,0,12.58798,12.58941,30.16129,2498.354,31.4492,0,0.0000475,40,0
283393,346763739,0,12.58798,12.58937,29.3304,2499.169,31.45945,0,0.0000475,40,0
283483,346863699,0,12.58798,12.58943,30.49364,2500.015,31.47011,0,0.0000475,40,0
283573,346963659,0,12.58798,12.58938,29.57967,2500.837,31.48045,0,0.0000475,40,0
283664,347063619,0,12.58798,12.5894,29.91202,2501.667,31.4909,0,0.0000475,40,0
283754,347163579,0,12.58798,12.58936,29.08113,2502.475,31.50107,0,0.00004745,40,0
283843,347263539,0,12.58798,12.58934,28.74878,2503.273,31.51112,0,0.00004737,40,0
283934,347363499,0,12.58798,12.58932,28.41642,2504.062,31.52105,0,0.00004726,40,0
284024,347463459,0,12.58798,12.58931,28.16715,2504.844,31.5309,0,0.00004715,40,0
284115,347563419,0,12.58798,12.58929,28.00098,2505.622,31.54069,0,0.00004704,40,0
284204,347663379,0,12.58798,12.58929,28.00098,2506.4,31.55047,0,0.00004694,40,0
284293,347763339,0,12.58798,12.58929,28.08407,2507.179,31.56029,0,0.00004688,40,0
284383,347863299,0,12.58798,12.58928,27.91789,2507.955,31.57005,0,0.0000468,40,0
284473,347964092,0,12.58798,12.58929,28.08407,2508.741,31.57995,0,0.00004676,40,0
284564,348064052,0,12.58798,12.58929,28.00098,2509.519,31.58974,0,0.00004671,40,0
284654,348164012,0,12.58798,12.5893,28.25024,2510.303,31.59961,0,0.00004671,40,0
284743,348263972,0,12.58798,12.58928,28.00098,2511.081,31.6094,0,0.00004667,40,0
284834,348363932,0,12.58798,12.5893,28.25024,2511.865,31.61927,0,0.00004667,40,0
284924,348463892,0,12.58798,12.58929,28.08407,2512.645,31.62909,0,0.00004665,40,0
285015,348563852,0,12.58798,12.5893,28.33333,2513.432,31.639,0,0.00004665,40,0
285104,348663812,0,12.58798,12.58929,28.08407,2514.211,31.64881,0,0.00004663,40,0
285193,348763772,0,12.58798,12.5893,28.41642,2515,31.65875,0,0.00004663,40,0
285283,348863732,0,12.58798,12.58929,28.16715,2515.783,31.66859,0,0.00004662,40,0
285373,348963692,0,12.58798,12.58929,28.25024,2516.567,31.67847,0,0.00004662,40,0
285464,349063652,0,12.58798,12.58929,28.16715,2517.349,31.68831,0,0.00004662,40,0
285554,349163612,0,12.58798,12.58931,28.49951,2518.141,31.69827,0,0.00004662,40,0
285643,349263572,0,12.58798,12.58929,28.16715,2518.923,31.70812,0,0.00004661,40,0
285734,349363532,0,12.58798,12.58929,28.16715,2519.705,31.71797,0,0.0000466,40,0
285824,349463492,0,12.58798,12.58929,28.25024,2520.49,31.72784,0,0.0000466,39,0
285915,349563452,0,12.58798,12.58929,28.25024,2521.274,31.73771,0,0.0000466,39,0
286004,349663412,0,12.58798,12.58929,28.16715,2522.056,31.74756,0,0.00004659,39,0
286093,349763372,0,12.58798,12.5893,28.33333,2522.843,31.75747,0,0.00004659,39,0
286183,349863332,0,12.58798,12.58929,28.16715,2523.625,31.76731,0,0.00004659,39,0
286273,349963292,0,12.58798,12.58928,28.08407,2524.405,31.77713,0,0.00004657,39,0
286364,350064085,0,12.58798,12.58929,28.16715,2525.194,31.78706,0,0.00004657,39,0
286454,350164045,0,12.58798,12.58929,28.16715,2525.976,31.7969,0,0.00004657,39,0
286545,350264005,0,12.58798,12.58864,14.12512,2526.368,31.80184,0,0.00004657,39,0
286636,350363965,0,12.58798,12.58877,17.11633,2526.844,31.80782,0,0.00004657,39,3
286726,350463925,0,12.58798,12.58871,15.62072,2527.278,31.81328,0,0.00004657,39,3
286818,350563885,0,12.58798,12.58882,18.19648,2527.783,31.81964,0,0.00004604,39,3
286907,350663845,0,12.58798,12.58883,18.69501,2528.302,31.82618,0,0.00004567,39,3
286996,350763805,0,12.58798,12.58881,18.44575,2528.814,31.83263,0,0.00004533,39,3
287086,350863765,0,12.58798,12.58856,12.96188,2529.174,31.83716,0,0.00004533,39,3
287176,350963725,0,12.58798,12.58863,14.54057,2529.578,31.84224,0,0.00004478,39,3
287267,351063685,0,12.58798,12.58869,15.95308,2530.021,31.84782,0,0.00004447,39,3
287357,351163645,0,12.58798,12.58868,15.7869,2530.459,31.85333,0,0.0000442,39,3
287446,351263605,0,12.58798,12.58862,14.54057,2530.863,31.85842,0,0.00004385,39,3
287537,351363565,0,12.58798,12.58863,14.95601,2531.279,31.86365,0,0.0000436,39,3
287628,351463525,0,12.58798,12.58866,15.70381,2531.715,31.86913,0,0.00004347,39,3
287719,351563485,0,12.58798,12.58861,14.62366,2532.121,31.87425,0,0.00004325,39,3
287808,351663445,0,12.58798,12.58863,15.12219,2532.541,31.87953,0,0.00004312,39,3
287897,351763405,0,12.58798,12.58862,14.87292,2532.954,31.88473,0,0.00004299,39,3
287987,351863365,0,12.58798,12.58862,14.95601,2533.369,31.88996,0,0.00004289,39,3
288077,351963325,0,12.58798,12.58861,14.87292,2533.782,31.89516,0,0.00004279,39,3
288168,352063285,0,12.58798,12.58861,14.78983,2534.193,31.90033,0,0.00004271,39,3
288258,352164078,0,12.58798,12.5886,14.70675,2534.604,31.90551,0,0.00004263,39,3
288347,352264038,0,12.58798,12.58861,14.78983,2535.015,31.91068,0,0.00004257,39,3
