LineNo,TimeUS,DesRoll,Roll,DesPitch,Pitch,DesYaw,Yaw,ErrRP,ErrYaw,AEKF,lables
235686,293763281,-29.55,-29.52,4.63,4.8,90.74,89.69,0.28,0.18,3,2
235775,293864074,-29.77,-28.79,2.57,-1.11,91.28,92.4,0.31,0.17,3,2
235865,293964034,-29.88,-29.82,1.33,1.01,91.62,90.58,0.31,0.17,3,2
235957,294063994,-29.93,-28.81,0.72,-3.27,91.81,92.37,0.34,0.16,3,2
236046,294163954,-29.96,-30.45,0.3,-0.14,91.97,90.01,0.34,0.16,3,2
236137,294263914,-29.98,-29.09,0.21,-3.5,92.1,91.52,0.38,0.16,3,2
236226,294363874,-29.99,-30.6,0.13,-0.36,92.31,89.46,0.38,0.16,3,2
236316,294463834,-29.54,-28.84,0.37,-3.28,92.45,91.1,0.4,0.15,3,2
236407,294563794,-26.66,-28.87,0.88,0.87,92.44,88.96,0.4,0.14,3,2
236496,294663754,-20.04,-21.22,1.69,-0.6,92.4,89.99,0.4,0.13,3,2
236586,294763714,-11.68,-14.72,3.19,4.88,92.4,88.72,0.4,0.11,3,2
236675,294863674,0.39,-2.11,4.92,4.27,94.2,89.55,0.38,0.09,3,2
236765,294963634,12.25,9.91,5.7,9.61,98.91,91.15,0.38,0.08,3,2
236857,295063594,21.12,21.35,1.14,4.67,103.74,92.02,0.35,0.08,3,2
236946,295163554,25.02,27.14,-4.15,3.48,108,95.4,0.35,0.06,3,2
237037,295263514,26.3,29.61,-8.61,-3.86,112.53,96.99,0.34,0.06,3,2
237126,295363474,26.25,28.85,-12.18,-4.38,117.55,103.75,0.34,0.06,3,2
237217,295463434,25.48,29.42,-15.11,-10.73,122.95,108.4,0.33,0.06,3,2
237308,295563394,24.38,27.04,-17.45,-10.59,128.71,117.6,0.33,0.07,3,2
237397,295663354,23.26,26.67,-19.19,-16.54,134.81,124.28,0.32,0.06,3,2
237487,295763314,22.23,23.65,-20.44,-15.45,141.17,134.92,0.32,0.06,3,2
237573,295863274,21.63,23.27,-21.03,-20.32,147.83,142.95,0.33,0.05,3,2
237659,295964067,21.05,20.71,-21.55,-18.18,154.53,153.98,0.33,0.04,3,2
237751,296064027,20.84,20.77,-21.68,-22.66,161.39,161.95,0.36,0.04,3,2
237840,296163987,20.6,18.47,-21.84,-19.76,168.23,172.27,0.36,0.05,3,2
237931,296263947,20.79,19.88,-21.54,-23.68,175.25,179.44,0.4,0.06,3,2
238020,296363907,20.88,18.39,-21.41,-20.26,182.21,188.52,0.4,0.09,3,2
238110,296463867,21.24,20.15,-20.97,-23.77,189.28,194.29,0.44,0.1,3,2
238201,296563827,21.38,19.26,-20.85,-20.13,196.23,202.12,0.44,0.14,3,2
238290,296663787,21.69,20.96,-20.49,-23.15,203.27,206.87,0.48,0.15,3,2
238380,296763747,21.5,20.75,-20.84,-19.93,210.03,213.73,0.48,0.18,3,2
238469,296863707,21.13,21.06,-21.34,-23.11,216.39,217.76,0.52,0.19,3,2
238559,296963667,21.35,20.83,-21.22,-20.16,220.35,224.12,0.52,0.22,3,2
238651,297063627,22.53,20.25,-20.01,-23.64,221.68,227.38,0.57,0.22,3,2
238740,297163587,24.25,20.58,-17.91,-20.27,220.34,232.24,0.57,0.24,3,2
238831,297263547,26.39,21.81,-14.48,-22.99,216.62,232.82,0.62,0.22,3,2
238920,297363507,28.15,22.19,-10.45,-18.19,211.84,234.17,0.62,0.24,3,2
239010,297463467,29.3,25.59,-6.21,-19.29,207.27,230.36,0.66,0.2,3,2
239101,297563427,29.82,25.74,-2.64,-13.29,202.78,227.61,0.66,0.2,3,2
239190,297663387,29.94,29.23,1.02,-12.47,198,220.26,0.69,0.18,3,2
239280,297763347,29.72,28.74,4.01,-5.16,194.31,214.9,0.69,0.16,3,2
239369,297863307,29.26,30.82,6.71,-2.61,192.04,205.96,0.7,0.22,3,2
239459,297963267,28.6,29.06,9.23,5.96,190.67,200.13,0.7,0.22,3,2
239551,298064060,27.68,28.34,11.77,9.35,189.85,191.59,0.68,0.36,3,2
239640,298164020,26.58,24.56,14.15,17.34,189.31,186.1,0.68,0.48,3,2
239731,298263980,25.28,22.38,16.43,18.78,188.93,178.58,0.61,0.57,3,2
239820,298363940,23.94,17.46,18.38,25.7,188.7,174.69,0.61,0.62,3,2
239910,298463900,22.74,15.85,19.9,24.03,188.59,169.52,0.54,0.62,3,2
240005,298563860,6.07,-1.22,15.08,16.96,145.07,123.85,0.54,0.59,3,2
240094,298663820,5.19,-3.9,22.06,19.18,148.42,122.8,0.51,0.52,3,2
240184,298763780,5.43,-9.67,25.62,26.34,152.69,122.79,0.51,0.53,3,2
240273,298863740,5.7,-6.72,27.45,26.78,156.03,125.94,0.5,0.52,3,2
240362,298963700,7.22,-9.06,28.11,29.59,161.49,130.95,0.5,0.6,3,2
240455,299063660,9.52,-3.3,27.99,29.23,168.25,138.44,0.5,0.66,3,2
240544,299163620,11.89,-3.35,27.41,30.52,175.02,147.39,0.5,0.72,3,2
240635,299263580,13.92,4.22,26.65,29.55,181.16,157.7,0.51,0.77,3,2
240724,299363540,14.71,5.36,26.32,29.11,184.67,168.73,0.51,0.81,3,2
240813,299463500,14.46,12.44,26.48,27.33,186.35,179.49,0.53,0.84,3,2
240905,299563460,12.23,12.11,25.59,25,186.57,189.17,0.53,0.86,3,2
240994,299663420,7.88,13.94,23.15,20.79,185.73,196.52,0.55,0.88,3,2
241084,299763380,2.76,7.98,18.66,16.96,184.63,201.71,0.55,0.89,3,2
241173,299863340,-3.14,3.86,10.5,11.24,183.76,204.6,0.59,0.9,3,2
241262,299963300,-8.74,-6.95,1.96,4.07,183.66,206.1,0.59,0.91,3,2
241355,300063260,-14.56,-14.24,-7.82,-0.98,184.48,206.5,0.61,0.91,3,2
241444,300164053,-18.47,-24.06,-13.86,-7.73,185.29,206.49,0.61,0.89,3,2
241535,300264013,-19.83,-25.14,-17.69,-9.33,185.6,203.48,0.61,0.88,3,2
241624,300363973,-19.99,-27.35,-20.14,-14.93,185.45,201.33,0.61,0.84,3,2
241713,300463933,-19.32,-23.8,-22.03,-16.32,184.99,196.26,0.59,0.81,3,2
241806,300563893,-18.55,-23.2,-23.3,-22.03,184.32,192.73,0.59,0.78,3,2
241895,300663853,-17.58,-18.56,-24.34,-22.4,183.51,186.66,0.54,0.75,3,2
241985,300763813,-16.65,-17.22,-25.12,-27.11,182.63,182.43,0.54,0.72,3,2
242075,300863773,-15.27,-12.43,-26.02,-25.75,181.37,176.8,0.48,0.71,3,2
242164,300963733,-12.94,-10.88,-27.22,-29.82,178.12,173.3,0.48,0.69,3,2
242259,301063693,-10.21,-6.53,-28.3,-27.09,174.43,169.01,0.43,0.68,3,2
242348,301163653,-6.46,-3.75,-29.21,-31.02,171.26,166.09,0.43,0.67,3,2
242439,301263613,-0.91,1.6,-29.57,-27.42,167.48,163.07,0.42,0.67,3,2
242528,301363573,4.26,5.51,-27.97,-30.16,161.91,160.19,0.42,0.66,3,2
242617,301463533,8.35,8.16,-24.28,-23.06,157.29,158.24,0.44,0.67,3,2
242709,301563493,10.37,10.97,-19.83,-22.79,154.58,155.11,0.44,0.66,3,2
242794,301663453,10.74,10.67,-15.59,-14.39,152.96,153.42,0.47,0.67,3,2
242880,301763413,9.89,11.8,-12.97,-14.35,151.8,150.15,0.47,0.66,3,2
242969,301863373,8.45,9.3,-11.2,-8.63,150.89,148.18,0.51,0.67,3,2
243058,301963333,6.61,9.42,-10.33,-10.85,150.12,145.22,0.51,0.68,3,2
243151,302063293,4.58,5.4,-9.76,-6.97,149.48,143.73,0.54,0.69,3,2
243240,302164086,2.49,5.35,-9.78,-10.57,148.92,142.05,0.54,0.69,3,2
243331,302264046,0.44,0.75,-10.01,-8.01,148.42,141.48,0.55,0.71,3,2
243421,302364006,-1.3,1.59,-10.7,-11.63,147.98,141.32,0.55,0.71,3,2
243510,302463966,-2.75,-3.25,-10.17,-8.85,147.63,141.59,0.53,0.73,3,2
243602,302563926,-3.65,-1.81,-8.67,-10.14,147.28,142.35,0.53,0.73,3,2
243691,302663886,-4.6,-5.74,-6.89,-5.9,146.99,142.99,0.5,0.75,3,2
243781,302763846,-5.41,-3.24,-5.14,-6.38,146.72,144.15,0.5,0.76,3,2
243870,302863806,-6.2,-7.61,-3.43,-2.4,146.48,144.88,0.45,0.78,3,2
243959,302963766,-6.66,-4.34,-1.52,-2.16,146.25,145.93,0.45,0.79,3,2
244052,303063726,-7,-8.16,0.25,0.96,146.04,146.46,0.41,0.81,3,2
244141,303163686,-7.22,-4.51,1.26,0.76,145.89,147.16,0.41,0.82,3,2
244232,303263646,-7.28,-8.58,1.57,2.34,145.8,147.42,0.37,0.84,3,0
244321,303363606,-7.22,-4.48,1.58,1.66,145.74,147.68,0.37,0.85,3,0
244410,303463566,-6.99,-8.47,1.54,1.94,145.68,147.57,0.34,0.87,3,0
244502,303563526,-6.6,-4.19,1.48,1.94,145.64,147.31,0.34,0.88,3,0
244591,303663486,-6.27,-7.79,1.43,1.3,145.6,146.95,0.3,0.89,3,0
244681,303763446,-5.85,-3.91,1.34,1.96,145.57,146.35,0.3,0.9,3,0
244770,303863406,-5.35,-7.13,1.24,0.79,145.54,145.9,0.28,0.9,3,0
244859,303963366,-4.82,-3.21,1.13,1.74,145.52,145.24,0.28,0.91,3,0
244952,304063326,-4.26,-5.95,1.03,0.02,145.49,144.86,0.26,0.91,3,0
245041,304163286,-3.66,-2.29,0.93,1.62,145.47,144.32,0.26,0.92,3,0
245132,304264079,-3.17,-4.67,0.82,-0.15,145.45,144.14,0.25,0.92,3,0
245221,304364039,-2.67,-1.74,0.67,1.53,145.43,143.9,0.25,0.93,3,0
245310,304463999,-2.1,-3.64,0.52,-0.71,145.42,143.99,0.25,0.93,3,0
245402,304563959,-1.55,-0.76,0.45,1.61,145.4,143.98,0.25,0.94,3,0
245491,304663919,-1.08,-2.22,0.34,-0.78,145.38,144.2,0.26,0.94,3,0
245583,304763879,-0.73,0.19,0.28,1.6,145.36,144.37,0.26,0.95,3,0
245672,304863839,-0.47,-0.96,0.27,-1.1,145.35,144.65,0.27,0.95,3,0
245761,304963799,-0.25,0.5,0.41,1.58,145.33,144.89,0.27,0.96,3,0
245854,305063759,-0.03,-0.65,0.49,-0.96,145.31,145.11,0.42,0.96,3,0
245943,305163719,0.21,0.87,0.57,2.04,145.3,145.27,0.42,0.96,3,0
246034,305263679,0.49,-0.09,0.62,-0.95,145.29,145.34,0.53,0.97,3,0
246123,305363639,0.7,1.06,0.72,2.25,145.28,145.39,0.53,0.97,3,0
246212,305463599,0.87,0.6,0.81,-0.74,145.27,145.34,0.63,0.97,3,0
246304,305563559,0.96,1.15,0.93,2.47,145.26,145.35,0.63,0.98,3,0
246394,305663519,1.06,0.96,1.02,-0.36,145.25,145.24,0.7,0.98,3,0
246484,305763479,1.1,1.05,1.13,2.62,145.24,145.22,0.7,0.98,3,0
246574,305863439,1.1,1.33,0.62,-0.48,145.18,145.09,0.76,0.98,3,0
246663,305963399,0.99,1.28,-1.42,0.64,145,145.04,0.76,0.98,3,0
246756,306063359,0.81,1.78,-4.43,-5.05,144.75,144.78,0.81,0.99,3,0
246845,306163319,0.62,0.87,-7.8,-5.89,144.49,144.64,0.81,0.99,3,0
246936,306263279,0.47,1.28,-11.28,-12.26,144.27,144.33,0.84,0.99,3,0
247025,306364072,0.34,0.26,-14.77,-13.09,144.09,144.11,0.84,0.99,3,0
247114,306464032,0.31,0.95,-17.79,-19.07,143.95,143.78,0.87,0.99,3,0
247206,306563992,0.26,-0.28,-19.34,-18.07,143.85,143.56,0.87,0.99,3,0
247295,306663952,0.25,0.75,-19.95,-21.69,143.78,143.3,0.9,0.99,3,0
247385,306763912,0.2,-0.26,-20.32,-19.01,143.72,143.12,0.9,0.99,3,0
247474,306863872,0.04,1.32,-20.88,-22.2,143.7,142.95,0.92,0.99,3,0
247563,306963832,-0.19,-0.27,-21.42,-19.76,143.7,142.91,0.92,0.99,3,0
247656,307063792,-0.53,1.36,-21.97,-22.97,143.73,142.85,0.93,0.99,3,0
247745,307163752,-0.8,-0.95,-21.86,-20.62,143.75,142.87,0.93,0.99,3,0
247836,307263712,-1.04,0.8,-20.29,-21.93,143.75,142.93,0.94,0.99,3,0
247925,307363672,-1.17,-1.88,-17.78,-16.87,143.73,142.94,0.94,0.99,3,0
248014,307463632,-1.26,0.34,-15.01,-16.31,143.69,143.04,0.94,0.99,3,0
248106,307563592,-1.29,-2.27,-12.06,-11.24,143.65,143.05,0.94,0.99,3,0
248195,307663552,-1.3,0.39,-9.02,-9.98,143.61,143.14,0.92,0.98,3,0
248285,307763512,-1.28,-2.64,-5.81,-5.07,143.56,143.12,0.92,0.98,3,0
248374,307863472,-1.15,0.48,-3.15,-3.45,143.52,143.17,0.88,0.98,3,0
248463,307963432,-1.01,-2.25,-1.47,-0.38,143.5,143.16,0.88,0.98,3,0
248556,308063392,-0.94,1.04,-0.29,-0.38,143.49,143.16,0.83,0.97,3,0
248645,308163352,-0.91,-2.23,0.62,1.32,143.48,143.1,0.83,0.97,3,0
248736,308263312,-0.76,1.07,1.42,1.25,143.47,143.05,0.79,0.97,3,0
248827,308363272,-0.59,-2.28,2.1,2.42,143.46,142.97,0.79,0.97,3,0
248916,308464065,-0.41,1.27,2.79,2.4,143.46,142.92,0.74,0.97,3,0
249008,308564025,-0.26,-2.12,3.32,3.46,143.46,142.87,0.74,0.97,3,0
249097,308663985,-0.09,1.47,3.72,3.66,143.46,142.83,0.69,0.97,3,0
249187,308763945,0.08,-1.83,3.97,3.87,143.47,142.8,0.69,0.97,3,0
249276,308863905,0.24,1.74,4.25,4.47,143.47,142.78,0.64,0.97,3,0
249365,308963865,0.34,-1.46,4.36,3.77,143.47,142.77,0.64,0.98,3,0
249456,309063825,0.4,1.97,4.58,4.8,143.48,142.77,0.58,0.98,3,0
249543,309163785,0.48,-1.19,4.67,4.02,143.48,142.78,0.58,0.98,3,0
249634,309263745,0.54,2.05,4.75,5.3,143.48,142.82,0.52,0.98,3,0
249723,309363705,0.58,-0.88,4.71,3.95,143.48,142.84,0.52,0.99,3,0
249812,309463665,0.6,2.15,4.64,5.59,143.48,142.91,0.46,0.99,3,0
249904,309563625,0.59,-0.51,4.49,3.58,143.48,142.94,0.46,0.99,3,0
249993,309663585,0.57,2,4.41,5.45,143.47,143,0.41,0.99,3,0
250083,309763545,0.56,-0.6,4.27,3.12,143.47,143.01,0.41,0.99,3,0
250172,309863505,0.56,1.81,4.2,5.31,143.47,143.06,0.35,0.99,3,0
250261,309963465,0.56,-0.41,3.99,2.77,143.47,143.04,0.35,0.99,3,0
250354,310063425,0.53,1.44,3.8,5.07,143.47,143.06,0.3,0.98,3,0
250443,310163385,0.58,-0.27,3.61,2.1,143.47,143.02,0.3,0.98,3,0
250534,310263345,0.59,1.36,3.43,4.72,143.46,143.05,0.25,0.98,3,0
250623,310363305,0.58,0.07,3.18,1.62,143.46,143.02,0.25,0.98,3,0
250712,310463265,0.53,1.16,3.03,4.45,143.46,143.05,0.22,0.97,3,0
250804,310564058,0.59,-0.14,2.81,1.06,143.46,143,0.22,0.97,3,0
250894,310664018,0.63,1.13,2.65,3.99,143.46,143.01,0.19,0.96,3,0
250985,310763978,0.65,-0.03,2.43,0.53,143.46,142.95,0.19,0.96,3,0
251074,310863938,0.75,1.31,1.09,2.98,143.58,142.97,0.16,0.95,3,0
251163,310963898,0.8,1.05,-1.67,-2.69,143.85,142.87,0.16,0.95,3,0
251255,311063858,0.71,1.66,-5.08,-2.98,144.18,142.98,0.14,0.94,3,0
251345,311163818,0.57,1.18,-8.63,-9.79,144.5,143,0.14,0.94,3,0
251436,311263778,0.48,1.08,-12.14,-10.15,144.77,143.33,0.14,0.92,3,0
251525,311363738,0.45,1.28,-15.55,-16.89,144.97,143.58,0.14,0.92,3,0
251614,311463698,0.38,0.72,-17.72,-16.2,145.12,144.07,0.15,0.91,3,0
251705,311563658,0.39,0.84,-18.67,-20.61,145.22,144.49,0.15,0.91,3,0
251795,311663618,0.43,0.21,-19.15,-17.66,145.3,144.97,0.19,0.91,3,0
251885,311763578,0.46,1.17,-19.53,-21.19,145.36,145.32,0.19,0.92,3,0
251974,311863538,0.4,0.15,-19.91,-18.27,145.42,145.66,0.24,0.92,3,0
252063,311963498,0.28,1.49,-20.35,-21.65,145.49,145.82,0.24,0.93,3,0
252155,312063458,0.09,-0.25,-20.91,-19.03,145.57,145.98,0.26,0.93,3,0
252245,312163418,-0.01,1.27,-21.27,-22.46,145.63,145.99,0.26,0.94,3,0
252336,312263378,-0.07,-0.8,-20.38,-19.05,145.67,145.97,0.27,0.95,3,0
252426,312363338,-0.04,0.98,-18.26,-19.9,145.69,145.88,0.27,0.95,3,0
252515,312463298,0.01,-1.42,-15.6,-14.7,145.7,145.71,0.27,0.96,3,0
252606,312564091,0.12,1.02,-12.75,-14.13,145.7,145.56,0.27,0.96,3,0
252696,312664051,0.18,-1.66,-9.86,-8.74,145.71,145.33,0.25,0.97,3,0
252786,312764011,0.37,1.44,-6.88,-7.88,145.71,145.17,0.25,0.97,3,0
252875,312863971,0.41,-1.3,-3.94,-2.84,145.73,145.03,0.21,0.97,3,0
252964,312963931,0.45,2.08,-1.94,-2.46,145.74,144.93,0.21,0.98,3,0
253056,313063891,0.35,-0.85,-0.73,0.33,145.75,144.9,0.2,0.98,3,0
253146,313163851,0.26,2.3,0.05,-0.31,145.76,144.87,0.2,0.98,3,0
253237,313263811,0.14,-1.22,0.75,1.62,145.76,144.9,0.2,0.98,3,0
253326,313363771,0.17,1.97,1.37,0.98,145.77,144.94,0.2,0.97,3,0
253415,313463731,0.21,-1.42,1.9,2.4,145.77,145.01,0.22,0.97,3,0
253506,313563691,0.28,1.94,2.36,2.16,145.78,145.09,0.22,0.96,3,0
253596,313663651,0.31,-1.35,2.75,2.95,145.78,145.18,0.22,0.95,3,0
253685,313763611,0.33,2.04,3.02,3.14,145.78,145.25,0.22,0.94,3,0
253775,313863571,0.3,-1.38,3.21,3.31,145.79,145.32,0.22,0.93,3,0
253864,313963531,0.33,1.95,3.4,3.55,145.79,145.37,0.22,0.91,3,0
253956,314063491,0.36,-1.36,3.57,3.4,145.79,145.41,0.21,0.89,3,0
254046,314163451,0.41,1.9,3.68,4.02,145.8,145.44,0.21,0.87,3,0
254137,314263411,0.43,-1.35,3.77,3.31,145.8,145.44,0.2,0.86,3,0
254226,314363371,0.47,1.81,3.75,4.38,145.8,145.43,0.2,0.83,3,0
254315,314463331,0.47,-1.13,3.72,3.01,145.8,145.39,0.18,0.82,3,0
254406,314563291,0.48,1.91,3.72,4.45,145.8,145.37,0.18,0.79,3,0
254496,314664084,0.47,-1.03,3.71,2.77,145.8,145.31,0.17,0.77,3,0
254585,314764044,0.47,1.84,3.68,4.98,145.8,145.31,0.17,0.74,3,0
254675,314864004,0.45,-0.96,3.56,2.76,145.8,145.29,0.15,0.73,3,0
254764,314963964,0.45,1.7,3.45,4.68,145.8,145.3,0.15,0.7,3,0
254856,315063924,0.43,-0.95,3.34,2.23,145.8,145.29,0.12,0.69,3,0
254946,315163884,0.44,1.63,3.32,4.58,145.81,145.31,0.12,0.66,3,0
255037,315263844,0.48,-0.69,3.2,2.05,145.81,145.29,0.1,0.65,3,0
255126,315363804,0.49,1.54,3.05,4.63,145.81,145.32,0.1,0.63,3,0
255215,315463764,0.47,-0.52,2.88,1.37,145.81,145.29,0.09,0.62,3,0
255306,315563724,0.44,1.24,2.82,4.01,145.81,145.31,0.09,0.59,3,0
255396,315663684,0.44,-0.48,2.78,1.07,145.81,145.29,0.07,0.59,3,0
255487,315763644,0.46,1.13,2.47,4.04,145.86,145.3,0.07,0.57,3,0
255577,315863604,0.62,0.11,0.64,-0.48,146.26,145.28,0.06,0.57,3,0
255666,315963564,0.76,1.77,-2.33,0.03,146.96,145.41,0.06,0.54,3,0
255758,316063524,0.8,1.13,-5.78,-6.73,147.75,145.52,0.05,0.54,3,0
255848,316163484,0.76,1.86,-9.25,-7.12,148.49,146.04,0.05,0.5,3,0
255939,316263444,0.71,1.22,-12.67,-14.06,149.09,146.57,0.04,0.5,3,0
256028,316363404,0.7,1.7,-15.76,-13.86,149.55,147.51,0.04,0.47,3,0
256117,316463364,0.66,1.07,-17.52,-19.44,149.88,148.38,0.06,0.47,3,0
256208,316563324,0.61,0.83,-18.24,-16.73,150.14,149.47,0.06,0.45,3,0
256298,316663284,0.64,0.84,-18.66,-20.47,150.33,150.36,0.08,0.46,3,0
256387,316764077,0.62,0.32,-19.01,-17.11,150.5,151.19,0.08,0.45,3,0
256477,316864037,0.54,1.09,-19.51,-20.66,150.65,151.74,0.1,0.47,3,0
256566,316963997,0.4,-0.09,-20.08,-17.89,150.8,152.16,0.1,0.47,3,0
256658,317063957,0.29,1.09,-20.47,-21.73,150.93,152.28,0.11,0.48,3,0
256748,317163917,0.21,-0.79,-19.45,-17.97,151.03,152.28,0.11,0.48,3,0
256839,317263877,0.24,0.76,-17.31,-19.29,151.1,152.13,0.11,0.5,3,0
256928,317363837,0.26,-0.97,-14.63,-13.59,151.15,151.83,0.11,0.5,3,0
257017,317463797,0.38,0.97,-11.73,-13.51,151.19,151.52,0.11,0.52,3,0
257108,317563757,0.44,-0.8,-8.83,-7.71,151.22,151.17,0.11,0.53,3,0
257198,317663717,0.51,1.65,-5.87,-7.3,151.26,150.86,0.1,0.54,3,0
257287,317763677,0.47,-0.72,-3.11,-1.78,151.29,150.59,0.1,0.54,3,0
257377,317863637,0.46,2.14,-1.38,-1.94,151.31,150.35,0.08,0.55,3,0
257466,317963597,0.37,-0.64,-0.39,1.18,151.33,150.21,0.08,0.55,3,0
257558,318063557,0.3,2.04,0.26,-0.25,151.34,150.11,0.08,0.54,3,0
257648,318163517,0.22,-1.03,0.83,2.05,151.35,150.11,0.08,0.53,3,0
257739,318263477,0.23,1.81,1.36,0.89,151.36,150.16,0.09,0.52,3,0
257828,318363437,0.26,-1.35,1.77,2.67,151.37,150.27,0.09,0.51,3,0
257917,318463397,0.32,2,2.17,1.63,151.38,150.41,0.09,0.5,3,0
258008,318563357,0.28,-1.29,2.49,2.96,151.39,150.58,0.09,0.49,3,0
258098,318663317,0.31,1.93,2.81,2.37,151.4,150.77,0.09,0.47,3,0
258187,318763277,0.3,-1.46,3.02,3.36,151.4,150.95,0.09,0.46,3,0
258277,318864070,0.36,1.82,3.19,3.03,151.41,151.08,0.09,0.44,3,0
258366,318964030,0.43,-1.24,3.34,3.24,151.42,151.17,0.09,0.43,3,0
258458,319063990,0.46,1.92,3.47,3.41,151.42,151.23,0.08,0.4,3,0
258548,319163950,0.48,-1.15,3.51,3.27,151.43,151.24,0.08,0.39,3,0
258639,319263910,0.45,1.97,3.57,3.77,151.43,151.23,0.07,0.37,3,0
258728,319363870,0.46,-1.16,3.58,3.19,151.44,151.19,0.07,0.36,3,0
258817,319463830,0.43,1.9,3.56,4.09,151.44,151.13,0.07,0.34,3,0
258908,319563790,0.42,-1.25,3.49,2.8,151.44,151.05,0.07,0.33,3,0
258998,319663750,0.46,1.81,3.47,4,151.44,150.98,0.06,0.31,3,0
259089,319763710,0.47,-1.12,3.45,2.76,151.45,150.9,0.06,0.31,3,0
259179,319863670,0.48,0.24,3.36,3.17,151.45,150.65,0.05,0.29,3,0
259268,319963630,0.85,-2.2,3.49,2.29,151.46,150.63,0.05,0.28,3,0
259360,320063590,1.17,1.29,3.49,4.33,151.48,150.61,0.04,0.27,3,0
259450,320163550,1.23,-0.57,3.33,2.01,151.48,150.63,0.04,0.27,3,0
259541,320263510,1.14,2.12,3.19,4.1,151.48,150.73,0.04,0.25,3,0
259630,320363470,1.01,-0.32,3.05,1.61,151.47,150.78,0.04,0.26,3,0
259719,320463430,0.91,1.79,2.99,3.96,151.47,150.9,0.03,0.24,3,0
259810,320563390,0.85,-0.36,2.86,1.28,151.47,150.96,0.03,0.24,3,0
259900,320663350,0.81,1.66,2.78,3.9,151.47,151.07,0.02,0.22,3,0
259990,320763310,0.79,-0.22,1.97,0.55,151.47,151.09,0.02,0.23,3,0
260081,320863270,0.71,1.61,-0.32,1.65,151.46,151.16,0.02,0.21,3,0
260170,320964063,0.61,0.16,-3.55,-4.41,151.44,151.08,0.02,0.21,3,0
260262,321064023,0.51,1.29,-7.02,-4.89,151.43,151.11,0.01,0.18,3,0
260352,321163983,0.4,0.18,-10.53,-11.44,151.42,151.01,0.01,0.19,3,0
260443,321263943,0.31,1.06,-13.97,-11.75,151.42,151.02,0.01,0.16,3,0
260532,321363903,0.26,0.28,-16.61,-17.7,151.43,150.91,0.01,0.17,3,0
260621,321463863,0.27,0.44,-17.96,-15.68,151.42,150.93,0.02,0.15,3,0
260712,321563823,0.36,0.39,-18.58,-19.59,151.4,150.9,0.02,0.16,3,0
260802,321663783,0.33,0.87,-18.99,-16.63,151.41,150.93,0.02,0.15,3,0
260891,321763743,0.19,1.02,-19.42,-20.28,151.43,150.85,0.02,0.17,3,0
260981,321863703,0.02,0.63,-19.93,-17.37,151.46,150.88,0.03,0.15,3,0
261070,321963663,-0.1,1.45,-20.47,-21.22,151.48,150.8,0.03,0.17,3,0
261162,322063623,-0.29,0.63,-20.53,-18.21,151.52,150.87,0.03,0.16,3,0
261252,322163583,-0.41,0.96,-19.15,-20.41,151.53,150.88,0.03,0.17,3,0
261343,322263543,-0.41,-0.28,-16.89,-15.17,151.53,150.94,0.03,0.17,3,0
261433,322363503,-0.35,0.72,-14.25,-15.81,151.51,151.01,0.03,0.18,3,0
261522,322463463,-0.28,-0.82,-11.38,-10.04,151.49,151.04,0.03,0.18,3,0
261613,322563423,-0.2,0.82,-8.35,-9.99,151.48,151.08,0.03,0.19,3,0
261703,322663383,-0.09,-1.07,-5.24,-4.08,151.47,151.08,0.03,0.19,3,0
261792,322763343,0.01,1.19,-2.72,-3.88,151.46,151.1,0.03,0.2,3,0
261882,322863303,0.01,-0.79,-1.21,0.33,151.46,151.09,0.02,0.2,3,0
261971,322963263,0.03,1.59,-0.26,-1.25,151.46,151.05,0.02,0.2,3,0
262063,323064056,0,-0.98,0.44,1.79,151.46,151.04,0.02,0.19,3,0
262153,323164016,0.05,1.37,1.03,0.13,151.46,151.01,0.02,0.19,3,0
262244,323263976,0.15,-1.42,1.54,2.53,151.47,150.98,0.02,0.17,3,0
262333,323363936,0.24,1.52,1.94,1.06,151.47,150.96,0.02,0.17,3,0
262422,323463896,0.3,-1.18,2.28,3.03,151.47,150.94,0.02,0.16,3,0
262513,323563856,0.34,1.75,2.62,1.68,151.47,150.91,0.02,0.16,3,0
262602,323663816,0.38,-1.18,2.95,3.23,151.47,150.89,0.02,0.15,3,0
262692,323763776,0.42,1.9,3.22,2.45,151.48,150.88,0.02,0.14,3,0
262782,323863736,0.46,-1.23,3.4,3.47,151.48,150.88,0.02,0.14,3,0
262871,323963696,0.45,1.78,3.53,2.86,151.48,150.89,0.02,0.13,3,0
262963,324063656,0.49,-1.35,3.65,3.57,151.48,150.92,0.02,0.13,3,0
263052,324163616,0.56,1.92,3.79,3.34,151.48,150.94,0.02,0.12,3,0
263144,324263576,0.57,-1.2,3.82,3.66,151.48,150.97,0.02,0.12,3,0
263233,324363536,0.6,1.95,3.81,3.71,151.48,150.99,0.02,0.11,3,0
263322,324463496,0.57,-1.21,3.79,3.34,151.48,151,0.02,0.11,3,0
263413,324563456,0.62,1.87,3.82,3.63,151.49,151,0.02,0.1,3,0
263502,324663416,0.67,-1.07,3.79,3.33,151.49,151,0.02,0.1,3,0
263592,324763376,0.67,1.98,3.68,3.76,151.49,150.99,0.02,0.09,3,0
263682,324863336,0.7,-1.05,3.56,2.85,151.49,150.97,0.01,0.1,3,0
