LineNo,TimeUS,C,Roll,Pitch,Yaw,VN,VE,VD,dPD,PN,PE,PD,GX,GY,GZ,OH,labels
30493,65163924,0,1.91,0.61,3.28,-0.0273742,0.01009701,-0.0494949,-0.00647481,-0.2552423,-0.1771061,-20.23994,0.03,0.03,-0.04,20.36,0
101163,143964058,0,2.79,-30.83,329.05,-3.878478,3.275887,0.1461794,0.01565601,11.29425,-5.129552,-21.15476,0.08,0.14,0.16,20.36,1
115042,159563649,0,3.35,-30.62,334.33,1.304168,-0.6806116,0.04049057,0.008043,24.01338,-15.38204,-21.41533,0.08,0.23,0.11,20.36,1
3076,17064005,0,0.02,0.01,3.72,-0.0051518,0.00386098,-0.01744042,0.00507357,0.0,0.0,-0.03268254,0.0,0.0,-1.1,0.0,0
87197,128263674,0,1.23,-28.33,329.0,3.932327,-1.561433,0.07658264,0.0946338,38.34129,-21.79107,-20.65092,0.06,0.0,0.08,20.36,1
352846,423963680,0,1.43,3.69,194.41,-0.84619,-0.1850205,-0.01405545,-0.00690478,31.08126,210.3703,-19.55155,0.16,0.17,0.19,20.36,0
205747,260463273,0,17.56,15.79,90.5,-3.313246,6.077734,-1.243146,-1.779637,249.9469,95.81168,-22.4122,0.2,0.13,0.07,20.36,2
362838,435063405,0,-0.23,-18.31,203.73,-1.157059,-0.5359147,0.03513873,0.03846281,11.84142,202.0132,-19.80633,0.15,0.16,0.17,20.36,0
33194,68163557,0,1.55,-0.66,3.29,-0.04614935,0.02765195,-0.02512424,-0.00534451,-0.2658165,-0.1774273,-20.26461,0.03,0.03,-0.04,20.36,0
303676,369363862,0,-0.24,-0.2,322.61,0.02264719,-0.04601425,-0.01255828,-0.02459682,155.1111,239.8911,2.012482,0.19,0.23,0.3,20.36,3
390117,465363780,0,22.73,-7.79,206.41,-0.1586411,-9.758718,0.01527376,-0.0022952,0.3106115,25.66321,-19.65742,0.11,0.14,0.15,20.36,4
49144,85863974,0,1.33,4.75,327.35,1.734034,-1.107977,0.00143975,-0.00039334,26.00785,-16.23514,-20.18818,0.04,0.05,0.0,20.36,0
41666,77563962,0,1.01,-1.95,330.51,0.5821739,-0.3259751,-0.00549187,-0.01191701,9.190635,-5.701193,-20.09116,0.04,0.05,-0.01,20.36,0
252608,312564091,0,1.55,-11.32,161.16,-3.030107,0.9120932,0.2294948,-0.05631534,223.716,195.8045,-19.80106,0.31,0.24,0.07,20.36,0
114419,158863929,0,0.3,-29.9,333.82,1.251922,-0.6369324,0.04490875,0.01380391,23.68665,-15.18301,-21.42276,0.08,0.23,0.12,20.36,1
243872,302863806,0,10.8,6.52,197.06,-4.543155,-0.39983,0.7396424,0.151453,239.4433,185.9819,-16.86955,0.26,0.0,-0.3,20.36,0
334118,403163670,0,-3.28,-29.82,191.82,-7.478806,-1.52722,-1.42146,-1.444569,140.3071,238.1468,-7.295137,0.16,0.16,0.21,20.36,0
85774,126663481,0,0.89,-28.0,329.52,5.846966,-3.04854,0.05200763,-0.04155073,38.67244,-22.60079,-20.69919,0.07,0.05,0.08,20.36,1
169949,220663366,0,1.68,-0.78,33.59,0.04411647,-0.00305987,-0.00125917,0.0032787,250.1149,-8.279305,-21.4572,0.15,0.19,0.15,20.36,0
82128,122563455,0,-0.24,-22.06,332.37,1.289376,-0.4415604,-0.1936363,-0.195871,22.4494,-14.38972,-20.34231,0.07,0.08,0.07,20.36,1
267733,329364035,0,-1.97,3.72,150.04,-1.414483,1.086932,-0.02037332,-0.00682934,193.347,214.8407,-18.98704,0.23,0.27,0.24,20.36,0
193253,246563835,0,-30.96,2.93,95.36,-3.416297,4.550902,3.091351,2.939953,248.111,45.0689,-21.75778,0.19,0.13,0.12,20.36,2
412436,490163856,0,-1.45,0.38,207.75,-0.04629572,0.00492686,0.4886718,0.5052561,0.00950835,0.016529,-7.265983,0.09,0.11,0.12,20.36,4
363019,435263325,0,-0.44,-19.53,205.86,-1.621249,-0.7771913,0.02809469,0.03510271,11.58403,201.8836,-19.79868,0.15,0.16,0.17,20.36,0
164094,214163467,0,-1.07,0.88,40.09,2.464324,1.630292,0.00902751,0.02281016,246.2737,-10.58601,-21.75108,0.14,0.19,0.13,20.36,0
37249,72663423,0,-3.0,-3.19,3.3,0.07112626,-0.03046187,0.07020748,0.07033881,-0.2670448,-0.1802465,-20.27789,0.03,0.04,-0.02,20.36,0
249636,309263745,0,12.83,13.91,181.39,-0.4704382,1.023029,0.1622419,-0.7060159,227.885,193.91,-19.46086,0.25,0.08,-0.15,20.36,0
220768,277164090,0,-33.49,9.93,93.98,-2.627734,4.442948,0.7331404,-0.2612021,252.1698,142.2695,-20.90781,0.24,0.02,-0.19,20.36,2
338082,407563576,0,-1.59,-27.65,193.68,-9.876434,-2.402473,-1.314005,-1.327419,98.91924,230.3136,-13.29181,0.17,0.17,0.2,20.36,0
289081,353063718,0,5.72,2.61,312.91,-1.47964,-0.1007111,8.51316,8.735301,155.0261,240.1177,-2.455189,0.23,0.23,0.31,20.36,3
364009,436363718,0,-0.62,-5.68,206.69,-3.400452,-1.697567,-0.00351577,0.0019388,8.757754,200.4252,-19.77991,0.15,0.15,0.17,20.36,0
178509,230163731,0,1.66,-15.86,85.42,-0.8425256,5.129248,10.0389,9.304655,249.8015,16.27781,-16.73761,0.17,0.17,0.16,20.36,0
67810,106564024,0,2.01,4.49,329.29,1.110042,-0.6176241,-0.00468747,-0.00609239,65.52412,-40.20685,-20.37643,0.06,0.07,0.04,20.36,0
7083,22063671,0,0.04,0.02,3.28,-0.01016122,0.01041774,-0.00692982,0.00187973,0.0,0.0,-0.01708205,0.0,0.0,-0.61,20.36,0
405325,482263684,0,0.25,1.36,207.74,-0.03792815,0.00015894,1.445135,1.486175,0.01329725,0.0253244,-12.10315,0.1,0.12,0.13,20.36,4
310341,376763401,0,-0.2,-0.16,315.73,0.02875904,-0.03522725,-0.01964257,-0.00331124,155.1385,239.9051,1.918772,0.19,0.21,0.3,20.36,3
378057,451963309,0,25.12,-11.33,204.7,-0.1775831,-9.569424,0.02212991,0.04108238,1.991467,158.7908,-19.82005,0.14,0.15,0.15,20.36,4
271246,333263308,0,-1.61,3.03,154.31,-2.510192,1.326471,-0.00422769,0.00699148,186.8548,218.4822,-18.87783,0.23,0.26,0.26,20.36,0
383102,457563568,0,23.92,-9.11,205.7,-0.1546671,-9.904668,0.02035149,0.00459954,1.319444,103.5755,-19.66687,0.12,0.15,0.16,20.36,4
209444,264563299,0,29.61,2.4,80.15,3.580028,3.096406,17.64036,12.60493,251.062,104.5664,-10.6926,0.19,0.16,0.11,20.36,2
379411,453463542,0,23.42,-9.56,205.51,-0.1540648,-9.752488,0.03204509,0.03045214,1.799604,144.115,-19.76344,0.13,0.15,0.15,20.36,4
93870,135764006,0,0.18,-32.83,329.1,-3.577409,3.469676,0.03160385,-0.1469207,18.36384,-8.383302,-20.85293,0.08,-0.01,0.12,20.36,1
349966,420763294,0,0.61,-21.51,192.91,-2.835722,-0.8425498,0.01612754,0.04035502,38.56507,212.2393,-19.55609,0.16,0.17,0.19,20.36,0
430851,511163786,0,-0.06,-0.16,207.77,-0.02716157,0.00086629,-0.0085661,-0.00012362,-0.000953,0.01026963,-0.02152263,0.08,0.09,0.1,20.36,4
64923,103363638,0,1.59,-18.42,329.66,2.194952,-1.235929,-0.1877624,-0.1875821,57.44997,-35.44908,-20.24173,0.06,0.06,0.03,20.36,0
348165,418763261,0,-1.47,2.8,205.9,-1.583213,-0.7532254,-0.01517914,-0.00832824,41.41858,213.4119,-19.61079,0.16,0.17,0.2,20.36,0
268092,329763875,0,-1.78,3.33,150.4,-1.051379,0.8695936,-0.01495337,-0.00729432,192.8361,215.2404,-18.99027,0.23,0.27,0.24,20.36,0
245493,304663919,0,15.91,8.51,196.38,-2.370711,0.5536162,-1.366397,-2.097166,234.8911,187.4931,-19.33049,0.25,0.0,-0.29,20.36,0
322226,389963952,0,-0.22,-0.08,301.21,0.00098586,-0.02201404,-0.01284899,0.00077863,155.1139,239.917,1.919865,0.18,0.19,0.27,20.36,3
170398,221163999,0,-1.11,0.97,33.58,0.02680329,0.00492628,-0.00262007,0.00135739,250.1255,-8.286193,-21.45546,0.15,0.19,0.15,20.36,0
125665,171463887,0,-4.02,-21.58,154.1,-4.414883,3.209654,-0.07336283,-0.04036924,514.1022,-264.6886,-21.50538,0.08,0.16,0.11,20.36,0
321688,389363359,0,-0.22,-0.09,301.92,0.00492131,-0.02342498,-0.01287096,0.00094217,155.1141,239.9156,1.919411,0.18,0.19,0.27,20.36,3
316286,383363260,0,-0.22,-0.11,309.07,0.01274126,-0.02843324,-0.01504324,0.00058571,155.124,239.913,1.913869,0.18,0.2,0.28,20.36,3
42923,78963402,0,-0.57,-21.29,327.09,3.076362,-1.873652,-0.00191152,-0.00802765,11.41164,-7.021027,-20.10802,0.04,0.04,-0.01,20.36,0
47430,83963901,0,-1.74,-20.13,327.67,3.088093,-1.887847,-0.02883268,-0.03403415,20.82276,-12.92306,-20.18306,0.04,0.04,0.0,20.36,0
322678,390463752,0,-0.22,-0.08,300.62,-0.00310413,-0.02469263,-0.01276283,0.00046881,155.112,239.917,1.920156,0.18,0.19,0.27,20.36,3
234698,292663721,0,-21.53,19.77,87.5,-4.483271,3.543814,0.5343903,-0.1138379,248.8071,188.7476,-16.28432,0.23,0.04,-0.2,20.36,2
158518,207963448,0,-11.14,-19.5,112.23,-3.269268,8.316131,-0.04107894,-0.05697734,246.3766,-34.00447,-21.7501,0.12,0.2,0.11,20.36,0
142228,189864024,0,0.26,-27.93,141.49,-7.823012,6.15857,0.01280623,-0.00788209,370.1116,-163.067,-21.69762,0.1,0.17,0.1,20.36,0
36706,72063663,0,-0.37,1.65,3.28,-0.01748416,0.00437584,-0.00977808,-0.00553334,-0.2761451,-0.1729144,-20.28291,0.03,0.04,-0.02,20.36,0
340961,410763962,0,4.81,-27.15,193.21,-7.648407,-1.916347,-0.9294221,-0.957417,69.66185,223.325,-17.49256,0.17,0.18,0.2,20.36,0
91115,132663580,0,-2.34,-28.25,329.24,-1.053164,2.358115,-0.2574093,-0.1156494,26.21748,-12.12438,-20.39753,0.06,-0.04,0.1,20.36,1
205569,260263353,0,24.89,6.7,86.94,-2.014859,6.123999,-0.9890428,-1.513852,251.3799,94.6935,-22.08583,0.19,0.13,0.07,20.36,2
410545,488063863,0,0.12,-1.69,207.75,-0.02911527,-0.01719541,0.4951555,0.5064852,0.0164964,0.00757675,-8.325517,0.09,0.11,0.12,20.36,4
167248,217663733,0,1.3,0.92,33.04,0.1400408,0.0438947,0.1810368,0.1816418,250.0125,-8.226841,-21.5293,0.15,0.19,0.14,20.36,0
325920,394063978,0,-0.22,-0.07,296.39,0.00388069,-0.02251203,-0.01222428,0.00023953,155.1117,239.9186,1.922519,0.18,0.18,0.26,20.36,3
289982,354063318,0,0.61,2.82,109.3,-0.08969335,-0.7479318,-0.2639267,0.4655982,154.6355,239.647,1.558373,0.23,0.23,0.3,20.36,3
286917,350663845,0,91.65,19.36,29.22,-1.951081,0.7731216,2.465548,2.463779,158.3633,237.8401,-18.28573,0.22,0.24,0.31,20.36,3
399383,475663825,0,-1.3,-1.55,207.69,-0.04988137,0.04043118,-0.02406708,-0.02451807,0.06272364,-0.09421588,-19.89696,0.1,0.13,0.14,20.36,4
98584,141063552,0,-0.98,-30.14,329.18,-4.561306,4.100904,0.2636725,0.0118975,11.58747,-4.751556,-21.19459,0.08,0.08,0.15,20.36,1
37697,73164056,0,-8.79,-16.12,2.6,0.9664093,-0.5517969,0.1383374,0.1306134,-0.03952328,-0.3032759,-20.22049,0.03,0.04,-0.02,20.36,0
241987,300763813,0,5.99,-29.83,223.05,2.690398,-3.211855,1.650373,0.9528745,245.74,185.0843,-20.1795,0.26,0.0,-0.33,20.36,0
345824,416163468,0,-0.28,-17.84,204.73,-2.284744,-1.054694,-0.05857234,-0.00554115,48.48109,216.7885,-19.54418,0.16,0.17,0.2,20.36,0
177966,229563971,0,-7.02,18.12,87.51,-0.3461381,4.497302,3.780674,3.667286,250.0904,13.46629,-20.47546,0.16,0.18,0.16,20.36,0
380759,454963775,0,26.76,-9.37,205.7,-0.1558031,-9.845092,0.03827371,0.02937631,1.633881,129.312,-19.71551,0.13,0.15,0.16,20.36,4
296591,361463690,0,-0.54,0.02,326.95,-0.04405468,-0.09756394,0.099555,-0.00482462,155.111,239.8589,2.234682,0.23,0.23,0.3,20.36,3
180217,232063804,0,0.89,-15.52,90.89,-0.785365,2.022883,0.119097,-0.00190537,249.7984,18.80314,-23.14201,0.19,0.12,0.13,20.36,0
208635,263663659,0,-6.55,-26.12,97.81,2.868825,1.957017,8.468523,9.547799,246.7372,101.4341,-19.83544,0.19,0.15,0.1,20.36,2
171840,222763359,0,4.86,-17.33,72.47,-0.01848293,2.738019,0.1708091,0.1826905,250.1355,-6.905506,-21.21555,0.16,0.18,0.15,20.36,0
214653,270363478,0,-26.45,-12.45,86.11,-2.738426,0.6734969,-0.529331,-1.595102,246.7071,120.7741,-18.61802,0.21,0.12,0.04,20.36,2
85240,126063721,0,0.86,-28.41,329.53,6.276824,-3.316156,0.02381262,-0.05210028,37.12155,-21.80944,-20.67023,0.07,0.06,0.08,20.36,1
265126,326463529,0,-1.45,-19.59,152.9,-1.318613,0.778187,0.1944489,0.1998374,200.1184,210.2972,-19.19024,0.22,0.28,0.22,20.36,0
102497,145463458,0,-0.58,-30.6,329.03,-3.288357,2.7111,0.09903532,0.02462265,11.93126,-5.913495,-21.1207,0.08,0.17,0.16,20.36,1
424504,503563494,0,-0.82,-1.63,207.9,-0.01653285,0.00652426,0.4782963,0.5041275,0.00770014,-0.00389783,-0.5523424,0.09,0.09,0.1,20.36,4
284303,347763339,0,-0.21,0.55,147.55,-2.975152,1.975962,-0.01334877,-0.00414197,163.1377,234.6043,-18.70354,0.22,0.23,0.31,20.36,0
352039,423064040,0,-1.87,3.21,193.57,-1.617612,-0.3553283,-0.02773568,-0.01339982,32.20837,210.6347,-19.54317,0.16,0.17,0.19,20.36,0
367248,439963944,0,-1.35,0.65,206.9,-0.3314939,-0.1365153,-0.1467479,-0.1230902,2.766383,197.5094,-19.84601,0.15,0.16,0.16,20.36,0
309711,376063681,0,-0.2,-0.17,316.43,0.03202555,-0.03695589,-0.02019317,-0.00497886,155.1417,239.9033,1.921375,0.19,0.21,0.3,20.36,3
20491,54063366,0,0.42,-1.53,4.49,-0.02192066,0.01873466,-2.070039,-2.128802,0.0200416,-0.03531565,-6.376225,0.02,0.02,-0.06,20.36,0
62936,101163685,0,1.04,5.2,327.63,1.33854,-0.8565062,-0.01026909,-0.0067949,55.15491,-34.10505,-20.05192,0.06,0.07,0.03,20.36,0
287907,351763405,0,9.57,2.38,263.53,-1.42387,1.408848,6.690592,6.756549,156.8157,239.4151,-12.8343,0.22,0.23,0.31,20.36,3
406586,483663957,0,-1.41,1.19,207.54,-0.04457752,-0.01507109,0.5326073,0.5685882,0.00999142,0.02526299,-10.43423,0.1,0.12,0.13,20.36,4
374730,448263956,0,23.53,-11.41,204.43,-0.0705235,-5.455219,-0.00318101,0.01336754,2.49604,189.7762,-19.94406,0.15,0.14,0.16,20.36,4
1798,15463812,0,0.02,0.0,3.54,-0.00349204,0.00319432,-0.02552026,0.00794882,0.0,0.0,-0.04308774,0.0,0.0,-1.34,0.0,0
152937,201763429,0,-3.85,-31.48,134.33,-6.955119,7.134487,0.02201457,0.00319562,282.4427,-83.21471,-21.7248,0.11,0.19,0.1,20.36,0
148532,196863723,0,-4.11,-27.42,138.15,-7.412177,6.65543,0.01025109,-0.01019351,316.9267,-117.7918,-21.68071,0.11,0.18,0.1,20.36,0
31213,65963604,0,1.34,-0.39,3.27,-0.04122094,0.02240832,-0.04445633,-0.00796318,-0.2574182,-0.1833074,-20.24608,0.03,0.03,-0.04,20.36,0
251076,310863938,0,9.34,10.13,175.26,0.8343909,-0.6940005,0.7965959,-0.2799837,226.7061,194.5716,-19.46941,0.26,0.14,-0.08,20.36,0
229222,286563662,0,25.64,5.93,84.01,-3.050287,3.7408,2.661146,2.236552,260.4509,167.0261,-20.06119,0.23,0.05,-0.18,20.36,2
153748,202663902,0,-1.47,-27.7,129.53,-6.152016,7.676732,0.03295619,0.01507458,276.5779,-76.48989,-21.71952,0.11,0.19,0.1,20.36,0
339971,409663569,0,-0.2,-15.38,193.5,-8.80817,-1.969203,-1.354098,-1.374991,78.5288,225.3995,-16.13277,0.17,0.18,0.2,20.36,0
61405,99463532,0,-0.51,-3.87,326.94,3.213086,-2.035363,0.00605682,0.01171926,51.21948,-31.55961,-20.06184,0.06,0.06,0.03,20.36,0
389937,465163860,0,24.08,-8.29,206.23,-0.1492984,-9.85168,0.02016445,0.00327297,0.3394872,27.63791,-19.65803,0.11,0.14,0.15,20.36,4
22383,56163359,0,0.57,1.91,3.44,-0.0021855,0.00853112,-2.269358,-2.313829,0.0144387,-0.01828793,-11.04235,0.01,0.02,-0.06,20.36,0
182198,234263757,0,-0.43,5.65,90.39,-0.5049755,5.015001,0.4674176,0.3724579,249.8481,26.80961,-23.06149,0.19,0.12,0.13,20.36,0
176883,228363618,0,-0.16,-16.37,89.57,-0.03323265,4.580341,-0.02584844,-0.02758962,250.109,8.157233,-21.13135,0.16,0.18,0.15,20.36,0
425042,504164087,0,-0.07,-1.88,207.88,-0.02683346,0.00526894,0.472823,0.4956548,0.00769498,0.00229956,-0.2518455,0.09,0.09,0.1,20.36,4
194155,247563435,0,27.29,-4.76,86.6,2.131969,3.829527,1.830475,1.744095,251.9297,48.28558,-19.72404,0.18,0.14,0.13,20.36,2
272505,334663581,0,-1.78,3.55,155.0,-1.064622,0.7032096,-0.01441294,-0.00994145,184.3466,220.0046,-18.88009,0.23,0.26,0.27,20.36,0
168960,219563806,0,-1.41,0.26,33.4,0.05704169,-0.02697351,-0.01006804,-0.00604673,250.0936,-8.250586,-21.45604,0.15,0.19,0.14,20.36,0
39319,74963336,0,0.72,-0.86,331.23,3.086004,-1.779579,0.01846247,0.03447644,4.614206,-3.013494,-20.08871,0.03,0.04,-0.01,20.36,0
124856,170563414,0,13.22,-17.18,104.52,-3.023217,2.186764,-0.0280476,0.0431808,517.5534,-267.2364,-21.50461,0.09,0.16,0.11,20.36,0
185168,237563270,0,-3.36,-16.22,92.37,1.694689,-3.497877,-2.651635,-2.957622,252.5815,25.87504,-26.73984,0.18,0.12,0.12,20.36,0
79809,119963662,0,-0.64,0.79,332.33,2.170542,-1.081455,0.00605016,0.00535052,91.07071,-56.63931,-20.28761,0.07,0.08,0.06,20.36,1
369229,442163897,0,0.63,-1.75,206.88,-0.06613689,-0.01741981,-0.01235078,0.00424655,2.606262,197.3753,-19.95208,0.15,0.15,0.16,20.36,0
274938,337363334,0,-0.62,-9.98,146.11,-3.027585,2.027291,0.02596776,0.03978013,180.9715,222.0931,-18.71541,0.22,0.25,0.28,20.36,0
34094,69163990,0,1.48,-0.69,3.31,-0.03031468,0.01753897,-0.02085637,-0.0051488,-0.2797037,-0.1687599,-20.27004,0.03,0.03,-0.03,20.36,0
292851,357263704,0,2.02,1.86,10.47,0.2180693,0.7842394,-0.3917519,-0.5306986,155.2424,240.2595,2.100995,0.23,0.23,0.3,20.36,3
120911,166163508,0,4.04,-30.11,334.7,1.072817,-0.6212415,-0.00428298,-0.02092664,25.04434,-16.07251,-21.51246,0.09,0.18,0.1,20.36,1
341413,411263762,0,0.13,-15.31,195.91,-7.575118,-2.106159,-0.8677049,-0.8838193,65.81889,222.2799,-17.94704,0.17,0.18,0.2,20.36,0
340149,409863489,0,-0.21,-13.49,193.38,-8.477717,-1.880188,-1.351764,-1.37352,76.78692,224.9988,-16.40726,0.17,0.18,0.2,20.36,0
38417,73963736,0,5.84,-21.49,316.73,2.740834,-1.563972,0.0660179,0.07477517,1.393348,-1.146107,-20.13377,0.03,0.03,-0.01,20.36,0
71052,110163417,0,1.52,2.18,327.44,2.225725,-1.4263,0.00543529,0.00728857,72.65268,-44.57134,-20.24675,0.06,0.07,0.05,20.36,1
31124,65863644,0,-1.37,0.93,3.29,-0.03579069,0.023552,-0.04497732,-0.00915638,-0.2568613,-0.1832192,-20.24537,0.03,0.03,-0.04,20.36,0
180577,232463644,0,0.15,-16.85,91.97,-0.8246192,2.006238,0.1087779,-0.01287014,249.7575,19.19176,-23.20228,0.19,0.12,0.13,20.36,0
259992,320763310,0,-0.72,0.35,158.37,-0.477936,0.4835715,0.03273327,0.0392182,209.2337,205.4791,-19.4268,0.23,0.31,0.18,20.36,0
400643,477063265,0,0.28,-1.51,207.92,-0.04102692,0.07303433,0.7087075,0.6923838,0.0350179,-0.04339475,-19.68996,0.1,0.13,0.14,20.36,4
278452,341263440,0,1.42,-15.81,147.11,-1.045883,0.7119482,0.03550442,0.04393655,175.2975,226.4743,-18.69194,0.22,0.25,0.3,20.36,0
146463,194563810,0,0.6,-31.59,138.74,-7.472544,6.589545,0.02820776,0.00790507,334.1286,-133.0533,-21.69405,0.1,0.18,0.1,20.36,0
383550,458063368,0,27.05,-11.22,204.71,-0.1547152,-9.91748,0.02107316,0.00523284,1.255263,98.61051,-19.66428,0.12,0.14,0.16,20.36,4
154828,203863422,0,0.71,-28.24,127.06,-5.999096,7.888695,0.02351136,0.00996195,269.2932,-67.13421,-21.70022,0.12,0.19,0.1,20.36,0
404244,481063331,0,0.93,0.81,207.77,-0.03353466,0.01504991,1.438009,1.486226,0.01786662,0.01836688,-13.89004,0.1,0.12,0.13,20.36,4
258368,318964030,0,-2.05,3.15,158.91,-1.783594,1.160154,0.03283396,0.06877509,211.2648,204.2443,-19.41283,0.25,0.31,0.17,20.36,0
438704,520864071,0,-0.08,-0.15,207.38,-0.02736264,0.00523357,-0.01459521,-0.00107415,-0.00186145,0.01320757,-0.03426722,0.08,0.08,0.1,20.36,4
315023,381963820,0,-0.21,-0.12,310.62,0.01707888,-0.02862974,-0.01586221,0.00094607,155.127,239.9127,1.913142,0.18,0.2,0.29,20.36,3
215465,271263951,0,15.98,-21.42,91.84,2.36976,0.4827455,-0.5208595,-1.673981,250.4534,120.1364,-19.96648,0.21,0.14,0.07,20.36,2
63838,102163285,0,0.76,4.38,327.33,0.6185183,-0.3599481,-0.00445433,-0.00504754,56.17446,-34.73977,-20.05791,0.06,0.07,0.03,20.36,0
373737,447163563,0,16.13,-6.5,206.15,-0.03002595,-3.115685,-0.00979963,0.00243401,2.551669,194.4471,-19.95134,0.15,0.14,0.16,20.36,4
73309,112664083,0,-2.1,-10.68,326.14,0.8911312,-0.5370196,-0.01154385,-0.00716031,75.67521,-46.51124,-20.25017,0.06,0.07,0.05,20.36,1
237219,295463434,0,29.42,-10.73,108.4,4.217373,-0.8241194,-0.4729835,-1.79291,252.8796,184.1011,-19.54648,0.24,0.05,-0.18,20.36,2
179767,231564004,0,-1.03,-1.28,91.36,-0.7388089,2.491738,0.7560565,0.6172345,249.7308,18.66165,-23.15951,0.19,0.12,0.13,20.36,0
297308,362263370,0,-0.54,0.05,326.57,-0.08291237,-0.09108318,0.08095143,-0.01573538,155.078,239.8627,2.225267,0.23,0.23,0.3,20.36,3
342942,412963915,0,1.68,2.45,196.59,-4.600443,-1.383292,-0.5555774,-0.5571722,55.21406,219.1214,-19.27184,0.16,0.18,0.2,20.36,0
128097,174163640,0,0.81,-31.31,148.95,-7.750244,4.976616,0.0262435,-0.00963035,496.7345,-252.8687,-21.6247,0.08,0.16,0.11,20.36,0
214292,269963638,0,-29.72,-4.07,88.29,-4.057903,2.101534,-0.08299781,-1.068597,247.542,121.5588,-18.09802,0.21,0.12,0.04,20.36,2
107212,150763837,0,3.09,-29.97,331.5,-0.8271905,0.8413736,-0.01238894,-0.0267607,16.83229,-10.09904,-21.22159,0.08,0.24,0.15,20.36,1
81236,121563855,0,1.14,-1.29,332.41,-0.03790152,0.03121242,-0.00122707,-0.00765865,21.99935,-14.30086,-20.29105,0.07,0.08,0.06,20.36,1
401003,477463938,0,0.36,-1.18,207.83,-0.03820427,0.05481462,1.170306,1.156701,0.02617452,-0.02883872,-19.31894,0.1,0.13,0.14,20.36,4
224364,281163323,0,-30.5,12.88,96.78,-4.637666,3.855783,-0.9752672,-2.676321,248.9482,155.6529,-20.56001,0.23,0.03,-0.2,20.36,2
320699,388263799,0,-0.22,-0.09,303.22,0.005479,-0.02555983,-0.01327248,0.00064568,155.1155,239.9153,1.918429,0.18,0.19,0.27,20.36,3
110505,154464023,0,-0.59,-30.22,333.0,0.4986046,-0.1391351,-0.01036209,-0.03755081,20.67036,-12.98844,-21.36962,0.08,0.25,0.13,20.36,1
405597,482563564,0,0.16,-1.95,207.7,-0.03692099,-0.00687577,1.439924,1.482164,0.01415598,0.0281941,-11.65809,0.1,0.12,0.13,20.36,4
228590,285863942,0,28.52,-3.14,93.57,-0.2244512,2.717618,2.107156,1.57885,263.663,164.9606,-21.64026,0.23,0.05,-0.17,20.36,2
264046,325264009,0,-1.23,1.94,157.0,-0.7139691,0.5403951,-0.02536923,-0.01643559,200.9165,209.8766,-19.28731,0.23,0.29,0.21,20.36,0
86218,127163281,0,-0.65,-31.47,329.15,5.328926,-2.670995,0.0858476,0.00147525,39.14346,-22.75196,-20.71131,0.06,0.04,0.08,20.36,1
190021,242963609,0,21.57,-19.49,86.38,3.569623,-0.108383,-0.1524685,-1.471431,253.5282,33.65528,-28.66135,0.18,0.13,0.13,20.36,2
318446,385763966,0,-0.22,-0.1,306.2,0.0085868,-0.02994453,-0.01395945,0.00108421,155.1195,239.9126,1.916235,0.18,0.19,0.28,20.36,3
385704,460464074,0,25.86,-8.88,205.99,-0.1407118,-9.937427,0.00986252,-0.00554829,0.9547553,74.6397,-19.66181,0.12,0.14,0.16,20.36,4
386514,461363714,0,25.68,-12.07,204.41,-0.1468717,-9.953453,0.01702316,0.00186799,0.8368627,65.62627,-19.66331,0.12,0.14,0.16,20.36,4
227152,284263749,0,27.86,11.1,114.91,7.560473,4.031743,-0.1251852,-1.711259,261.8279,160.9643,-22.97788,0.22,0.06,-0.14,20.36,2
384177,458763921,0,23.36,-10.29,205.36,-0.1493467,-9.936087,0.02144653,0.00397285,1.164643,91.61739,-19.662,0.12,0.14,0.16,20.36,4
136201,183163372,0,1.54,-31.28,143.28,-8.063453,5.803457,0.0188573,-0.00134404,423.5281,-203.3391,-21.6728,0.09,0.16,0.1,20.36,0
221581,278063730,0,-30.36,-4.1,99.74,-2.412694,2.39172,1.633967,0.588232,247.9206,143.6641,-19.90836,0.24,0.03,-0.18,20.36,2
192806,246064035,0,-27.92,0.95,94.95,-5.255207,4.321855,3.179103,2.963477,249.1474,42.78434,-23.22143,0.19,0.13,0.12,20.36,2
26981,61263818,0,-1.07,-0.45,3.35,-0.1529731,-0.00134137,-0.2312973,-0.2124192,-0.02468574,-0.04660481,-20.13712,0.02,0.02,-0.05,20.36,0
218158,274263584,0,-30.87,-1.24,86.24,-2.397674,3.853054,0.6934037,0.3074181,247.6089,132.476,-20.41597,0.21,0.14,0.05,20.36,2
258100,318663317,0,1.12,2.31,158.59,-2.111314,1.267003,0.04610454,0.08583928,211.8803,203.8689,-19.43564,0.26,0.31,0.17,20.36,0
251438,311263778,0,7.61,-4.02,170.28,0.4089671,-0.8716161,0.7307587,-0.266984,226.5666,194.5137,-19.57527,0.27,0.18,-0.05,20.36,0
146370,194463850,0,0.44,-28.04,138.88,-7.467928,6.596597,0.02438821,0.00458494,334.8762,-133.7176,-21.69456,0.1,0.18,0.1,20.36,0
124405,170063614,0,18.44,-7.39,75.28,-2.001112,1.330796,-0.01386291,0.04373159,518.8476,-268.1674,-21.52895,0.09,0.17,0.1,20.36,0
207279,262163426,0,-25.48,-11.2,72.85,-3.034606,2.420462,0.8301278,0.3166426,241.0835,99.65874,-23.8486,0.2,0.14,0.08,20.36,2
