LineNo,TimeUS,IMU,VibeX,VibeY,VibeZ,Clip,labels,labels
384469,459063801,0,0.1337619,0.1634591,0.2703028,0,4,2
12785,29163330,0,0.00305284,0.00263453,0.00252156,0,0,2
171056,221863719,0,0.1234606,0.1072023,0.1888943,0,0,2
384559,459163761,0,0.1320426,0.1784415,0.2570021,0,4,2
100746,143463425,0,0.1831508,0.1347903,0.3234575,0,1,2
212435,267863645,0,6.00E-07,6.00E-07,6.00E-07,0,2,2
346750,417163901,0,0.1191704,0.1118662,0.1679739,0,0,2
408234,485464070,0,0.1125138,0.1053446,0.1641107,0,4,2
366284,438863551,0,0.1139211,0.1040197,0.1590488,0,0,2
263891,325064089,0,0.1219679,0.1190031,0.1805928,0,0,2
104212,147363531,0,0.1486987,0.1273437,0.2916979,0,1,2
24393,58363312,0,0.1211254,0.1300254,0.1760611,0,0,2
201554,255763487,0,6.00E-07,6.00E-07,6.00E-07,0,2,2
190679,243663329,0,6.00E-07,6.00E-07,6.00E-07,0,2,2
172407,223363952,0,0.1329389,0.1274706,0.1986328,0,0,2
220075,276363577,0,6.00E-07,6.00E-07,6.00E-07,0,2,2
412283,489963936,0,0.119606,0.1108242,0.1860558,0,4,2
317392,384563613,0,0.10377,0.09714048,0.00303268,0,3,2
268478,330163715,0,0.108956,0.1251598,0.1509186,0,0,2
108839,152563950,0,0.1542927,0.1300017,0.2634373,0,1,2
257315,317763677,0,0.1207532,0.1261728,0.1564281,0,0,2
294210,358763937,0,6.094325,2.361579,2.528925,0,3,2
100924,143663345,0,0.1920457,0.1383839,0.3215393,0,1,2
385910,460663994,0,0.1500348,0.1528073,0.2671097,0,4,2
386450,461263754,0,0.1454396,0.1354814,0.2184049,0,4,2
314510,381364060,0,0.08394071,0.08404182,0.00294192,0,3,2
311449,377963754,0,0.08114032,0.07407119,0.00300015,0,3,2
158816,208263328,0,0.1178269,0.1231863,0.2001788,0,0,2
102790,145763338,0,0.1704353,0.1468191,0.2723772,0,1,2
69186,108063424,0,0.1192966,0.1177323,0.2326451,0,1,2
52597,89663287,0,0.1115029,0.1205745,0.1670269,0,0,2
159717,209263761,0,0.1305614,0.1266289,0.145551,0,0,2
359349,431163299,0,0.1095898,0.1220899,0.1870397,0,0,2
249751,309363705,0,0.1232498,0.1244839,0.1735459,0,0,2
400039,476363545,0,0.1191919,0.1192614,0.198913,0,4,2
363674,435963878,0,0.1273419,0.1186984,0.1812237,0,0,2
143604,191363424,0,0.1668176,0.1265644,0.2717009,0,0,2
431660,512163386,0,0.00258216,0.00278304,0.00288278,0,4,2
216833,272763351,0,6.00E-07,6.00E-07,6.00E-07,0,2,2
159897,209463681,0,0.1175641,0.116568,0.1541967,0,0,2
383039,457463608,0,0.1238136,0.1416043,0.290055,0,4,2
192112,245263522,0,6.00E-07,6.00E-07,6.00E-07,0,2,2
30882,65563764,0,0.1193176,0.1131898,0.1371684,0,0,0
268839,330563555,0,0.1199508,0.1111362,0.2079573,0,0,0
236703,294863674,0,6.00E-07,6.00E-07,6.00E-07,0,2,0
353866,425064073,0,0.1065203,0.1365318,0.195429,0,0,0
2936,16864085,0,0.00283328,0.00288438,0.00283331,0,0,0
117468,162263402,0,0.139251,0.1249093,0.2355399,0,1,0
39255,74863376,0,0.1148983,0.1151405,0.1678886,0,0,0
323244,391063512,0,0.110942,0.1252076,0.00266443,0,3,0
190049,242963609,0,6.00E-07,6.00E-07,6.00E-07,0,2,0
413272,491063496,0,0.1075431,0.1134274,0.2027418,0,4,0
403911,480663491,0,0.1107089,0.1065908,0.1525594,0,4,0
181413,233363284,0,6.00E-07,6.00E-07,6.00E-07,0,0,0
16281,49363580,0,0.0393506,0.03558744,0.00279894,0,0,0
382676,457063768,0,0.1276063,0.1542099,0.2314252,0,4,0
193013,246263955,0,6.00E-07,6.00E-07,6.00E-07,0,2,0
297605,362564083,0,0.07691912,0.0752701,0.0026603,0,3,0
164482,214563307,0,0.1185583,0.1183268,0.1783962,0,0,0
50434,87263414,0,0.1059392,0.1132164,0.1759093,0,0,0
71078,110163417,0,0.1202581,0.1047472,0.1661841,0,1,0
49532,86263814,0,0.111722,0.1258162,0.1972855,0,0,0
140995,188463751,0,0.1458465,0.1125675,0.2375917,0,0,0
439055,521263911,0,0.00276735,0.00254628,0.00256463,0,4,0
430399,510564026,0,0.00287173,0.002945,0.00265771,0,4,0
218633,274763384,0,6.00E-07,6.00E-07,6.00E-07,0,2,0
424979,504063294,0,0.1214868,0.1091617,0.1574073,0,4,0
411924,489563263,0,0.1116888,0.1037557,0.1537225,0,4,0
326308,394463818,0,0.1063018,0.1006028,0.00264754,0,3,0
178175,229763891,0,0.04133623,0.01607712,0.1660101,0,0,0
156295,205463615,0,0.1639965,0.1323338,0.2542647,0,0,0
33672,68663357,0,0.123225,0.11876,0.1820043,0,0,0
344141,414263395,0,0.1257923,0.1118641,0.1706187,0,0,0
114888,159363729,0,0.1422918,0.1277537,0.2105529,0,1,0
100123,142763705,0,0.1692394,0.124549,0.275738,0,1,0
180513,232363684,0,6.00E-07,6.00E-07,6.00E-07,0,0,0
112487,156663976,0,0.1535467,0.1241856,0.2551517,0,1,0
247053,306364072,0,0.098157,0.102385,0.1434598,0,0,0
234364,292263881,0,6.00E-07,6.00E-07,6.00E-07,0,2,0
56474,93964066,0,0.1276047,0.1201779,0.188785,0,0,0
8545,23863784,0,0.00288069,0.00289953,0.00290571,0,0,0
346479,416864021,0,0.1134131,0.1252657,0.1819548,0,0,0
295102,359763537,0,3.57569,3.646899,3.066503,0,3,0
340086,409763529,0,0.1537067,0.12192,0.2584185,0,0,0
399230,475463905,0,0.1313323,0.1114586,0.1470741,0,4,0
162770,212664067,0,0.1118031,0.1176512,0.1914428,0,0,0
244709,303763446,0,6.00E-07,6.00E-07,6.00E-07,0,0,0
55214,92563793,0,0.1155639,0.1197797,0.1636086,0,0,0
57285,94863706,0,0.1231309,0.1118542,0.1547187,0,0,0
255245,315463764,0,0.1165646,0.1210278,0.1480687,0,0,0
23221,57063832,0,0.122178,0.1204426,0.1899461,0,0,0
36551,71863743,0,0.1258426,0.1268583,0.1304081,0,0,0
230416,287863975,0,6.00E-07,6.00E-07,6.00E-07,0,2,0
219631,275863777,0,6.00E-07,6.00E-07,6.00E-07,0,2,0
188432,241163496,0,6.00E-07,6.00E-07,6.00E-07,0,0,0
76543,116263476,0,0.1318403,0.1103011,0.1711452,0,1,0
436676,518363405,0,0.00279307,0.0026616,0.00291509,0,4,0
280188,343163513,0,0.1246862,0.1260097,0.1796609,0,0,0
282439,345663346,0,0.1061059,0.1189286,0.1811233,0,0,0
131186,177563946,0,0.1532504,0.1286066,0.2638664,0,0,0
181684,233663997,0,6.00E-07,6.00E-07,6.00E-07,0,0,0
387891,462863947,0,0.1333258,0.145717,0.2433283,0,4,0
235714,293763281,0,6.00E-07,6.00E-07,6.00E-07,0,2,0
7824,22963311,0,0.00273418,0.00270186,0.00301069,0,0,0
66933,105563591,0,0.1261121,0.1247682,0.1809296,0,0,0
113377,157663576,0,0.1493048,0.1119539,0.2561434,0,1,0
80901,121164015,0,0.1174463,0.1224454,0.1686285,0,1,0
247773,307163752,0,0.1276014,0.1173146,0.1786525,0,0,0
156745,205963415,0,0.1525345,0.1350259,0.2788582,0,0,0
144777,192663737,0,0.1659462,0.1195427,0.2467989,0,0,0
367276,439963944,0,0.1175795,0.1144336,0.1751667,0,0,0
147207,195363490,0,0.1552505,0.1216711,0.2631645,0,0,0
360703,432663532,0,0.1119096,0.1188872,0.1894893,0,0,0
383396,457863448,0,0.1436577,0.1389265,0.2789579,0,4,0
78058,117963629,0,0.1176374,0.1331106,0.1582418,0,1,0
304242,369963622,0,0.07341693,0.07283213,0.00294407,0,3,0
314959,381863860,0,0.0811154,0.08144973,0.00291545,0,3,0
122720,168163541,0,0.1990604,0.1339725,0.3038223,0,0,0
265508,326863369,0,0.1364761,0.1169979,0.2352167,0,0,0
133976,180663539,0,0.1552366,0.1256209,0.2707213,0,0,0
185284,237664063,0,6.00E-07,6.00E-07,6.00E-07,0,0,0
248764,308263312,0,0.1228526,0.1262988,0.1573021,0,0,0
237065,295263514,0,6.00E-07,6.00E-07,6.00E-07,0,2,0
185463,237863983,0,6.00E-07,6.00E-07,6.00E-07,0,0,0
21418,55063799,0,0.1336648,0.1240629,0.1790489,0,0,0
400488,476863345,0,0.09484635,0.107506,0.1506457,0,4,0
171507,222363519,0,0.1146875,0.1236727,0.240875,0,0,0
189779,242663729,0,6.00E-07,6.00E-07,6.00E-07,0,2,0
156565,205763495,0,0.1627327,0.1233179,0.273168,0,0,0
22319,56063399,0,0.1174559,0.1317084,0.1831801,0,0,0
396530,472463439,0,0.1120796,0.1278519,0.1828582,0,4,0
398238,474363512,0,0.1176406,0.119102,0.171789,0,4,0
367185,439863984,0,0.1190874,0.1205483,0.1824356,0,0,0
118804,163763635,0,0.1471741,0.1245792,0.2002166,0,1,0
424798,503863374,0,0.1185061,0.1202308,0.1643657,0,4,0
182044,234063837,0,6.00E-07,6.00E-07,6.00E-07,0,0,0
399138,475363945,0,0.1267817,0.1132232,0.1833474,0,4,0
368717,441563304,0,0.1209972,0.1111218,0.1671398,0,0,0
415255,493263449,0,0.1141275,0.1170376,0.1939978,0,4,0
13901,46663827,0,0.00276492,0.00295291,0.00270373,0,0,0
163219,213163867,0,0.1179661,0.1219799,0.1886795,0,0,0
12068,28263690,0,0.00284009,0.00281795,0.00300595,0,0,0
225915,282863476,0,6.00E-07,6.00E-07,6.00E-07,0,2,0
433167,514063459,0,0.00289337,0.00283008,0.00277933,0,4,0
379348,453363582,0,0.1209015,0.157146,0.2598282,0,4,0
372325,445563370,0,0.116057,0.119312,0.1804703,0,0,0
147838,196064043,0,0.1485154,0.1318771,0.2753774,0,0,0
394104,469763686,0,0.1236042,0.1072334,0.1404089,0,4,0
91140,132663580,0,0.2722115,0.161847,0.362469,0,1,0
52686,89764080,0,0.1150962,0.1211729,0.1696983,0,0,0
381687,455963375,0,0.1312843,0.1643193,0.2487475,0,4,0
32501,67363877,0,0.1239661,0.1222988,0.185007,0,0,0
73605,112963963,0,0.127898,0.1158409,0.2179439,0,1,0
232029,289664088,0,6.00E-07,6.00E-07,6.00E-07,0,2,0
147748,195964083,0,0.1524337,0.1281604,0.2703116,0,0,0
129474,175663873,0,0.1825488,0.1327905,0.2765895,0,0,0
247144,306464032,0,0.09811646,0.1014742,0.1645077,0,0,0
121025,166263468,0,0.1599167,0.1437183,0.2694485,0,1,0
160706,210363321,0,0.1204829,0.1153164,0.1949915,0,0,0
277936,340663680,0,0.1144187,0.1142323,0.1367349,0,0,0
31330,66063564,0,0.1094309,0.1238494,0.1680351,0,0,0
177539,229063338,0,0.1110211,0.1327804,0.1914269,0,0,0
30071,64663291,0,0.1197319,0.1181334,0.1601878,0,0,0
242997,301863373,0,6.00E-07,6.00E-07,6.00E-07,0,0,0
32772,67663757,0,0.1147317,0.114385,0.13279,0,0,0
339638,409263729,0,0.1601464,0.1252886,0.2838053,0,0,0
284062,347463459,0,0.1235163,0.1206873,0.1809282,0,0,0
37186,72563463,0,0.1284651,0.1090224,0.1948486,0,0,0
332524,401363557,0,0.1240332,0.1417159,0.243673,0,0,0
421829,500563861,0,0.1070453,0.1063466,0.1325435,0,4,0
40426,76163689,0,0.1140903,0.1257088,0.133576,0,0,0
96298,138463759,0,0.2228346,0.148006,0.3524909,0,1,0
15380,48363980,0,0.00293772,0.00279824,0.00273393,0,0,0
309828,376163641,0,0.07805934,0.07884265,0.0027189,0,3,0
392036,467463773,0,0.123744,0.1239585,0.1664096,0,4,0
217014,272963271,0,6.00E-07,6.00E-07,6.00E-07,0,2,0
84021,124663448,0,0.1493006,0.1304773,0.2492227,0,1,0
60890,98863772,0,0.1371154,0.1237266,0.1833222,0,0,0
103858,146963691,0,0.1635265,0.138681,0.2496808,0,1,0
263080,324163616,0,0.1205948,0.1127313,0.1603009,0,0,0
345850,416163468,0,0.1364064,0.1255346,0.2136241,0,0,0
84109,124763408,0,0.1403503,0.1358959,0.2335094,0,1,0
327747,396064011,0,0.109644,0.1056753,0.00304172,0,3,0
357821,429463979,0,0.1240259,0.1223895,0.2021263,0,0,0
170335,221064039,0,0.1187513,0.1041687,0.1779487,0,0,0
320094,387564079,0,0.1060341,0.1159278,0.0027948,0,3,0
69639,108564057,0,0.1288911,0.1253652,0.2144248,0,1,0
395544,471363879,0,0.1070396,0.1169943,0.1710377,0,4,0
52325,89363407,0,0.1178201,0.1200326,0.1948156,0,0,0
25744,59863545,0,0.1149699,0.1045916,0.1547113,0,0,0
69817,108763977,0,0.1298172,0.1219585,0.2106181,0,1,0
401121,477563898,0,0.1052494,0.1036115,0.1297516,0,4,0
424619,503663454,0,0.118301,0.111261,0.1749376,0,4,0
389963,465163860,0,0.1345494,0.1433676,0.2308341,0,4,0
434051,515163852,0,0.00266066,0.00273969,0.00266382,0,4,0
217822,273863744,0,6.00E-07,6.00E-07,6.00E-07,0,2,0
332882,401763397,0,0.128947,0.1371163,0.2656538,0,0,0
298586,363663643,0,0.07951552,0.07197981,0.00297276,0,3,0
366375,438963511,0,0.1099024,0.1108224,0.1597957,0,0,0
62514,100663885,0,0.1204206,0.110051,0.1626806,0,0,0
194000,247363515,0,6.00E-07,6.00E-07,6.00E-07,0,2,0
7745,22863351,0,0.00275495,0.0026265,0.00299056,0,0,0
398330,474463472,0,0.1127558,0.1200465,0.1695279,0,4,0
390143,465363780,0,0.1355707,0.1485698,0.2142378,0,4,0
117914,162764035,0,0.1528766,0.1371227,0.2389351,0,1,0
51424,88363807,0,0.1232758,0.1199597,0.2226216,0,0,0
170606,221363919,0,0.1288285,0.1053351,0.1831341,0,0,0
409402,486763550,0,0.1162893,0.1146783,0.1497696,0,4,0
44753,80963435,0,0.1127956,0.1150806,0.1747785,0,0,0
382857,457263688,0,0.1480785,0.1571052,0.2123307,0,4,0
358630,430363619,0,0.1223503,0.1186923,0.1927404,0,0,0
299838,365063916,0,0.0852631,0.07281452,0.00314929,0,3,0
405623,482563564,0,0.1052874,0.1127706,0.171481,0,4,0
152159,200863789,0,0.1597791,0.1206629,0.2748868,0,0,0
209110,264163459,0,6.00E-07,6.00E-07,6.00E-07,0,2,0
197685,251463541,0,6.00E-07,6.00E-07,6.00E-07,0,2,0
233913,291764081,0,6.00E-07,6.00E-07,6.00E-07,0,2,0
372145,445363450,0,0.1082722,0.1066957,0.1806921,0,0,0
283340,346663779,0,0.1268614,0.136398,0.2071944,0,0,0
109106,152863830,0,0.1526884,0.1203252,0.2635722,0,1,0
207490,262363346,0,6.00E-07,6.00E-07,6.00E-07,0,2,0
226727,283763949,0,6.00E-07,6.00E-07,6.00E-07,0,2,0
206314,261063866,0,6.00E-07,6.00E-07,6.00E-07,0,2,0
26378,60563265,0,0.1094255,0.1077861,0.1443571,0,0,0
327028,395263498,0,0.09538942,0.1152381,0.00305377,0,3,0
428896,508663953,0,0.00264001,0.00287412,0.00309411,0,4,0
133887,180563579,0,0.1501627,0.1192023,0.2601452,0,0,0
433089,513963499,0,0.0028644,0.00274142,0.00289224,0,4,0
250200,309863505,0,0.124252,0.1176658,0.1976079,0,0,0
99231,141763272,0,0.184928,0.1398417,0.2872319,0,1,0
279827,342763673,0,0.1247941,0.107975,0.1513166,0,0,0
377364,451163629,0,0.1417482,0.1442391,0.2109685,0,4,0
330090,398663804,0,0.1548961,0.2014532,0.3951926,0,0,0
355476,426863353,0,0.1208891,0.1172773,0.1610083,0,0,0
242908,301763413,0,6.00E-07,6.00E-07,6.00E-07,0,0,0
166374,216663300,0,0.1128929,0.1049073,0.1906545,0,0,0
413992,491864009,0,0.112013,0.1277083,0.1673036,0,4,0
214590,270263518,0,6.00E-07,6.00E-07,6.00E-07,0,2,0
421288,499963268,0,0.1247701,0.1215275,0.1434262,0,4,0
161247,210963914,0,0.1280457,0.1129677,0.1857356,0,0,0
396886,472863279,0,0.1098325,0.1159713,0.1680039,0,4,0
63686,101963365,0,0.131996,0.1169173,0.1880159,0,0,0
18985,52364046,0,0.1338922,0.1271045,0.1855725,0,0,0
418496,496863675,0,0.1122535,0.1116773,0.1433825,0,4,0
5905,20563438,0,0.00272422,0.00270745,0.00276805,0,0,0
54489,91763280,0,0.1109337,0.1118118,0.1534824,0,0,0
119781,164864028,0,0.1468997,0.1339332,0.2543557,0,1,0
50705,87563294,0,0.1138015,0.1091666,0.1701452,0,0,0
127223,173164040,0,0.1444381,0.1321333,0.2214064,0,0,0
412735,490463736,0,0.1173121,0.1180317,0.1242484,0,4,0
293317,357763504,0,0.169704,0.3299224,0.2793935,0,3,0
415617,493663289,0,0.1215951,0.1193162,0.1602973,0,4,0
371604,444763690,0,0.1211975,0.1218243,0.1400319,0,0,0
311989,378563514,0,0.06988333,0.08661581,0.00310371,0,3,0
113021,157263736,0,0.1450574,0.1245024,0.2310367,0,1,0
376015,449663396,0,0.1352198,0.1283821,0.2298122,0,4,0
272442,334563621,0,0.1189437,0.1168454,0.1545138,0,0,0
112398,156564016,0,0.1481102,0.128637,0.2511658,0,1,0
34394,69463870,0,0.1126184,0.1176296,0.1866948,0,0,0
381328,455563535,0,0.1387067,0.1498136,0.2708506,0,4,0
344500,414664068,0,0.1162378,0.1209725,0.1934669,0,0,0
369709,442663697,0,0.1199728,0.1254475,0.1432902,0,0,0
305053,370863262,0,0.08812676,0.076391,0.00287192,0,3,0
343778,413863555,0,0.119024,0.1222947,0.1736438,0,0,0
362774,434963445,0,0.1163919,0.1101795,0.1944527,0,0,0
140003,187363358,0,0.1504207,0.1303699,0.2673813,0,0,0
422097,500863741,0,0.106041,0.1147125,0.150495,0,4,0
407153,484263717,0,0.11713,0.1183392,0.1789139,0,4,0
360793,432763492,0,0.1048422,0.1110137,0.1719064,0,0,0
191304,244363882,0,6.00E-07,6.00E-07,6.00E-07,0,2,0
428739,508464033,0,0.00269417,0.00286072,0.00289477,0,4,0
396708,472663359,0,0.1108718,0.11302,0.1721228,0,4,0
433246,514163419,0,0.00313723,0.00272887,0.00286368,0,4,0
226007,282963436,0,6.00E-07,6.00E-07,6.00E-07,0,2,0
162418,212263394,0,0.1335565,0.1205445,0.2229098,0,0,0
288656,352563918,0,0.2433801,0.2609426,0.1699272,0,3,0
39166,74763416,0,0.1121801,0.1222793,0.1758818,0,0,0
263261,324363536,0,0.1159207,0.1254755,0.1852232,0,0,0
216295,272163591,0,6.00E-07,6.00E-07,6.00E-07,0,2,0
405712,482663524,0,0.1169121,0.1213393,0.1799462,0,4,0
333965,402963750,0,0.1550444,0.1404378,0.2966158,0,0,0
254074,314163451,0,0.1288985,0.1150485,0.192015,0,0,0
211897,267263885,0,6.00E-07,6.00E-07,6.00E-07,0,2,0
32231,67063997,0,0.103451,0.1238074,0.1717408,0,0,0
431980,512564059,0,0.00282864,0.00280228,0.00267078,0,4,0
287393,351163645,0,0.3516521,0.2983584,0.170162,0,3,0
329912,398463884,0,0.2200327,0.1955105,0.7907589,0,3,0
337838,407263696,0,0.1804231,0.1551775,0.2870352,0,0,0
329639,398164004,0,0.3078828,0.2959646,1.623207,0,3,0
344678,414863988,0,0.1180662,0.1265956,0.1876738,0,0,0
346661,417063941,0,0.1234654,0.1190569,0.1769535,0,0,0
312527,379163274,0,0.09300925,0.08114307,0.00303777,0,3,0
38353,73863776,0,0.1324494,0.1201797,0.1787658,0,0,0
238497,296863707,0,6.00E-07,6.00E-07,6.00E-07,0,2,0
246784,306063359,0,0.1060446,0.1020345,0.1282468,0,0,0
17451,50663893,0,0.1042976,0.1032973,0.7029517,0,0,0
217373,273363944,0,6.00E-07,6.00E-07,6.00E-07,0,2,0
165742,215963580,0,0.1169689,0.1111836,0.1773411,0,0,0
395364,471163959,0,0.1091846,0.1170478,0.1676196,0,4,0
224390,281163323,0,6.00E-07,6.00E-07,6.00E-07,0,2,0
364126,436463678,0,0.1211831,0.1139833,0.1476279,0,0,0
322615,390363792,0,0.1086418,0.1097363,0.00308251,0,3,0
174389,225563905,0,0.112976,0.1173982,0.1801344,0,0,0
86690,127663914,0,0.1744366,0.1288859,0.2680801,0,1,0
421108,499763348,0,0.1131195,0.1159714,0.1673821,0,4,0
343149,413163835,0,0.1171578,0.1149296,0.172529,0,0,0
295373,360063417,0,0.6236393,0.932338,0.8581038,0,3,0
363764,436063838,0,0.1341428,0.1134203,0.1716711,0,0,0
53498,90663720,0,0.1208386,0.115179,0.1353443,0,0,0
416247,494363842,0,0.1098433,0.1244461,0.1684521,0,4,0
188794,241563336,0,6.00E-07,6.00E-07,6.00E-07,0,2,0
199577,253563534,0,6.00E-07,6.00E-07,6.00E-07,0,2,0
6144,20863318,0,0.00307643,0.00299638,0.00297537,0,0,0
73694,113063923,0,0.1278018,0.1219781,0.2066931,0,1,0
264703,325963729,0,0.1040656,0.1045383,0.1376524,0,0,0
356648,428163666,0,0.1184623,0.1321489,0.1598436,0,0,0
19257,52663926,0,0.1382938,0.1302684,0.2011098,0,0,0
139914,187263398,0,0.1649056,0.1258564,0.269986,0,0,0
273974,336263774,0,0.114273,0.1130289,0.207345,0,0,0
320814,388363759,0,0.1045487,0.1118439,0.00288654,0,3,0
33042,67963637,0,0.1135857,0.1114975,0.1203644,0,0,0
85975,126863401,0,0.1542488,0.1210439,0.2481824,0,1,0
380066,454163262,0,0.1340464,0.1512908,0.2531995,0,4,0
425342,504463967,0,0.1287429,0.1813532,1.576877,0,4,0
37634,73063263,0,0.1259434,0.1273796,0.1741389,0,0,0
40880,76663489,0,0.1003989,0.1183605,0.1804398,0,0,0
193639,246963675,0,6.00E-07,6.00E-07,6.00E-07,0,2,0
196157,249763388,0,6.00E-07,6.00E-07,6.00E-07,0,2,0
106703,150164077,0,0.1730542,0.1183058,0.2320375,0,1,0
28360,62764051,0,0.1207043,0.1177294,0.1771547,0,0,0
296799,361663610,0,0.07399905,0.0807036,0.00277014,0,3,0
145948,193964050,0,0.1728284,0.1259236,0.2843955,0,0,0
74676,114163483,0,0.1235218,0.116524,0.1845395,0,1,0
246512,305763479,0,0.1141413,0.1001118,0.1620273,0,0,0
347832,418363421,0,0.1238657,0.1100011,0.1934821,0,0,0
236614,294763714,0,6.00E-07,6.00E-07,6.00E-07,0,2,0
229068,286363742,0,6.00E-07,6.00E-07,6.00E-07,0,2,0
277847,340563720,0,0.1185905,0.12169,0.1361817,0,0,0
271631,333663981,0,0.1218301,0.1066737,0.1789723,0,0,0
90424,131863900,0,0.2160602,0.1609724,0.3684838,0,1,0
5666,20263558,0,0.00288344,0.00299961,0.00263013,0,0,0
270820,332763508,0,0.1190861,0.1171659,0.1944963,0,0,0
77791,117663749,0,0.1209198,0.1131793,0.1667118,0,1,0
419307,497763315,0,0.1144985,0.1094646,0.1723024,0,4,0
364664,437063438,0,0.1221225,0.1238788,0.1728365,0,0,0
261641,322563423,0,0.1280092,0.1178428,0.1842135,0,0,0
57828,95463466,0,0.1312443,0.1050687,0.1892489,0,0,0
387442,462363314,0,0.140715,0.1649991,0.2540735,0,4,0
16551,49663460,0,0.08026948,0.07835516,0.00274938,0,0,0
119515,164563315,0,0.1440755,0.1462921,0.255522,0,1,0
43311,79364075,0,0.1177227,0.1072719,0.1628082,0,0,0
7183,22163631,0,0.00310916,0.00289183,0.0026243,0,0,0
173667,224763392,0,0.1189182,0.128627,0.1841198,0,0,0
35383,70563430,0,0.1154011,0.1212787,0.1666664,0,0,0
351616,422563407,0,0.1205453,0.1106162,0.175678,0,0,0
171598,222463479,0,0.1214712,0.1245787,0.2071669,0,0,0
213148,268663325,0,6.00E-07,6.00E-07,6.00E-07,0,2,0
336756,406063343,0,0.1932888,0.1387506,0.3179204,0,0,0
217553,273563864,0,6.00E-07,6.00E-07,6.00E-07,0,2,0
114178,158564049,0,0.1459987,0.138417,0.2327235,0,1,0
168805,219363886,0,0.1140478,0.1166436,0.1860667,0,0,0
141354,188863591,0,0.1618339,0.1351891,0.2793653,0,0,0
318113,385363293,0,0.1132909,0.108994,0.00282744,0,3,0
198948,252863814,0,6.00E-07,6.00E-07,6.00E-07,0,2,0
71620,110764010,0,0.1208339,0.1181236,0.1706019,0,1,0
139644,186963518,0,0.1593561,0.119615,0.2803041,0,0,0
55663,93063593,0,0.113451,0.1280789,0.2235507,0,0,0
280009,342963593,0,0.1131906,0.126506,0.1775395,0,0,0
216564,272463471,0,6.00E-07,6.00E-07,6.00E-07,0,2,0
417239,495463402,0,0.118366,0.1108416,0.152774,0,4,0
147298,195463450,0,0.1571591,0.1216101,0.2610387,0,0,0
202184,256464040,0,6.00E-07,6.00E-07,6.00E-07,0,2,0
222868,279464003,0,6.00E-07,6.00E-07,6.00E-07,0,2,0
261009,321863703,0,0.1362374,0.1186361,0.1802637,0,0,0
120848,166063548,0,0.1607977,0.1250837,0.2764699,0,1,0
69728,108664017,0,0.1301861,0.1210295,0.2071121,0,1,0
227537,284663589,0,6.00E-07,6.00E-07,6.00E-07,0,2,0
264793,326063689,0,0.1257622,0.1151955,0.1600903,0,0,0
179342,231063371,0,1.25E-05,4.88E-06,5.00E-05,0,0,0
94518,136463726,0,0.248184,0.160149,0.3779244,0,1,0
417147,495363442,0,0.1084063,0.1083206,0.1611892,0,4,0
253354,313363771,0,0.1273222,0.1234379,0.1689152,0,0,0
88381,129563987,0,0.2062807,0.132673,0.2971151,0,1,0
345042,415263828,0,0.1154851,0.1038209,0.1663391,0,0,0
347742,418263461,0,0.1130231,0.112937,0.174837,0,0,0
404540,481364044,0,0.1222196,0.126492,0.1583958,0,4,0
160797,210463281,0,0.1179228,0.1100064,0.1707921,0,0,0
42503,78463602,0,0.1196635,0.1191354,0.1974961,0,0,0
11905,28063770,0,0.00313157,0.00282183,0.00272414,0,0,0
25387,59463705,0,0.1046016,0.1028964,0.1180625,0,0,0
236074,294163954,0,6.00E-07,6.00E-07,6.00E-07,0,2,0
122006,167363861,0,0.1413231,0.1379634,0.2828028,0,1,0
250471,310163385,0,0.1113435,0.1257009,0.1712428,0,0,0
122811,168263501,0,0.2094756,0.1390515,0.3034803,0,0,0
395274,471063999,0,0.1178407,0.1169434,0.1492853,0,4,0
116934,161663642,0,0.1418989,0.1318526,0.2172026,0,1,0
377815,451663429,0,0.1293955,0.165549,0.2441358,0,4,0
392303,467763653,0,0.1174344,0.130626,0.1646595,0,4,0
412914,490663656,0,0.1083219,0.1085364,0.1282823,0,4,0
30793,65463804,0,0.1102426,0.1175209,0.1668665,0,0,0
172317,223263992,0,0.1226963,0.1156892,0.1914875,0,0,0
331079,399763364,0,0.1002357,0.124972,0.2056464,0,0,0
289827,353863398,0,0.4187827,1.232454,8.486613,0,3,0
385550,460263321,0,0.1347475,0.1450508,0.233895,0,4,0
420840,499463468,0,0.1088478,0.1105929,0.1721833,0,4,0
246873,306163319,0,0.09601638,0.09353196,0.1356059,0,0,0
387080,461963474,0,0.1321991,0.1536796,0.2422322,0,4,0
136679,183664005,0,0.1628486,0.1322887,0.2835066,0,0,0
204521,259063833,0,6.00E-07,6.00E-07,6.00E-07,0,2,0
