LineNo,abTimeUS,abI,abGyrX,abGyrY,abGyrZ,abAccX,abAccY,abAccZ,abEG,abEA,abT,abGH,abAH,abGHz,abAHz,labels
98124,170143582,0,1.428483,-2.563841,0.07035775,-5.873892,-0.273851,-7.80533,0,0,33.59116,1,1,1000,1000,1
316414,412983907,0,1.787775,-1.522337,0.04783338,0.02117992,0.03140981,-9.820746,0,0,39.92197,1,1,999,999,4
188006,270183550,0,-2.594726,1.898792,-0.3111529,1.000001,0.9999967,1.000002,0,0,36.82629,1,1,1000,1000,2
56530,123703832,0,2.409093,0.6409025,0.04788444,-1.562992,0.03743412,-9.857903,0,0,31.68104,1,1,1000,1000,0
261462,351943333,0,0.00354996,0.00348197,-0.0166135,-0.01100649,-0.04949639,-9.817425,0,0,38.77615,1,1,1000,1000,3
171529,251863381,0,2.750386,-0.4310268,0.1141609,1.000001,0.9999967,1.000002,0,0,36.3116,1,1,999,999,2
1850,22543479,0,0.00028368,0.00029146,0.00031473,-0.00115966,-0.00064047,-9.817742,0,0,26.33987,1,1,999,999,0
163291,242743697,0,-1.57418,-2.704913,-0.2340754,1.000001,0.9999967,1.000002,0,0,36.04342,1,1,999,999,2
172713,253183686,0,0.9623758,2.180055,0.04559198,1.000001,0.9999967,1.000002,0,0,36.34974,1,1,1000,1000,2
49512,115943604,0,-2.295135,-0.5400108,0.04414359,-0.4274091,-0.02244051,-9.883238,0,0,31.33202,1,1,1000,1000,0
13679,76063729,0,0.00109058,0.00103095,0.00104305,-0.00081297,-0.00114924,-9.817361,0,0,29.38879,1,1,1000,1000,0
58791,126223657,0,1.956116,1.157264,0.03097743,-0.3520173,-0.02733955,-9.874622,0,0,31.79245,1,1,1000,1000,0
133038,209143809,0,1.01377,-2.481175,0.1057516,-4.919866,-0.06445544,-8.476543,0,0,34.98195,1,1,999,999,0
220992,306903856,0,-0.00418348,-2.602084,0.02241004,1.000001,0.9999967,1.000002,0,0,37.76795,1,1,999,999,0
245329,333943869,0,4.783233,-5.851548,-34.90304,0.2025941,0.3293281,-10.77233,0,0,38.39129,1,1,999,999,3
163712,243183521,0,2.935843,1.175334,-0.02319356,1.000001,0.9999967,1.000002,0,0,36.05654,1,1,1000,1000,2
34272,99023708,0,0.3870312,-2.346284,0.04181927,0.03028994,0.00355955,-9.833862,0,0,30.539,1,1,1000,1000,0
35951,100863805,0,1.187634,1.963213,0.02783323,0.01437579,0.02241924,-9.832818,0,0,30.62742,1,1,1000,1000,0
222633,308743953,0,-1.198279,2.767141,0.06466334,1.000001,0.9999967,1.000002,0,0,37.81217,1,1,1000,1000,0
25005,88743655,0,0.2639174,2.27294,0.04043066,-0.04501072,0.01799802,-9.046282,0,0,30.03488,1,1,1000,1000,0
21400,84743589,0,-0.6327882,2.516766,0.04068109,0.00796173,-0.03547125,-9.947754,0,0,29.83401,1,1,1000,1000,0
75046,144183970,0,-0.9922494,2.331594,0.03559312,-1.4563,-0.02763644,-9.801162,0,0,32.55994,1,1,1000,1000,1
289090,382623556,0,-2.3147,0.8132654,0.05041735,-2.551498,0.01662023,-9.723831,0,0,39.38118,1,1,999,999,4
129887,205623551,0,-2.286165,-1.472863,0.04129067,-4.705758,-0.08092809,-8.343177,0,0,34.86371,1,1,1000,1000,0
151182,229264091,0,1.260004,-1.790635,0.0201109,-3.035452,-0.107501,-9.420447,0,0,35.63179,1,1,999,999,0
104769,177583938,0,-1.895,1.971934,0.3587036,-5.325203,-0.4265117,-8.251173,0,0,33.87061,1,1,999,999,1
40458,105863471,0,2.364507,0.4060389,0.00664037,-0.5261998,0.07132719,-9.945405,0,0,30.86498,1,1,1000,1000,0
63217,131143355,0,0.5723897,2.24108,0.03510781,-0.3685241,-0.05727738,-9.846334,0,0,32.00728,1,1,1000,1000,0
82446,152503974,0,-0.8785039,2.047457,0.05911526,-0.4584521,0.00199425,-10.17532,0,0,32.9002,1,1,999,999,1
99607,171783759,0,-0.7004173,2.759953,0.0617222,-5.683663,-0.487089,-8.153996,0,0,33.65335,1,1,1000,1000,1
68528,137023502,0,1.478898,-2.433519,0.0261334,-0.1114881,0.01486691,-10.04151,0,0,32.25946,1,1,1000,1000,1
220713,306583984,0,-2.264885,-0.5748808,0.1375971,1.000001,0.9999967,1.000002,0,0,37.76023,1,1,999,999,0
42481,108143392,0,0.3034146,-2.566075,0.04054696,-0.9361793,0.01757638,-10.04086,0,0,30.972,1,1,1000,1000,0
31013,95383498,0,-2.359767,0.2989757,0.04614469,-0.0340221,-0.0060526,-9.815809,0,0,30.36247,1,1,1000,1000,0
106800,179863859,0,1.171269,2.408118,0.08670552,-5.108114,-0.4704935,-8.661282,0,0,33.95488,1,1,1000,1000,1
319753,416704085,0,-2.153842,0.9721046,0.05110914,-0.01335301,-0.04450796,-9.752979,0,0,39.98455,1,1,1000,1000,4
48974,115343844,0,-1.825799,-1.496857,0.03614216,-0.6859903,-0.03389466,-9.864664,0,0,31.30466,1,1,1000,1000,0
81119,151023733,0,-2.345548,-0.2243288,0.04227485,-0.4717924,-0.04482684,-9.839744,0,0,32.84036,1,1,1000,1000,1
259441,349663412,0,0.00367714,0.00357462,-0.01650604,-0.04025781,0.05494528,-9.81728,0,0,38.72867,1,1,999,999,3
162917,242303873,0,-1.251637,1.953377,-0.183538,1.000001,0.9999967,1.000002,0,0,36.03027,1,1,999,999,2
181819,263343787,0,1.890228,-0.9544003,0.1635743,1.000001,0.9999967,1.000002,0,0,36.63779,1,1,1000,1000,2
243228,331583980,0,2.972421,-10.40164,-8.297176,1.781145,0.05653478,-6.342024,0,0,38.33909,1,1,999,999,3
128863,204464015,0,2.664943,0.4887036,0.05872397,-5.032176,0.00400695,-8.67761,0,0,34.82444,1,1,999,999,0
66003,134223789,0,2.231284,-0.5303476,0.04676403,-1.446054,-0.04280697,-9.880613,0,0,32.13999,1,1,1000,1000,0
300321,395103562,0,-1.931644,1.153072,0.04316124,0.02167308,0.03081434,-9.84725,0,0,39.61012,1,1,999,999,4
170372,250583893,0,-0.8594136,2.382093,0.1069442,1.000001,0.9999967,1.000002,0,0,36.27445,1,1,1000,1000,2
298903,393543353,0,-1.01827,-2.094462,0.02941097,0.01950272,-0.0044434,-10.00211,0,0,39.58202,1,1,1000,1000,4
68044,136463726,0,-0.2895141,2.299468,0.035782,-0.3000455,-0.04510053,-9.880938,0,0,32.23566,1,1,1000,1000,1
267310,358424073,0,1.702941,-2.209758,0.00783056,-3.179288,-0.1344944,-9.47925,0,0,38.90914,1,1,1000,1000,3
39557,104863871,0,2.160307,1.064808,0.08307338,-1.065762,0.08291225,-9.975183,0,0,30.81778,1,1,1000,1000,0
266826,357863464,0,1.007295,2.65533,0.4445314,-2.356797,-0.6023453,-9.994868,0,0,38.89776,1,1,999,999,3
73118,142103969,0,-2.10575,-1.592443,0.07065955,-0.1911446,-0.00600184,-9.816603,0,0,32.47338,1,1,1000,1000,1
260743,351143653,0,0.00363035,0.00354675,-0.01657531,0.03497309,-0.01891614,-9.81756,0,0,38.75953,1,1,1000,1000,3
321915,419103958,0,0.00257028,0.00261147,0.00288246,-0.00144595,-0.00267978,-9.813177,0,0,40.02452,1,1,999,999,4
205328,289463335,0,-2.859957,-1.273054,0.06154295,1.000001,0.9999967,1.000002,0,0,37.33507,1,1,999,999,2
3342,24383576,0,0.00039266,0.00035625,0.00043679,-0.00142658,-0.00103563,-9.818044,0,0,26.45397,1,1,999,999,0
310195,406063343,0,2.267093,0.6068105,0.03676718,-0.02180222,0.02805183,-9.856062,0,0,39.80348,1,1,1000,1000,4
28612,92743721,0,1.538632,1.78897,0.03828583,-0.00069203,-0.02438019,-9.960312,0,0,30.23309,1,1,1000,1000,0
67725,136143854,0,1.834361,1.440584,0.03240321,-0.3476263,-0.03047837,-9.839979,0,0,32.22203,1,1,1000,1000,1
25183,88943575,0,0.2014116,2.300648,0.03336247,-0.01011259,0.01814327,-8.873023,0,0,30.04485,1,1,1000,1000,0
39196,104464031,0,2.167751,1.079766,0.03606429,-1.304795,0.04827006,-9.912298,0,0,30.79886,1,1,1000,1000,0
255880,345743314,0,0.00369832,0.00361082,-0.00565814,-0.00337087,-0.00700778,-9.817747,0,0,38.64619,1,1,999,999,3
41843,107423680,0,-2.292851,-1.325255,0.04647074,-0.3137322,-0.02611465,-10.21212,0,0,30.93829,1,1,1000,1000,0
68789,137303390,0,-1.249947,-2.677292,-0.0757473,-0.1898423,-0.00495245,-9.99791,0,0,32.27135,1,1,1000,1000,1
100676,172983279,0,-0.755561,2.697213,0.07851812,-5.375183,-1.021151,-8.436674,0,0,33.69865,1,1,1000,1000,1
179826,261103850,0,0.7781926,3.620231,-0.01655515,1.000001,0.9999967,1.000002,0,0,36.57512,1,1,999,999,2
178731,259863513,0,-1.436995,-2.536148,0.02760744,1.000001,0.9999967,1.000002,0,0,36.54023,1,1,999,999,2
309778,405623519,0,-1.902033,-1.383317,0.0359127,0.01843043,-0.02193688,-9.8894,0,0,39.79585,1,1,999,999,4
283676,376583473,0,-2.509546,1.172106,0.06887065,-4.225115,-0.07131307,-8.902214,0,0,39.26691,1,1,1000,1000,4
190631,273144032,0,3.161857,2.168689,-0.05808332,1.000001,0.9999967,1.000002,0,0,36.90655,1,1,1000,1000,2
3291,24343592,0,0.00031818,0.00030984,0.00036164,-1.07E-05,-0.00132527,-9.817235,0,0,26.4515,1,1,999,999,0
154268,232703548,0,-1.328735,0.7339405,0.06052107,1.000001,0.9999967,1.000002,0,0,35.7386,1,1,999,999,0
132479,208504065,0,-2.095132,1.707955,0.04149522,-4.778504,-0.1766671,-8.669161,0,0,34.96055,1,1,1000,1000,0
17211,80063795,0,-0.00916127,-0.01584649,0.00130901,0.03073577,0.09327129,-15.16278,0,0,29.59556,1,1,1000,1000,0
29472,93663353,0,-1.164135,2.048974,0.04923485,-0.02902579,-0.02012462,-9.819708,0,0,30.27831,1,1,1000,1000,0
171711,252063301,0,3.53533,-0.326677,0.1891897,1.000001,0.9999967,1.000002,0,0,36.31739,1,1,999,999,2
204817,288903559,0,2.921207,-1.593063,0.3284608,1.000001,0.9999967,1.000002,0,0,37.32075,1,1,1000,1000,2
46069,112103474,0,-0.4263939,1.736117,-0.00690571,-0.177852,-0.00328392,-9.864384,0,0,31.15595,1,1,1000,1000,0
79974,149743412,0,0.2845338,-2.3837,0.0361273,-0.9023536,0.0215341,-9.914503,0,0,32.78837,1,1,1000,1000,1
186926,268984030,0,-1.809633,0.7422217,0.03209654,1.000001,0.9999967,1.000002,0,0,36.79353,1,1,999,999,2
99785,171983679,0,-0.2505316,2.847768,0.01432499,-5.663291,-0.4497008,-8.260258,0,0,33.66092,1,1,999,999,1
88775,159623625,0,-2.200818,1.827914,0.03260936,-4.998721,-0.1644102,-8.491907,0,0,33.18399,1,1,1000,1000,1
187724,269863678,0,1.777966,3.807869,-0.4141579,1.000001,0.9999967,1.000002,0,0,36.81757,1,1,999,999,2
238121,325943737,0,2.305772,-0.3753211,0.04518073,-0.01649857,0.02666979,-9.832759,0,0,38.21268,1,1,999,999,3
178474,259583625,0,1.547405,-2.904758,0.2318254,1.000001,0.9999967,1.000002,0,0,36.53233,1,1,999,999,2
240063,328063722,0,-1.633679,1.759208,1.278113,-0.131687,-0.6884891,-10.18943,0,0,38.26048,1,1,1000,1000,3
24987,88703671,0,1.16479,-1.982937,0.05505252,-0.03224387,0.00530837,-9.114882,0,0,30.03288,1,1,1000,1000,0
100220,172463487,0,2.361805,1.697495,-0.1357297,-5.660777,-0.7739865,-8.339355,0,0,33.67904,1,1,999,999,1
300400,395183530,0,0.3545149,2.269071,0.03586721,-0.00504277,0.01898761,-9.869197,0,0,39.61156,1,1,999,999,4
299262,393944026,0,-0.5997186,-2.235522,0.04271565,0.00289615,-0.01768626,-10.00193,0,0,39.58924,1,1,1000,1000,4
25906,89744088,0,0.3425651,2.147309,0.02680829,-0.01107786,0.00977886,-8.786509,0,0,30.08468,1,1,1000,1000,0
334692,433903869,0,0.00245574,0.00228029,0.00242516,-0.00141865,-0.00038572,-9.817964,0,0,40.26402,1,1,1000,1000,4
225239,311623634,0,-1.911147,1.544401,0.04803181,-0.2208097,-0.00448818,-9.972133,0,0,37.88084,1,1,999,999,0
15592,78263682,0,0.0011551,0.00106914,0.00111607,-3.11E-05,-0.00081159,-9.81775,0,0,29.50286,1,1,1000,1000,0
202198,285983894,0,-1.480133,-1.917627,0.4862013,1.000001,0.9999967,1.000002,0,0,37.24564,1,1,999,999,2
174720,255423623,0,-1.381775,-2.586581,0.7425714,1.000001,0.9999967,1.000002,0,0,36.41409,1,1,1000,1000,2
73937,143023601,0,-1.073081,-2.29161,0.1168638,-0.8483825,-0.00285928,-10.02386,0,0,32.51174,1,1,1000,1000,1
155529,234103821,0,-2.596568,0.1941743,0.1509838,1.000001,0.9999967,1.000002,0,0,35.78172,1,1,999,999,0
51297,117903653,0,2.064944,1.116957,0.1507562,-0.7144709,-0.00785262,-9.961652,0,0,31.42103,1,1,1000,1000,0
115998,190183896,0,-0.9473441,2.527768,1.075264,-0.3674305,-0.7505821,-10.58241,0,0,34.32837,1,1,1000,1000,0
144698,222063639,0,1.146798,-1.99518,0.05734533,-4.93436,-0.1003052,-8.436362,0,0,35.40423,1,1,999,999,0
109591,183023428,0,0.3494996,-2.631101,0.05052103,-4.867253,0.1134842,-8.418413,0,0,34.07061,1,1,1000,1000,1
246222,334943469,0,2.714593,-5.312836,-5.373483,-1.545851,-3.000908,-7.396543,0,0,38.41328,1,1,1000,1000,3
69073,137623262,0,1.299562,-2.196152,-0.1137851,-0.4106093,0.01489803,-10.08559,0,0,32.28492,1,1,1000,1000,1
274212,366063516,0,1.068998,2.547282,0.03331513,-4.612613,-0.03345096,-8.904614,0,0,39.0623,1,1,1000,1000,0
124542,199663436,0,2.548269,0.7904005,0.03480677,-4.976473,-0.08213679,-8.69754,0,0,34.66032,1,1,999,999,0
241144,329264075,0,-2.095833,0.7843224,0.6203227,-1.901435,0.3210449,-9.69844,0,0,38.28738,1,1,999,999,3
251181,340463760,0,0.00370317,0.00374916,-0.0030946,-0.01793515,-0.00958787,-9.817904,0,0,38.53337,1,1,999,999,3
317515,414223411,0,-1.831635,1.361247,0.04806148,0.02118042,-0.01247925,-9.814945,0,0,39.94292,1,1,999,999,4
144087,221383911,0,1.828796,2.045101,0.06818234,-4.998555,-0.1260824,-8.670914,0,0,35.38245,1,1,1000,1000,0
243871,332303692,0,5.274513,-8.631438,-19.85743,0.7101054,-0.870649,-7.306878,0,0,38.35506,1,1,999,999,3
324694,422263527,0,0.0025447,0.00257272,0.00254708,-0.00011839,-0.00085595,-9.817293,0,0,40.07665,1,1,999,999,4
237302,325023272,0,-0.9971523,-2.082536,0.03990271,0.02426824,-0.01200789,-9.869855,0,0,38.19184,1,1,1000,1000,3
11823,34983501,0,0.00042396,0.00044674,0.00048233,-0.00073083,-0.00126487,-9.817316,0,0,27.09782,1,1,1000,1000,0
300861,395703322,0,-2.169956,0.4419756,0.04378936,-0.0098454,-0.01284817,-9.831161,0,0,39.6209,1,1,999,999,4
5333,26863417,0,0.00033376,0.00035529,0.00032315,-0.00191522,-0.00073379,-9.818054,0,0,26.60666,1,1,999,999,0
77465,146903715,0,-1.830031,1.00181,0.05809492,-0.2748004,-0.00282227,-9.828971,0,0,32.67221,1,1,1000,1000,1
302920,397984076,0,-2.382354,0.1368243,0.04669524,-0.01264999,-0.00981059,-9.73667,0,0,39.66162,1,1,1000,1000,4
114277,188263831,0,1.728587,2.770153,0.4816639,-4.659226,0.03292966,-10.57014,0,0,34.25985,1,1,1000,1000,1
50937,117503813,0,1.39208,1.673778,0.2109214,-0.3421473,-0.01306223,-10.13,0,0,31.40291,1,1,1000,1000,0
30231,94543834,0,1.633426,1.702293,0.03434914,0.02896892,-0.00040961,-9.855264,0,0,30.32143,1,1,1000,1000,0
131556,207463648,0,2.729001,-0.647827,0.00729093,-4.9811,-0.08591269,-8.657162,0,0,34.92569,1,1,999,999,0
238182,325983721,0,-1.663453,1.676579,0.05630791,-0.02038305,0.04144759,-9.803056,0,0,38.21359,1,1,999,999,3
20841,84103845,0,2.470954,-0.7143509,0.1006552,0.03471304,0.04872323,-9.894698,0,0,29.80162,1,1,1000,1000,0
15073,77703906,0,0.00111127,0.00110958,0.00110801,-0.00081388,-0.00110906,-9.817535,0,0,29.4739,1,1,1000,1000,0
249776,338903551,0,0.00375675,0.00374365,-0.00291079,-0.02996566,0.00954044,-9.816907,0,0,38.49965,1,1,1000,1000,3
154189,232623580,0,-1.303832,-1.204152,0.1458595,1.000001,0.9999967,1.000002,0,0,35.73613,1,1,999,999,0
23726,87303398,0,1.937766,-1.655231,0.0465758,-0.01091178,0.05706599,-9.858274,0,0,29.96287,1,1,1000,1000,0
128004,203543550,0,0.9488528,-2.533599,0.05614414,-4.845628,-0.05366109,-8.412645,0,0,34.79319,1,1,1000,1000,0
278463,370783294,0,1.386674,-2.232137,0.05581797,-0.7199992,-0.01215759,-10.51186,0,0,39.15499,1,1,999,999,0
147863,225583897,0,1.703942,1.988804,-0.0262569,-4.949401,-0.04218261,-8.715844,0,0,35.51617,1,1,1000,1000,0
291790,385624022,0,0.01401544,-2.50253,0.04398178,0.1011843,-0.02226649,-9.875892,0,0,39.43708,1,1,999,999,4
332896,431823868,0,0.00248177,0.00242142,0.00238764,-0.00067494,-0.00109757,-9.817126,0,0,40.23107,1,1,1000,1000,4
137523,214103491,0,-1.574076,2.152004,0.1219727,-4.77757,-0.1144471,-8.671263,0,0,35.14622,1,1,999,999,0
33613,98264012,0,0.3761983,2.393343,0.04020955,0.01254739,-0.0225319,-9.823752,0,0,30.50232,1,1,1000,1000,0
88220,158983881,0,2.532207,1.008477,0.09704345,-5.130607,-0.1223733,-8.605599,0,0,33.15875,1,1,1000,1000,1
26808,90743688,0,0.8367504,1.907706,0.02935962,-0.04503842,0.00324716,-8.860575,0,0,30.13432,1,1,1000,1000,0
139341,216143508,0,-0.3686747,-2.660434,0.06771123,-4.774241,-0.02892342,-8.352261,0,0,35.21299,1,1,1000,1000,0
57628,124943336,0,-1.481752,1.84674,0.04996595,-0.9504347,-0.05904329,-9.879343,0,0,31.73597,1,1,1000,1000,0
175859,256663960,0,0.6046034,1.657829,-0.2628652,1.000001,0.9999967,1.000002,0,0,36.44951,1,1,999,999,2
56065,123184040,0,0.7479875,-2.570534,0.0494003,-0.9971778,0.02130407,-10.04117,0,0,31.65793,1,1,1000,1000,0
127266,202703886,0,-2.52123,0.6804714,-0.02609359,-4.764645,-0.08150688,-8.483926,0,0,34.76456,1,1,999,999,0
127347,202783854,0,-0.02389316,2.672362,-0.04096891,-4.940236,-0.05584445,-8.733265,0,0,34.7673,1,1,999,999,0
97550,169463854,0,2.653631,1.324429,0.05118865,-6.024319,-0.3519864,-8.102654,0,0,33.56527,1,1,1000,1000,1
134361,210584066,0,1.273415,2.382612,0.0407919,-4.946675,-0.1099869,-8.697114,0,0,35.02991,1,1,1000,1000,0
318148,414943956,0,-1.238275,-1.916879,0.03345232,0.04319603,-0.08646278,-9.777217,0,0,39.95504,1,1,999,999,4
80863,150743845,0,0.1113979,-2.372788,0.04374342,-0.5043322,0.04411574,-9.795666,0,0,32.82901,1,1,1000,1000,1
114119,188103895,0,-2.946095,2.305527,0.1519759,-5.278847,-0.1457141,-9.071449,0,0,34.25412,1,1,1000,1000,1
102277,174783392,0,-1.419383,2.467494,0.03176503,-5.318541,-0.9969637,-8.393087,0,0,33.76625,1,1,1000,1000,1
250761,340023936,0,0.00374984,0.00369157,-0.00278293,0.02788478,0.00595091,-9.816423,0,0,38.52388,1,1,999,999,3
83771,153983382,0,2.430894,1.142272,0.06093554,-2.507227,0.02963277,-9.781272,0,0,32.95975,1,1,1000,1000,1
106623,179663939,0,1.14134,2.419374,0.1126951,-5.121268,-0.4475868,-8.672106,0,0,33.94751,1,1,999,999,1
244229,332703532,0,5.148773,-8.211007,-26.09098,0.160038,-0.6459966,-7.754218,0,0,38.36391,1,1,999,999,3
327963,426063673,0,0.0024253,0.00250599,0.00249193,-0.00108737,-0.00141588,-9.817247,0,0,40.13862,1,1,1000,1000,4
319909,416864021,0,2.321068,0.7007032,0.04355763,-0.01699551,0.04726437,-9.794561,0,0,39.98723,1,1,1000,1000,4
54362,121303959,0,2.139926,1.028466,0.0347093,-0.3358986,-0.01039783,-9.878901,0,0,31.57406,1,1,1000,1000,0
125023,200224045,0,-1.725842,-2.11646,0.02520137,-4.750073,-0.0219232,-8.355181,0,0,34.6796,1,1,1000,1000,0
21461,84783573,0,-0.7845823,-2.428511,0.02406464,0.02299227,-0.00068562,-9.966986,0,0,29.83603,1,1,1000,1000,0
48571,114864036,0,0.9442587,-2.152185,0.01521741,-0.9542605,0.00244906,-9.935378,0,0,31.28273,1,1,1000,1000,0
32472,97023675,0,0.9302272,-2.115048,0.04907707,-0.00895211,-0.01846513,-9.762632,0,0,30.44227,1,1,1000,1000,0
272951,364664076,0,2.767241,0.4708091,0.05718074,-4.953944,0.00160339,-8.812588,0,0,39.03452,1,1,999,999,0
202636,286463702,0,-2.1709,-0.09179427,-0.2751213,1.000001,0.9999967,1.000002,0,0,37.25803,1,1,999,999,2
35353,100224061,0,0.0729754,-2.37757,0.04484806,0.0031333,0.05319685,-9.821517,0,0,30.59673,1,1,1000,1000,0
21578,84943509,0,-0.9935247,2.430486,0.02795409,-0.00224322,-0.00911,-9.910733,0,0,29.84411,1,1,1000,1000,0
212621,297583419,0,0.3953738,-2.687239,-0.05456265,1.000001,0.9999967,1.000002,0,0,37.53975,1,1,999,999,2
30752,95103610,0,-1.362253,-1.940145,0.03787645,0.04726154,-0.01116802,-9.80538,0,0,30.3488,1,1,1000,1000,0
270913,362423306,0,-1.704873,2.103205,0.06835102,-4.557612,-0.03767072,-8.024546,0,0,38.98981,1,1,999,999,0
185145,267023981,0,-0.09333801,-2.568562,-0.2935259,1.000001,0.9999967,1.000002,0,0,36.73975,1,1,999,999,2
169932,250104085,0,-0.9456033,2.988144,0.2304748,1.000001,0.9999967,1.000002,0,0,36.26048,1,1,1000,1000,2
107535,180703523,0,-2.571106,-0.8252267,0.00893266,-4.823725,-0.3849075,-8.299631,0,0,33.98576,1,1,1000,1000,1
157847,236663630,0,-1.557415,1.845134,0.06382096,1.000001,0.9999967,1.000002,0,0,35.86004,1,1,1000,1000,0
114580,188623687,0,-0.2503663,-1.472957,1.043682,-2.493232,0.4985186,-11.40713,0,0,34.27273,1,1,1000,1000,1
99013,171144015,0,2.203901,-1.898614,0.06771649,-5.839327,-0.3638601,-7.978587,0,0,33.62912,1,1,1000,1000,1
95874,167583773,0,0.6499494,2.974761,0.07244997,-6.029476,-0.3145584,-8.13589,0,0,33.49339,1,1,999,999,1
124583,199743404,0,1.5104,-2.189867,0.04244228,-4.876574,-0.00448998,-8.54966,0,0,34.66308,1,1,999,999,0
329683,428063706,0,0.00244327,0.00241401,0.00248172,-0.00067307,-0.00207358,-9.817937,0,0,40.17092,1,1,1000,1000,4
127005,202423998,0,-1.385986,-2.166914,0.01592088,-4.790912,-0.05858635,-8.304397,0,0,34.75501,1,1,999,999,0
296891,391263432,0,-1.083557,-1.979183,0.03435253,-0.0037318,-0.00189474,-9.591766,0,0,39.54069,1,1,1000,1000,4
88597,159423705,0,-2.343013,1.304679,0.04484744,-4.948815,-0.123666,-8.448979,0,0,33.17611,1,1,1000,1000,1
234221,321583815,0,2.506557,-0.5890411,0.05758224,-0.2518811,0.03669453,-9.711543,0,0,38.11332,1,1,999,999,0
315334,411783554,0,0.3146026,-2.367312,0.04557427,-0.01843495,-0.02003588,-9.883063,0,0,39.90162,1,1,1000,1000,4
32633,97183611,0,-1.920877,1.393051,0.05229491,-0.00901156,0.01255109,-9.773092,0,0,30.45003,1,1,1000,1000,0
280815,373423904,0,-2.546623,-0.09546528,0.05667585,-1.148705,-0.03206175,-10.23222,0,0,39.2062,1,1,1000,1000,4
300502,395303482,0,-2.015169,0.8597975,0.04724688,-0.0399876,-0.04241186,-9.811172,0,0,39.61372,1,1,999,999,4
131940,207903472,0,-2.213257,1.482574,-0.07790209,-4.732648,-0.06491491,-8.62203,0,0,34.94045,1,1,1000,1000,0
224213,310463265,0,-0.9356725,-2.155007,0.05265441,1.000001,0.9999967,1.000002,0,0,37.85326,1,1,1000,1000,0
232058,319183942,0,-0.3455034,-1.891521,0.06040433,-1.516131,0.03283166,-9.659353,0,0,38.05801,1,1,999,999,0
126103,201423565,0,-2.084184,-1.705591,0.04530337,-4.756682,-0.05292994,-8.252422,0,0,34.7208,1,1,1000,1000,0
17594,80503619,0,2.333737,-0.7502082,0.01185046,0.0078418,0.05481566,-9.282589,0,0,29.61814,1,1,1000,1000,0
298707,393303449,0,-0.06852439,2.272233,0.03778895,0.01562943,-0.02078838,-9.921392,0,0,39.57769,1,1,1000,1000,4
107374,180543587,0,2.418955,-1.168658,0.02257104,-5.050433,-0.3627765,-8.511029,0,0,33.97989,1,1,1000,1000,1
134479,210744002,0,0.7145925,-2.593995,0.06012533,-4.903057,-0.03796149,-8.406454,0,0,35.03523,1,1,1000,1000,0
6220,27983802,0,0.00032803,0.00038458,0.00048206,-0.00112864,-0.00174695,-9.817732,0,0,26.67519,1,1,1000,1000,0
249596,338703631,0,0.00376334,0.00373378,-0.00306793,0.00602546,-0.00993147,-9.815654,0,0,38.49532,1,1,1000,1000,3
326069,423863720,0,0.00261422,0.00246919,0.00254936,-0.00097215,-0.00065193,-9.817695,0,0,40.10284,1,1,1000,1000,4
217418,302943774,0,-0.577451,-1.681613,-0.1574645,1.000001,0.9999967,1.000002,0,0,37.67186,1,1,1000,1000,0
20499,83743989,0,-1.567455,2.054959,0.07680573,0.00714508,-0.02347616,-9.818132,0,0,29.78337,1,1,1000,1000,0
141946,219024022,0,-2.659016,-0.444217,0.1305798,-4.718617,-0.1851702,-8.463733,0,0,35.3065,1,1,999,999,0
55604,122663415,0,-1.843451,-1.619005,0.03170657,-0.4520061,-0.01430867,-10.3351,0,0,31.63478,1,1,1000,1000,0
317155,413823571,0,-1.351788,1.835739,0.04584951,-0.06207339,-0.03390867,-9.855798,0,0,39.93617,1,1,1000,1000,4
138884,215623716,0,-2.62891,-0.4336456,0.0456531,-4.718057,-0.07298629,-8.382316,0,0,35.19601,1,1,1000,1000,0
285373,378463554,0,-2.383534,1.006958,0.05892857,-4.55654,-0.0186734,-8.710052,0,0,39.30272,1,1,1000,1000,4
